img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1369.457540866224,890.698352957502,1450.1756458917323,965.765630083713,1294.6067735243116,972.639412643105,1463.562494198038,1104.8776937201721,1286.3008597067924,1113.5222293292297,1406.422070124546,1196.7920435759904,1351.5301590256909,1192.1564277879781,1419.367539628039,1169.0613751519827,1317.4773816774352,1171.939478239741,1544.0398109120224,1197.1084689301804,1230.3878385579353,1250.021748924101,1361.7346897086632,1224.6362458320002,1418.056952036451,1236.1257493605322,1372.7493476452332,925.6349193144039,1369.9793707823337,1157.1610037589671
000001.jpg,1367.5954366013775,890.1841337743973,1451.0759247779383,965.5535265626273,1294.3647745344238,973.1516213137959,1463.684685717817,1105.0984132520227,1288.1094123268924,1115.567110668683,1405.5653450268449,1195.4055522723556,1353.8225358910627,1192.4428373658188,1420.871823347798,1168.9835692619365,1322.330661387807,1171.6221891567939,1543.7196147415452,1200.1082676657823,1231.0119033447104,1250.7000808514765,1365.385143257852,1222.7475456132954,1421.0857404427622,1237.6610536103692,1373.0032086211502,924.2685016324945,1373.6835778601267,1159.1015910930248
000002.jpg,1366.9474724702104,890.5749781730594,1451.6467297071815,965.1708443081513,1294.625686684375,972.988796388496,1462.8590601075816,1104.2697386812522,1286.490277558216,1113.2788870087593,1405.83627747163,1196.5604126552241,1351.81971263918,1191.9645737728185,1422.9884491231205,1168.075992472166,1319.1737034306323,1172.436571117666,1543.469453760001,1199.699667722148,1230.0553745110242,1249.2828013776373,1366.3199824133726,1224.5349143233302,1416.9437078183068,1235.845964502605,1373.3436740847803,924.802984331179,1370.6073220714363,1156.3111703234708
000003.jpg,1366.7960157855916,889.7270348112904,1451.1160509019246,965.0107014695851,1298.0136208360025,974.3038242154854,1463.4264978968731,1104.2091290667158,1287.2649627336064,1114.242829629148,1412.0598587430263,1194.1873165058437,1352.5837285089724,1191.654350879463,1421.5951919576498,1168.0532151863065,1318.4716324311953,1171.9393714867447,1543.4696121501406,1199.0210589296416,1229.3400676308427,1250.4886285336006,1365.945256366194,1223.4781935486935,1417.2642226216187,1236.1702173889619,1371.971489116912,925.2668191503747,1372.8085920507187,1157.6731301703755
000004.jpg,1368.4686428862353,889.8348735354575,1449.4380050385016,966.3367839413796,1294.7122802683407,973.1863277346729,1463.0231441456485,1104.5933553772757,1287.180228630128,1113.1629622735281,1405.7614876022235,1196.953035788699,1350.5480710640215,1191.5132029828044,1420.9393326603695,1169.5378533741493,1318.9542285996058,1172.4552597529564,1542.0948360540733,1200.0717118309794,1228.8630903235737,1250.659231274978,1361.2504000215054,1225.645783063159,1416.9748028942872,1238.471060409686,1372.5698633328898,925.6134367173194,1373.5540012852532,1157.8499167189623
000005.jpg,1368.2304328879693,890.9248903783977,1449.9185476879832,966.2441830930981,1294.3205160912935,973.8177513135757,1464.2098423100165,1104.8378317700879,1287.0248013962635,1114.2930541539358,1415.2938344027073,1190.7094997839001,1352.7233636982444,1191.7216469049029,1421.0081733213894,1166.281795171279,1321.1388728905865,1171.17156058329,1542.4625275733988,1199.6480240426124,1229.9916365484276,1249.578006730044,1364.1749435673528,1225.0147649540322,1414.360674674983,1234.7964395113108,1373.9702777467378,925.1723706365218,1371.518349272805,1156.1729542786343
000006.jpg,1368.8273555948665,890.2847277189618,1449.6767999192468,964.8605664640072,1294.4400900812657,972.7710997986877,1465.0832467894331,1105.4080822156325,1286.5906835030255,1113.5791229691536,1406.509178788648,1194.9364764546356,1345.6106305131138,1195.5241968369253,1419.8519208445357,1169.3493803209371,1321.111526859458,1170.4334773248809,1542.9750745186066,1199.2844976469576,1229.8508609488867,1250.3207748658515,1364.9196634689513,1223.6773606536424,1415.5427105796039,1239.6350527739437,1372.7697281117673,924.5447147172445,1371.5051965862372,1158.2670560973982
000007.jpg,1366.98829122552,892.4372046565645,1450.9649939254002,965.1642657824054,1295.0670667020652,973.0825445180687,1464.2633748495834,1103.793900039755,1286.0538215607326,1114.2021176811775,1405.679581990279,1195.9656987343615,1351.0844755266853,1195.8997962011706,1419.6551940617014,1172.808400099248,1320.977281761312,1170.48422288828,1542.585981142023,1198.5894032774966,1229.3925241854847,1250.6100179356051,1366.315607149217,1222.871360228077,1416.602234798021,1234.5895251427426,1371.9643844777413,924.8990376819966,1373.7538874302993,1159.8021078612887
000008.jpg,1366.416268961658,889.272528662398,1450.8495829501471,965.4120497971123,1293.7037794313999,972.3646910986189,1464.56174769696,1105.5011549902194,1287.2338849686969,1113.7667155495792,1408.1481369886508,1196.7962792301873,1354.83460236622,1190.5207264588962,1421.617709060571,1169.2052440136795,1320.0644777839977,1171.428697981063,1542.7676475451424,1198.5826489725596,1229.820518589257,1250.2210337091233,1369.3366487267526,1224.3673406119044,1409.8677105151482,1236.7400240526715,1372.812172768942,924.4126328927302,1371.3910650819994,1156.612734394073
000009.jpg,1368.4615470816955,890.7088531391905,1451.651266235322,963.7473871006447,1295.2737272577717,972.8564021356347,1464.3455041419857,1104.891449098369,1287.1692738766699,1114.1952186140716,1405.7502749246855,1195.0190419945873,1353.463131538977,1192.6959807660962,1423.0006043793471,1169.0611136637206,1321.4964901592352,1170.8556508652825,1543.7307113420372,1199.7121412895883,1230.3381888955441,1249.4715356647425,1365.6599061659003,1224.1593426916872,1416.649443987238,1238.7772316331368,1372.8094591487677,925.3521668311859,1371.8233574016695,1156.3136932085636
