img_name,Head_x,Head_y,Head_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,Rknee_x,Rknee_y,Rknee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,Neck_x,Neck_y,Neck_z,Hip_x,Hip_y,Hip_z
000000.jpg,-0.4536376201401242,1.3738711710486493,-0.7242077822540726,-0.5865995754284384,1.2138052584212042,-0.5427520880992249,-0.581020823424906,1.5317290141028643,-0.5468920212142224,-0.5035397449994042,1.1442183392737553,-0.29996067691667816,-0.5050309017145482,1.6155382909406302,-0.3086052655065569,-0.35241910460267134,1.0763650267831562,-0.17621695938115634,-0.33931870613049553,1.7020558855570356,-0.1967160128116458,-0.6591602974622776,1.279056119554684,-0.06553545129923491,-0.6499116138552626,1.5121472962390237,-0.06709929667350692,-0.3611209225712763,1.0683378743893057,-0.12194868974660963,-0.34749680547813994,1.713288721596397,-0.1293863553821071,-0.46165616054191977,1.4376497792559413,-0.047476387454645545,-0.42731369113551715,1.4069703016420878,-0.018266763808883365,-0.5787707919470134,1.3746876499856804,-0.6275252466452803,-0.6590952111131084,1.3874769087305852,-0.0866212145681541
000001.jpg,-0.4506656735057751,1.377076038385584,-0.7233646031118632,-0.5885439406153203,1.2122143399489884,-0.539618866478417,-0.5855817290012477,1.5346160485523719,-0.5461722486459119,-0.5042441039884706,1.1466547154462132,-0.2970912048803222,-0.5125000008795533,1.6190367653381896,-0.3073229336976649,-0.35234750394106645,1.0752939064879736,-0.17541313121895347,-0.3430891190035898,1.6977566079820912,-0.19397497569441635,-0.6712354267388614,1.2665078825456417,-0.04969022800714482,-0.6525727521364464,1.5022364250239901,-0.06203017049300975,-0.3672580502888187,1.0693706934435496,-0.1207958073603736,-0.34802441193134226,1.7175732579105485,-0.13031607026829434,-0.47762043533780235,1.3931115972308203,-0.03240042367652031,-0.4069474756748024,1.3998519160184208,-0.025741613003093466,-0.5780154324879789,1.375034565860503,-0.6243438022327773,-0.6616192748383458,1.3854182188963295,-0.08979771184690852
000002.jpg,-0.45176662192142397,1.3703622827532354,-0.7253868040756049,-0.5855550075296586,1.2133687410867409,-0.5408257517560263,-0.5850021026628159,1.529393208540745,-0.5499131429610727,-0.502024571901425,1.1462726273830008,-0.2967733631299378,-0.5114721977638259,1.6201620281680238,-0.30400386174615174,-0.3507530629897947,1.0760799264289511,-0.1769976161978229,-0.3377140886388643,1.6971518529987482,-0.19523140056886154,-0.6657643042358675,1.2795442566895794,-0.06504626237987166,-0.6631939259581607,1.5057398111051832,-0.06712466810011126,-0.3647014933855036,1.0651950026840433,-0.12021082983306576,-0.3447201907570738,1.7127404480285493,-0.1291128277643358,-0.4903638246063268,1.3835895228672133,-0.03647025173116956,-0.40714116250585847,1.397579027523566,-0.0305157302183569,-0.5795255211052961,1.373559565748633,-0.6269496982598354,-0.6617870382295502,1.3871231691706551,-0.0892523008054692
000003.jpg,-0.451092939310729,1.375748937290111,-0.7233367655731803,-0.5846830794095218,1.2161496410697052,-0.5423243427528717,-0.5820610184571695,1.5345781900566104,-0.5458754867869747,-0.5020555405801675,1.1451938676661828,-0.29835497029601843,-0.5115351931101207,1.6205274315583023,-0.303670907717666,-0.3572237941010408,1.0687817329140434,-0.17419605266310656,-0.34233723695177465,1.6979906894570918,-0.19687616533752095,-0.6600419978724863,1.276970564063542,-0.061224582081713864,-0.6374070556452539,1.5117379867167122,-0.06759801672108814,-0.372930972041179,1.0690773135406029,-0.11966720718741763,-0.3473087231087889,1.7126239414692463,-0.13082494843251333,-0.49437178151043987,1.388547381189937,-0.026320071696209358,-0.41911718346190857,1.3985525403260357,-0.018861813936461906,-0.577619873412835,1.376466057273667,-0.6273690599380347,-0.6634028832291068,1.3902679211704878,-0.08794787359353265
000004.jpg,-0.451602432508015,1.3740199596896125,-0.7244440558297582,-0.588744614127497,1.2136892657165352,-0.5407477467162428,-0.5836964679878541,1.5343754492240993,-0.5461669980950816,-0.5038726777447894,1.1468285739958743,-0.29843144862763815,-0.5104853276065479,1.6210459116436402,-0.3068561763892496,-0.35161916956223066,1.0762148979429598,-0.17341430118409415,-0.3440880080761236,1.695846218428628,-0.19631580794324516,-0.6277697084514915,1.284013972403705,-0.08694727775255999,-0.645732266015666,1.5137823002579371,-0.07114152542945304,-0.36466015301900995,1.0670928127139836,-0.11756453144169732,-0.343308541212433,1.7129877166723544,-0.12909475532674053,-0.4976722283979623,1.3941066129993096,-0.032257927379610286,-0.4331170782933508,1.4008503312861667,-0.012373970836388361,-0.5795619486005613,1.3773252507684672,-0.6259597785804769,-0.6612819003574002,1.3913650813785279,-0.09119546039610578
000005.jpg,-0.45206148529998696,1.3739058291698865,-0.7242100534152252,-0.588417074775556,1.213922142536449,-0.5409980376433589,-0.5770170507765336,1.5322435680716242,-0.5454145750086409,-0.5023008347916639,1.1462394262387543,-0.29743945310657655,-0.5014972716632446,1.6128411143907395,-0.30780161792537375,-0.35266009585809166,1.073131214443423,-0.17484987061867335,-0.3422967917693235,1.700828176339151,-0.19482202001081764,-0.659936891847772,1.2788656658038269,-0.06655742303205375,-0.6504388500225506,1.5179287502073784,-0.06288362416444128,-0.36646483874949454,1.0662407695916467,-0.12073665482593364,-0.34368208387293875,1.7157404703271293,-0.13041040380153435,-0.4684351582218054,1.420299009642282,-0.0428867222039838,-0.40077335354485166,1.396689221642646,-0.02648367608745279,-0.577635432577122,1.3748489745109382,-0.6267453594099623,-0.6615461513120029,1.3914588290699215,-0.08780470826598241
000006.jpg,-0.4536809523524824,1.371052186955022,-0.7224297396724821,-0.5891656980734861,1.214279300677399,-0.5415877292906057,-0.5828054849177258,1.5328052233545058,-0.546747218310758,-0.5050395716150662,1.1460719689582612,-0.29620265388354405,-0.5047308540829848,1.615974900573496,-0.3055655701942701,-0.3605549839584719,1.0695053766872888,-0.17480939909466475,-0.34410080314182134,1.7041509879582475,-0.19431449358045158,-0.6598159867652685,1.278538561833074,-0.064640902370799,-0.6487058648107495,1.512657641199826,-0.06587676772469685,-0.3654153123944659,1.0748165612659408,-0.12211641694286493,-0.3461245575979853,1.7124685508494208,-0.12746015884335127,-0.4959773868241278,1.391249679153957,-0.015099934664851511,-0.43130492161802625,1.39933350170539,-0.013706361775663815,-0.5767423664843886,1.3736495439600664,-0.6247327054893481,-0.6609664990831737,1.3899096604398156,-0.0906836733107175
000007.jpg,-0.45293556442934385,1.3753803930585278,-0.7241756679859883,-0.5876609258114078,1.2139102118904495,-0.5422716629436519,-0.5873599831939005,1.5292669854931602,-0.5494347204196732,-0.5027836671627001,1.1458037137684847,-0.29847165217696126,-0.5102362859565148,1.6205294398069559,-0.30245212170100483,-0.35052942514411883,1.0731800759297818,-0.17480225260377888,-0.34239620514809443,1.703728087852993,-0.1949277790099073,-0.6603401242438999,1.2777781168085742,-0.06560560607892382,-0.6329837696547079,1.5091921479199661,-0.07224109635303617,-0.36620282789928704,1.071543164245507,-0.11788105140251742,-0.34027354088010575,1.713641196722029,-0.1308647162292263,-0.4691795313668215,1.4250270915687142,-0.04521623104307511,-0.42082039938978166,1.4005392086680475,-0.01558564677347316,-0.5773060197132871,1.3746669277484098,-0.6290319958572359,-0.6581445362413418,1.389674620888134,-0.09197492414734783
000008.jpg,-0.45377810876050106,1.3706863895214527,-0.7236261239633838,-0.5859130276598931,1.2139211592031842,-0.5426173726563172,-0.5796523714045256,1.530451894569748,-0.5444041687322302,-0.501433712714404,1.147236571442871,-0.2991704902439711,-0.5115375516432922,1.6231056019093153,-0.3059818537573926,-0.35997836441350256,1.0701038229150803,-0.17712269427318805,-0.3445292921485124,1.698538352294697,-0.19698058454405726,-0.6617307468165768,1.2795197267331426,-0.05977894690541382,-0.6601414139555766,1.5032606205512702,-0.06793275568195944,-0.3606812628760835,1.0715612446906229,-0.11669084306497579,-0.3441660011126769,1.7087066385612992,-0.12924381160564316,-0.47763378033300774,1.3931443022442598,-0.02513577472013997,-0.410197199857731,1.3950231213593536,-0.028229255060047524,-0.5786201137858609,1.3748319149699633,-0.6261261770687042,-0.6618604801050559,1.3884707194119594,-0.08829676158675075
000009.jpg,-0.45171900248103697,1.373898181501863,-0.7241348112720597,-0.5886165085844921,1.2119393073611984,-0.5413885706843541,-0.5840798948851237,1.533540938647519,-0.5467573317404096,-0.5025674591031153,1.1429132424591337,-0.2962462307412029,-0.5106034307897409,1.6201112339741939,-0.3041124329728701,-0.3515490506554736,1.0747167787265062,-0.17366291694550176,-0.34345825368785876,1.701022550520765,-0.192586838921313,-0.6652740321809167,1.2818019882517924,-0.057633339432474916,-0.6520202699316806,1.5029936920690004,-0.06642376021203092,-0.3611818559142458,1.0694522347373436,-0.1173597121370736,-0.34562365758081043,1.712159498734014,-0.130538361386632,-0.46352226731572915,1.3850569170585265,-0.04127295599733956,-0.41678487889831395,1.3961960801465902,-0.019937378003115857,-0.5770668855435032,1.3739011736931717,-0.6269304443005863,-0.6596546107030894,1.389823664596306,-0.08966588046248429
