img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1383.7765998305326,905.1392526783303,1468.389343635612,979.0270556686097,1311.0954014748745,980.5780788698548,1494.8298866148348,1116.0842044959543,1293.8130387858143,1114.8739953227355,1426.1257869953274,1187.2210278921682,1361.4228070606362,1187.0645833845363,1441.281052499176,1169.9604766128123,1348.248321857541,1172.87876083211,1555.5530039002733,1219.8269286636653,1229.032575515327,1247.2677118625336,1376.0082524073134,1228.0682409614071,1425.4427679300707,1231.351535397939,1390.099741037541,937.7962186441868,1392.9869057458552,1168.3986003990838
000001.jpg,1383.8483968765233,905.8376386001712,1468.7421891743975,978.8308247547272,1311.81095494551,979.5441440918169,1495.6442458670704,1116.1920666237245,1293.8760815549024,1114.650449534806,1424.353139083741,1185.6539461606453,1359.2950344394835,1182.3418596946176,1448.723267053662,1176.115339721729,1348.2084161325633,1171.9680110005825,1554.6439632898796,1220.953039314855,1226.895223122836,1247.7673444497502,1371.7346334651459,1224.0012198790178,1420.3936240302294,1230.2439778248813,1388.489300013653,938.6624914811024,1394.4578200500196,1167.6823668552825
000002.jpg,1380.864610574596,904.0657940872571,1467.198881255111,978.6059624366577,1310.4364239983627,979.7577088960073,1495.155060190026,1114.6709261500455,1295.3712572095267,1113.9035689979496,1424.2068324843915,1184.6700042311763,1357.7231385336652,1186.087517157837,1444.4230450423402,1164.7134713669905,1345.9189419541697,1173.2497115520734,1548.0603186978199,1224.9914019083046,1228.5995070483907,1244.2622643632021,1369.4387454934138,1223.3700405864988,1424.11316523714,1227.248824289473,1388.8268219785064,937.7113754669336,1393.5857841569346,1166.2363312132702
000003.jpg,1383.3856761707848,906.560416455987,1469.2634269710275,978.2998917698133,1313.8388529808542,976.8990451952958,1495.2761952019155,1115.4105074505364,1294.7900331633414,1114.66721826611,1423.6401730578305,1188.0867078944211,1360.6118161148759,1186.2614388582788,1439.2434343224213,1170.8397584197958,1348.6372059445491,1172.5726400643894,1548.824780115467,1224.0868697462156,1226.941498422488,1246.862516401911,1371.2177123385802,1224.885187679903,1425.3347643019201,1226.3367935340195,1387.8773007172924,937.4702005839536,1394.1518740180004,1167.4559038838727
000004.jpg,1383.7721018251632,904.9722140559181,1468.035556914369,978.6982423969963,1314.3221380144637,978.2898683068003,1493.1966847542658,1117.6936936801603,1294.4190117997855,1114.953204735326,1422.6846187576864,1184.5874288671787,1357.3063825107188,1178.4756997491402,1437.330275094967,1169.3549782912303,1348.869934804323,1173.7661656917307,1548.627498761112,1223.480463147158,1227.594014822078,1250.177279062377,1373.247607239527,1230.244039420727,1430.653093093856,1232.8388579179605,1388.1812928896813,938.7259374235838,1394.595651272173,1168.2511546473886
000005.jpg,1379.8980339276577,904.5662687632783,1468.2641952834724,978.3700480572469,1313.1251421981278,977.2794348843743,1494.5317523061622,1115.5051970127681,1294.0920569884904,1113.9327248091,1423.809558039798,1186.483978810857,1360.253118477678,1185.4351939007756,1441.0052997651287,1170.4950361218757,1351.9142709702312,1183.5614105809714,1544.6031027939093,1224.457916823574,1228.2092621525776,1247.2987716959183,1371.3729831357057,1233.8337681104852,1436.4134453133638,1233.9786935991622,1388.2221922013407,937.38077475875,1394.6800916918444,1167.669524071684
000006.jpg,1380.7158646703972,905.4727092943251,1468.9673773105487,978.0309899776988,1311.7381203679577,978.9383699368764,1495.090257881313,1116.0390617994244,1296.473441730164,1114.6495163706413,1424.529606050478,1185.183010218248,1358.0324126271598,1184.711758164116,1438.5744568171874,1170.0068845157164,1349.4677124979812,1173.536730649319,1555.6836360395,1220.9319156961635,1224.7823799457929,1246.6300520751217,1373.4500753809589,1223.3929329253679,1422.802087000254,1222.843339623054,1387.7834016831014,937.6716096197742,1396.7555142260185,1168.0193064847733
000007.jpg,1381.9116971343121,904.4440362188791,1467.4208247216552,977.8773933154744,1312.1347543617078,978.9162662249877,1495.6157455979207,1115.4139445855683,1295.1849362078956,1114.011824090871,1424.395611051587,1183.373465610516,1359.0912998533554,1183.096107086653,1442.937404449261,1164.0180539652908,1349.1769623717762,1173.3808845274139,1555.9758921008518,1220.2529750894446,1227.4395358663048,1247.880721792634,1372.5478990030158,1222.7396465484214,1422.2713888193891,1225.130879474808,1388.1911563890155,937.496104248997,1396.0160577590773,1165.5273422526025
000008.jpg,1384.4864007504784,904.3750436757931,1468.137519050014,978.2469501538861,1312.1159355506054,979.620756334169,1493.9009520347965,1116.9260383765645,1295.408150700123,1116.0900630966232,1421.0859025237596,1185.8740498645818,1355.9177521416175,1181.4916341827743,1442.261139703081,1166.1956246402033,1347.368665724816,1173.887553094138,1550.188519377018,1223.525492946924,1226.5437660884572,1247.2318738651704,1371.3907575610322,1224.4697415860228,1426.0514681102695,1223.7031235401919,1390.13894792997,937.8285197065148,1395.4312428586754,1167.2312385193384
000009.jpg,1381.1747553345008,903.5693472949259,1469.2144435810212,977.717346706708,1313.232168239302,977.1610422567386,1496.9418465659467,1115.8134452327258,1296.017861443147,1115.1681562900317,1424.4954677514547,1187.8392184080005,1356.8073138276443,1184.7378351443783,1444.524794106278,1175.6150379894461,1349.3104998967967,1174.133104906734,1553.9458486178671,1221.4225399322395,1227.5530587302285,1245.7459166579922,1370.4237392816742,1221.21351551004,1422.428607992689,1229.3657893289546,1388.3200888832005,937.2598271006768,1395.0224369539835,1167.3000315904337
