img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1086.9233021362456,1126.5624861808735,1185.3085662593462,1208.8880374703797,1017.3211948989101,1211.0325201753183,1196.4362043948463,1350.4618173495578,1015.3490760040395,1356.4647213650446,1142.784467859968,1458.4692024468234,1050.2672932313951,1465.7256237792878,1170.7556896451663,1428.5878349576142,1063.1434208956653,1425.573004325383,1254.1548913304432,1446.046831428793,954.0520610294017,1502.8458900507344,1080.0688591212418,1476.749799674849,1161.0691860499965,1507.6690492636765,1099.9255494981007,1164.196379715197,1111.778989851895,1415.377591007702
000001.jpg,1089.0127345677124,1128.3805038033981,1187.7915094048378,1207.974151436183,1022.1476664058604,1207.014475124134,1202.162054389483,1351.9388709984796,1014.8824268696292,1359.0707109393502,1121.7906368459448,1448.8412924286424,1052.0853004774488,1468.8594655100837,1181.302836946691,1426.5198152150197,1064.4450272184258,1424.2122112588736,1258.1419651536546,1445.7326974875984,951.1672366978765,1504.5669586693232,1107.166874602471,1492.4904246193885,1154.3040470263734,1503.0738533516385,1099.3981759513179,1161.2488253233885,1116.8985953357767,1415.1183550074124
000002.jpg,1087.3314298333946,1128.2052033728978,1184.8141943228204,1207.9810889015891,1017.4080673263065,1210.6891494861748,1192.9518209857783,1355.6028976192229,1014.70016385048,1356.9432631347272,1141.1345877044055,1455.3213946681567,1050.358178458268,1463.645717680992,1184.575454746896,1429.8701970202465,1064.0601027037553,1423.4167579503535,1254.6646843657486,1445.547153258423,952.1035850816619,1502.046021422991,1081.4635700474503,1484.7540625448487,1159.5925724102015,1506.531516297821,1099.3593830509765,1163.6539770120212,1110.9384213021679,1416.0603501221362
000003.jpg,1092.652817113226,1128.2971250167536,1187.3230727710231,1207.7376342529915,1018.5055707739848,1210.0735196940932,1199.1440202994922,1351.972008021666,1014.0760187567635,1360.3271562051673,1139.7813189055207,1455.141779223667,1056.4877741835426,1468.3912779063048,1185.04490453936,1431.5067854152846,1067.3501554829045,1422.9803008609106,1254.8471654909483,1446.4356382367553,952.0872126352448,1502.5414625804158,1183.6826088633443,1516.2884339631544,1153.65973703119,1504.7017221113917,1099.0246986216605,1161.0868969229675,1118.1319944925388,1414.1409888658789
000004.jpg,1087.5555237330113,1127.2522044150317,1184.5294842365176,1208.7386999699695,1016.1195662150513,1213.1012371327024,1193.7181005269088,1355.4378822417048,1013.6449648891827,1357.2223456314864,1135.1276862230895,1448.6269588772964,1048.5955665995207,1464.5149559655538,1179.6921714817795,1426.4523083507136,1066.330850545826,1424.0029290212399,1254.584169546128,1445.4772034898538,954.3889645173234,1501.275314644441,1107.3592570554686,1559.42828365935,1132.2050461723143,1500.768602539843,1098.6248205313734,1164.0808520939581,1111.1088008602214,1417.3859685273924
000005.jpg,1088.279498599852,1129.5371869365576,1189.1741619915035,1207.6711893377094,1022.3439708998641,1208.353171681633,1187.976652365708,1360.1106008845318,1016.4599676457696,1359.004181673761,1120.6396856506508,1451.6566199078982,1049.4596085511457,1469.267766282418,1182.184005770754,1430.8539032493693,1065.193120422358,1423.932828985555,1257.0987970937904,1444.3534465402554,949.7469522960927,1503.3509573654876,1110.1170847912451,1494.4730681593246,1156.881072197863,1505.0271941167748,1100.8049823333704,1160.4338010824872,1118.1163775240366,1415.1760262629489
000006.jpg,1085.7271806796118,1126.6396404529191,1184.5345912929638,1209.0996114626482,1017.634068804265,1210.8662760360826,1190.9539002563702,1356.3994553522311,1014.1209495025362,1358.3003906671993,1142.0216286721563,1457.4272729087663,1048.7889963753546,1464.9088309829087,1172.679180531606,1425.0258382600616,1068.5936389637507,1422.3471000193015,1254.423114997204,1446.775720593129,954.0752916748303,1502.2109944653946,1041.5397979361342,1475.6818554374388,1133.9493023825773,1503.1299286610254,1099.0783821685159,1164.7616640676524,1113.0885839212935,1414.2132608847803
000007.jpg,1089.0524532382935,1126.2143333404936,1186.1087062218303,1207.3746742850271,1018.6413746098386,1211.6828381332125,1198.2301700128596,1348.6837031177781,1013.4823677715327,1357.6111963779056,1144.4318650730602,1456.4982960179107,1050.7418830343886,1464.5979330358912,1173.019104358941,1425.9043583538419,1064.3794580337446,1422.665575545706,1253.5691504161193,1446.642536981242,952.0847442705439,1500.9138101309745,1059.0818915268994,1471.1298372165077,1158.2436611019596,1505.8361017350837,1098.8748359992665,1164.1423560892483,1111.5503247090853,1417.0626056455092
000008.jpg,1086.3158548098152,1126.597258483749,1185.2807671360642,1207.4949217838855,1018.2087299892364,1214.125904448587,1193.575812609071,1355.6168476522328,1013.4922871050948,1356.5817895889709,1135.9529607673558,1449.7720660550801,1048.4721639665406,1463.7669047015202,1170.4642727764776,1428.2156427708842,1056.9527635879003,1428.7275819453625,1255.718395852513,1446.1844033520476,953.1225598275214,1501.257807095683,1094.539194734081,1481.7039333398081,1159.5443836735542,1505.6314740245139,1099.1170699745858,1163.7669334239758,1110.0817321443183,1415.6910061223111
000009.jpg,1087.981674019364,1127.932094275876,1184.642595780631,1208.7826419219393,1017.6655845661079,1213.1307523346586,1194.283073401961,1354.4484636012019,1014.4341225045304,1357.3257495469047,1136.798027950425,1447.917814414871,1050.1198568042414,1465.7725942218278,1181.481540975133,1424.7602943036973,1063.117200033283,1423.5433067351137,1254.5232020885426,1447.570917546429,952.0311029074787,1501.316157070658,1081.986735677834,1505.7387340566459,1129.8065642899874,1501.7819623624405,1098.936770841457,1163.059196931575,1112.1768944700373,1417.007034565997
