img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1093.8074866377156,1135.8811969901487,1191.921511143686,1213.3084039724572,1029.8277707141756,1219.4698591687236,1231.7867802917388,1362.049667303408,997.1977427778024,1369.081237665485,1242.060641402687,1471.6709518396153,978.1464250323538,1478.9830215852148,1182.1001057056149,1436.6450173342407,1070.3696389481195,1434.4155494256602,1264.8683104915258,1506.815956397456,949.906611352076,1493.7942437681202,1113.9895460319212,1482.9537568608987,1131.5231788129363,1488.3859999790632,1106.8526308401924,1172.2365712741723,1123.2363247890548,1431.430906456845
000001.jpg,1094.2001455576924,1135.5957059779319,1193.1101797933788,1215.4547571344829,1029.7146056732088,1219.2956709468476,1231.5817826936259,1362.3127791543036,996.1597940033738,1368.0511478636636,1243.4435271990094,1472.1183463230116,977.8999644711346,1479.134405457113,1179.6446455663524,1436.3577433133712,1068.8930628759595,1442.4221704551114,1268.715667153417,1506.337803902478,948.3781806872436,1492.6457626666074,1106.0997601834877,1504.4398081411025,1137.3448510097633,1489.8792023687265,1105.7959319965962,1172.382295416457,1123.5418182002027,1432.4965166126249
000002.jpg,1094.776982330871,1136.5043738424768,1191.3727209851259,1214.1531088547717,1030.5079607255877,1218.9991995322966,1229.8951527666516,1361.7421648497434,997.2692765284612,1369.0254447088241,1243.23327451433,1471.591342064677,978.0261918932945,1479.7342425091524,1181.6802111761228,1435.9404552066976,1067.4734329093465,1431.9774932713947,1265.8118713469187,1506.4998559047178,947.7764041811523,1494.310898399333,1120.1666032714163,1480.8058846018484,1131.9826420046438,1492.9194569734384,1106.7918295800541,1172.4524638093844,1126.2121257685926,1431.2104600495402
000003.jpg,1095.5540808952126,1136.8310548676616,1192.2338598865367,1214.5588802170007,1028.2856075196119,1220.8011732201217,1230.2646441282345,1361.0465151188291,996.350198918354,1369.272329124382,1241.4949080584506,1471.0784282029933,978.3582471833444,1478.5879517388232,1181.6547923743333,1438.276370597929,1070.9031599358716,1435.647218500545,1266.7110616087107,1507.606848896125,949.1443698635567,1494.0708999589292,1110.7482699864556,1507.4738380640003,1136.7809953751714,1488.2342251066268,1106.683733719853,1172.4539839481236,1124.5190745384448,1430.540590073683
000004.jpg,1094.7007464275491,1135.4549639185286,1192.2917637400271,1214.9135544551382,1029.2554101924873,1219.5335818350018,1231.545909187362,1362.5975375850219,994.7016928678306,1366.3707975224936,1242.0640643304823,1469.9514896345129,976.4467896754352,1480.4163226155133,1182.5434761037222,1441.1990780253284,1072.6820717689175,1445.5363001056135,1265.5859483436514,1507.3093331606892,949.205305994973,1494.7086092480727,1105.9080083926428,1503.641458695705,1126.8117111727006,1492.0207719256227,1106.1119930829668,1172.3122327640037,1126.7126148721948,1430.6566556074372
000005.jpg,1093.9121777784917,1137.1109234365501,1192.7609100635516,1214.569927633883,1029.7091120698303,1219.191967350446,1231.2721991672804,1361.2949472480852,997.6930478751449,1369.3578035545584,1241.713112860536,1469.1652744075998,980.601879994413,1478.8231141442045,1182.1220618363338,1437.8174223288825,1068.1286213728483,1436.8207401694285,1266.1048888505095,1506.6093142568648,950.0670411047159,1494.917897944186,1154.238861013625,1493.5710963570225,1131.3937114130877,1491.4244127325323,1106.4880124829838,1172.3123402324095,1126.9776399388018,1432.0673127229848
000006.jpg,1094.1817096791099,1136.2139796514937,1192.3870146295326,1217.217288234692,1029.3837649369582,1219.7067925710046,1231.4051072075122,1361.9333278643744,996.2163653199883,1368.5233878203148,1240.9624334687405,1469.3542182330468,977.416201223693,1478.0251872395866,1180.0329965060762,1439.7068675892729,1070.541520495374,1433.7917229822021,1266.429450653796,1505.5228781436351,947.8902452094746,1492.5108161444698,1115.6161226865565,1501.4474750481793,1136.5353622166149,1491.3701911301923,1106.7398085432503,1172.4296425839325,1124.0990202469295,1429.9481996069615
000007.jpg,1096.9396291460985,1138.8275479706197,1192.9775261180916,1212.7248103414558,1030.3568293916337,1219.9726043090252,1230.3156936491914,1361.1238820404901,996.7750226565539,1366.846704612399,1239.6475122278725,1471.3240636601026,977.6130100774782,1479.672576731083,1181.097865714618,1438.6532499345444,1070.5821010898833,1436.5729417834466,1266.7236186519112,1505.4798843300398,950.4500744396,1494.9637001284698,1125.408068637734,1502.6907210589702,1135.719786299181,1487.3421703499944,1107.0202868121,1172.6461814662507,1122.8314847432252,1430.704511127153
000008.jpg,1094.7055919343454,1137.2707074592615,1191.8573062597764,1214.7416087504191,1030.3236541573308,1218.9781078482426,1229.9359957451286,1364.041709761887,996.5848604060732,1368.840411795357,1240.5289350776995,1471.8345377893056,977.6672061588692,1479.6786907999374,1181.310453825269,1438.0861091035722,1067.6064528008803,1432.2559372086916,1265.8329672752245,1506.9711361820566,950.2179835370372,1494.434888427978,1111.3317424406152,1505.568424227291,1132.039494714076,1492.4638434756441,1105.922169638248,1172.5237129157217,1126.064167452548,1431.1374819749512
000009.jpg,1094.0317572378515,1136.1625973722312,1191.8682502053232,1213.6117308725677,1029.7925973942406,1220.620813938702,1231.6793699344307,1360.008582214792,996.5096053928497,1368.3755504454084,1245.2671459153405,1470.4217474092347,977.8236891017481,1478.7113436316095,1181.2209900697744,1440.0040610690962,1070.9652088591165,1434.507938248808,1265.84086352803,1506.7600761467127,949.1370029530017,1493.3756860270469,1127.4120660372282,1488.2440491572331,1131.0896183605519,1489.945105990118,1106.4913205763355,1173.0732051595746,1123.1272340826274,1430.8435906028094
