Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
0,0.0,1288.06,854.76,0.99,1307.81,837.93,1.0,1270.06,838.82,0.99,1334.3,842.97,0.95,1247.08,846.08,0.9,1369.74,936.89,1.0,1215.06,936.05,1.0,1408.32,1078.5,1.0,1189.65,1080.05,1.0,1354.65,1172.76,1.0,1255.49,1164.69,1.0,1355.49,1140.98,1.0,1252.42,1138.35,1.0,1497.31,1199.07,0.99,1118.25,1169.97,0.99,1234.8,1223.78,0.96,1346.65,1232.53,0.96
1,0.033,1288.34,854.41,0.99,1307.83,837.81,1.0,1270.58,838.83,0.99,1334.0,841.91,0.95,1247.4,845.32,0.9,1369.63,936.95,1.0,1214.83,935.54,1.0,1407.34,1077.8,1.0,1189.13,1078.22,1.0,1354.29,1173.14,1.0,1255.35,1164.62,1.0,1355.18,1141.57,1.0,1252.3,1138.53,1.0,1497.85,1199.43,0.99,1118.59,1168.27,0.99,1231.57,1224.66,0.96,1352.69,1232.14,0.97
2,0.067,1288.59,853.27,0.99,1308.01,836.93,1.0,1270.9,837.9,0.99,1334.09,841.74,0.95,1247.81,844.98,0.91,1369.46,937.21,1.0,1215.01,935.62,1.0,1407.73,1077.29,1.0,1188.4,1077.53,1.0,1355.08,1173.61,1.0,1255.92,1164.18,1.0,1355.92,1142.1,1.0,1253.15,1139.09,1.0,1499.05,1198.78,0.99,1118.84,1167.86,0.99,1234.23,1224.71,0.96,1353.58,1231.68,0.97
3,0.1,1288.36,853.26,0.99,1307.82,836.96,1.0,1270.85,837.76,0.99,1333.9,842.16,0.95,1247.83,844.97,0.9,1368.92,936.81,1.0,1214.86,935.49,1.0,1407.67,1076.8,1.0,1188.71,1078.16,1.0,1353.93,1174.29,1.0,1256.28,1164.41,1.0,1355.42,1141.35,1.0,1252.83,1138.5,1.0,1497.85,1196.94,0.99,1117.89,1166.91,0.99,1233.96,1225.94,0.96,1352.19,1231.83,0.97
4,0.133,1288.17,853.14,0.99,1307.65,836.7,1.0,1270.53,837.63,0.99,1334.35,842.05,0.96,1247.82,845.21,0.89,1369.35,936.55,1.0,1214.77,935.89,1.0,1408.4,1076.28,1.0,1189.26,1078.05,1.0,1354.47,1173.67,1.0,1256.63,1164.48,1.0,1355.07,1142.09,1.0,1252.23,1139.76,1.0,1499.83,1196.99,0.99,1117.24,1168.98,0.99,1228.89,1226.93,0.97,1353.94,1235.14,0.97
5,0.167,1288.4,852.84,0.99,1307.64,836.24,1.0,1270.56,837.48,0.99,1333.88,841.02,0.95,1247.54,844.92,0.9,1369.47,936.43,1.0,1215.45,935.89,1.0,1408.44,1075.36,1.0,1188.86,1077.09,1.0,1355.16,1173.06,1.0,1255.01,1163.25,1.0,1355.39,1142.26,1.0,1252.96,1139.55,1.0,1497.6,1196.99,0.99,1118.25,1166.42,0.99,1232.11,1226.52,0.96,1351.87,1232.15,0.97
6,0.2,1288.3,852.37,0.99,1307.5,835.59,1.0,1270.3,837.14,0.99,1334.04,840.7,0.95,1247.51,845.25,0.89,1369.17,936.0,1.0,1214.82,935.84,1.0,1408.49,1076.36,1.0,1188.91,1077.71,1.0,1354.85,1172.21,1.0,1255.36,1163.19,1.0,1354.8,1142.0,1.0,1252.05,1139.66,1.0,1497.19,1197.43,0.99,1118.58,1168.34,0.99,1233.27,1226.17,0.96,1355.51,1229.97,0.96
7,0.233,1288.35,852.51,0.99,1307.31,835.61,1.0,1270.33,837.36,0.99,1333.4,839.89,0.95,1247.26,845.0,0.9,1369.1,936.39,1.0,1214.63,936.18,1.0,1408.88,1076.16,1.0,1188.97,1077.38,1.0,1354.35,1173.38,1.0,1255.9,1163.75,1.0,1355.38,1141.69,1.0,1252.73,1139.21,1.0,1498.65,1196.99,0.99,1118.41,1165.37,0.99,1233.19,1226.62,0.97,1357.38,1232.4,0.97
8,0.267,1288.09,852.65,0.99,1307.21,835.86,1.0,1270.1,837.33,0.99,1333.32,840.76,0.95,1247.23,845.22,0.9,1368.84,936.41,1.0,1214.89,936.14,1.0,1408.43,1076.23,1.0,1189.27,1078.24,1.0,1354.01,1173.44,1.0,1256.26,1164.76,1.0,1354.49,1141.67,1.0,1251.93,1139.13,1.0,1499.36,1198.45,0.99,1118.2,1167.44,0.99,1233.49,1224.46,0.96,1353.98,1229.94,0.97
9,0.3,1287.34,852.57,0.99,1306.93,836.0,1.0,1269.53,836.98,0.99,1333.67,841.8,0.95,1246.73,845.02,0.89,1368.38,936.73,1.0,1214.02,936.43,1.0,1408.63,1076.53,1.0,1188.57,1078.57,1.0,1354.98,1171.79,1.0,1255.28,1162.24,1.0,1354.85,1141.63,1.0,1252.21,1139.5,1.0,1499.77,1196.47,0.99,1118.47,1169.06,0.99,1231.35,1227.85,0.97,1357.16,1233.41,0.97
10,0.333,1288.13,852.22,0.99,1307.24,835.28,1.0,1269.94,836.93,0.99,1333.31,839.33,0.95,1246.61,844.28,0.91,1369.17,935.93,1.0,1213.88,935.98,1.0,1409.11,1075.28,1.0,1189.55,1078.82,1.0,1353.53,1173.22,1.0,1256.46,1164.8,1.0,1355.93,1141.65,1.0,1252.61,1139.12,1.0,1500.46,1200.08,0.99,1117.61,1165.66,0.99,1231.64,1224.59,0.96,1353.95,1233.27,0.97
11,0.367,1287.48,851.58,0.99,1306.66,835.03,1.0,1269.33,836.47,0.99,1332.83,839.8,0.95,1246.0,844.2,0.91,1369.18,937.39,1.0,1213.31,935.72,1.0,1407.51,1077.26,1.0,1189.53,1077.75,1.0,1352.7,1174.36,1.0,1256.15,1163.97,1.0,1354.7,1141.95,1.0,1251.09,1138.51,1.0,1499.89,1200.44,0.99,1117.88,1164.66,0.99,1231.27,1225.2,0.96,1354.82,1233.28,0.97
12,0.4,1287.42,851.77,0.99,1306.88,834.89,1.0,1269.53,836.15,0.99,1332.89,839.0,0.95,1246.14,842.86,0.91,1368.4,935.65,1.0,1213.18,935.32,1.0,1407.68,1077.77,1.0,1188.73,1077.9,1.0,1355.1,1173.08,1.0,1254.38,1162.36,1.0,1354.56,1139.99,1.0,1251.21,1137.85,1.0,1495.3,1196.47,0.99,1119.35,1168.95,0.99,1237.7,1224.32,0.96,1349.68,1230.66,0.96
13,0.433,1287.15,852.03,0.99,1306.69,835.14,1.0,1269.2,836.29,0.99,1332.68,839.54,0.95,1245.58,843.2,0.91,1368.28,936.18,1.0,1213.0,935.68,1.0,1408.03,1077.57,1.0,1189.44,1078.28,1.0,1354.2,1173.57,1.0,1255.6,1163.59,1.0,1354.78,1142.1,1.0,1251.5,1139.68,1.0,1495.99,1196.87,0.99,1118.55,1167.28,0.99,1236.06,1225.21,0.96,1350.92,1231.3,0.96
14,0.467,1286.26,851.51,0.99,1305.66,834.7,1.0,1268.33,836.07,0.99,1332.47,839.37,0.95,1245.43,843.62,0.9,1368.3,935.49,1.0,1212.9,936.48,1.0,1408.07,1075.59,1.0,1189.51,1079.89,1.0,1354.66,1173.16,1.0,1256.31,1163.98,1.0,1354.99,1142.11,1.0,1251.56,1140.44,1.0,1499.25,1195.87,0.99,1117.96,1166.44,0.99,1232.11,1226.5,0.97,1351.48,1234.28,0.97
15,0.5,1285.69,851.66,0.99,1305.25,834.75,1.0,1267.77,836.02,0.99,1332.43,839.18,0.95,1244.91,843.19,0.89,1368.16,935.89,1.0,1212.92,935.82,1.0,1407.73,1076.59,1.0,1189.32,1079.29,1.0,1353.67,1173.63,1.0,1256.57,1163.1,1.0,1354.54,1141.99,1.0,1251.47,1139.67,1.0,1498.94,1196.8,0.99,1118.08,1165.65,0.99,1229.55,1227.76,0.97,1355.82,1235.45,0.97
16,0.533,1285.41,850.78,0.99,1304.77,833.93,1.0,1267.5,835.37,0.99,1331.85,838.53,0.95,1244.74,842.98,0.88,1367.9,935.44,1.0,1212.86,935.96,1.0,1407.12,1076.36,1.0,1189.2,1078.75,1.0,1354.45,1173.89,1.0,1255.38,1162.28,1.0,1355.11,1141.32,1.0,1252.06,1139.41,1.0,1500.37,1195.83,0.99,1117.47,1166.32,0.99,1229.57,1228.44,0.97,1358.9,1235.69,0.97
17,0.567,1285.41,850.83,0.99,1304.75,833.97,1.0,1267.55,835.4,0.99,1331.6,838.4,0.95,1244.79,842.76,0.89,1367.81,936.3,1.0,1212.84,935.49,1.0,1406.72,1078.53,1.0,1188.62,1078.77,1.0,1354.83,1172.9,1.0,1256.46,1163.36,1.0,1354.09,1142.57,1.0,1251.0,1139.91,1.0,1499.25,1197.31,0.99,1117.47,1166.01,0.99,1232.2,1225.51,0.96,1357.23,1231.62,0.97
