img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1253.727081071992,882.7999464357237,1353.9191940842832,951.3800782421804,1174.6861687938672,953.2489397168829,1401.0291817605407,1086.689021614512,1128.6968141234645,1092.0241633676137,1447.8499261426116,1173.196408975857,1101.9401317997542,1168.9819367513062,1334.1712394941917,1159.6730131868574,1209.4037254361153,1163.4489307226534,1448.2445207464814,1211.5609556869922,1095.242083942312,1207.4957002216097,1225.5263480434694,1238.7455474414808,1299.5252305767785,1215.8612847047666,1262.194461780672,909.5440575063212,1274.1988479804425,1147.3391455430474
000001.jpg,1254.236674877594,883.8951595474987,1353.4942756471319,950.9188977834214,1173.9729005506028,954.1933507868815,1400.4676357975793,1087.3571177345584,1129.2025932743481,1090.7716009842072,1448.8607795227567,1173.3375946813167,1101.6954103497285,1169.0880078053046,1334.6650195697516,1158.434509505243,1210.2112599175878,1162.4765420307103,1449.008163605975,1212.6739391142337,1094.3981563646778,1205.1126797111735,1228.2370991327716,1240.8999033965497,1293.7271519253488,1213.5514852640747,1262.6779148779813,911.5092321101647,1273.64959651088,1149.1642296195828
000002.jpg,1253.3150374909196,883.7377650117064,1352.1119545756226,950.5726412851891,1173.595935452315,954.7592000668513,1401.01896897583,1088.25061867566,1129.9077294107608,1091.1875629522613,1448.7955407483416,1173.7334901482416,1102.0750697029794,1170.4442035030495,1337.6641474148275,1161.1004482030958,1210.3857767031677,1166.5780050734643,1449.3753430299384,1214.123691822911,1094.8097210926355,1203.5557044874763,1234.908834559666,1243.421757355277,1303.3616914812155,1216.3100051471545,1261.7910756135536,910.2010163642518,1272.2733206577864,1148.2760881382294
000003.jpg,1255.178430020935,884.0912624044515,1353.8691818643513,951.5719135311698,1174.9513638150165,951.8089321990853,1402.2138338327306,1085.5541705775663,1132.1734225176656,1089.3323327728135,1448.730716863773,1171.9147754025091,1101.2031844987614,1170.3960448061578,1335.5009492081294,1159.032349250478,1209.9875856816432,1163.1803115840403,1448.0228633702666,1215.45229032154,1095.0962268658395,1206.6808682790393,1242.1276407559021,1237.939169425319,1293.100206968759,1215.2046147959318,1263.028952398954,909.692905092838,1274.581249566183,1148.159976167066
000004.jpg,1253.9360886633697,883.7629610531716,1352.7310222387737,950.9773732851734,1173.9399100481862,954.0198576702902,1400.7442363117195,1087.9130502918583,1130.1082665890701,1091.009807937065,1447.8338079579348,1172.9454797259464,1100.9229090193985,1169.8116487177538,1335.7027179066315,1159.4286532491162,1208.0042299025044,1164.048768925429,1449.5401004250086,1213.560834469772,1094.2845813891279,1204.662257756168,1230.6744105193654,1242.8846527303856,1293.3495721277418,1212.9462365697468,1262.7687127832814,909.686147525849,1272.8386875305202,1148.311216047366
000005.jpg,1252.926492112242,882.5548236772005,1352.3467260882167,950.8019408544408,1174.5616260130514,952.5582823879148,1403.1486906365708,1087.2993914956146,1128.1699717843035,1091.7996184560245,1448.0703068332475,1172.9160009554828,1101.6612662067537,1170.4380823709744,1334.8247208015532,1158.2102364862933,1211.823018459852,1161.6412532158195,1449.0385125209089,1214.7263750555003,1096.4344893426291,1207.3382542706547,1231.0274792330076,1242.8532897764003,1298.6706618263204,1212.7189467259832,1262.2677977776693,910.3056223176317,1274.237640574189,1149.772748144135
000006.jpg,1252.9744299215668,882.5242759753847,1351.903802414359,951.6414963471337,1175.5818888547115,953.3218486618462,1400.9219865486225,1088.7866966946617,1127.7950795644756,1091.8008745676211,1448.7359325420298,1174.0974864364766,1102.1575651075864,1170.6915455074948,1335.6345385164389,1157.685809417552,1210.0020927954886,1164.803576278415,1449.6682770454352,1214.827793397242,1093.677111366754,1206.011084946871,1240.9566199798635,1240.8381942740968,1292.383404446373,1216.6391014993592,1260.4819747753475,909.3144490546163,1274.054380497338,1148.6388440697235
000007.jpg,1255.2555075148969,884.1469233491566,1353.2835477701374,950.9135230502729,1172.6879506989367,954.8143934643558,1401.8211131547052,1087.102606224288,1129.4659584735884,1091.8979566722112,1449.6929717985938,1174.23698614,1103.282544300355,1168.629999638729,1331.930180304748,1158.3494642267422,1210.5507215100445,1164.2815651029966,1447.5077563359928,1216.0254602493046,1094.66281138946,1205.6423871484064,1224.2749178774498,1241.1213038839262,1297.8994196092144,1213.4299663530837,1262.852758431397,909.8823954565554,1271.9866907139476,1148.586149720774
000008.jpg,1254.598853597539,882.507321758426,1352.8499317684575,949.8205451144033,1174.8357848094402,952.268870966525,1402.1748914101906,1085.5948528545441,1128.755432974704,1093.5466607028363,1450.697747798656,1173.9984945870142,1101.1856751609198,1169.4568777302757,1342.1081161951001,1160.0953028261715,1208.802469874291,1164.5353692553324,1448.2081430320495,1214.2200584262605,1095.0706175264081,1204.380929932665,1235.7941085636337,1238.509178791912,1297.7421677802745,1213.2827844107114,1261.222731579895,909.6588022451907,1272.0067742127349,1148.494084786228
000009.jpg,1253.346423636765,883.8368074133996,1351.25766617955,950.1432122224628,1174.7420170977334,952.8631699498563,1400.3033582010992,1087.4761657409979,1127.6256073037293,1092.71102062025,1449.4486602291072,1173.8927061777272,1100.4926554681535,1170.238037390663,1333.726010762877,1157.9323342647315,1209.6046648018748,1164.118953578245,1448.8818800567615,1211.7080254089744,1094.3208956126814,1205.7512906260827,1229.6245619469805,1240.18685151956,1292.3802554951678,1216.329660211664,1261.7499515988604,909.9589096272889,1272.4674886107573,1150.1023570137888
000010.jpg,1255.0414458071966,882.7785806613479,1352.0277965813418,950.3440762139202,1173.5882737018912,951.6185889726281,1403.9837630373345,1086.101286983676,1126.786452449454,1091.7565877419333,1448.0950648894927,1175.4760890116522,1102.4217439399251,1169.6644800954855,1333.3139123571088,1158.3567113508307,1208.58242473778,1163.273456154898,1448.179913063149,1212.2105557784803,1094.9873206312152,1205.9214956689884,1229.894482547511,1243.5194337019532,1291.9211796801496,1215.0111908410433,1262.4883610296013,909.0460410961587,1273.4848984984164,1148.1620844540657
000011.jpg,1253.4621096071962,882.679971186717,1351.5782538441874,950.6468176202853,1178.2245320724135,952.2021022990538,1401.6840762432269,1085.5486330491674,1128.7693734912748,1091.0732430346256,1448.63379765735,1174.809755219019,1101.3958808396553,1169.7473828026332,1333.5006920175424,1157.9589850166633,1210.5732177492266,1164.2644015260437,1449.0973590717656,1214.767349075685,1094.3157715777668,1204.179627048015,1235.81966577668,1245.463618022149,1292.8369190558012,1216.9456445241942,1262.585361395234,908.5366992634926,1272.9494307467842,1148.7769068840842
000012.jpg,1254.1021114084008,882.5744096685847,1353.345677473098,950.3926736996267,1174.5431852426927,952.8435292222538,1401.6687842195392,1085.8672910436699,1127.2331045480498,1091.1903036910967,1449.3357433348513,1173.8846335984986,1104.44799475753,1169.5038073470582,1335.666800028082,1158.6639260003342,1213.0862519112945,1163.3917177290425,1449.649792888888,1213.641837468269,1094.1436789959466,1207.1763073342415,1241.482724962514,1242.590633660782,1293.099840570548,1215.3054371143885,1260.565766648125,907.9321092916606,1274.6652599439433,1149.4374165740658
000013.jpg,1253.2181992575515,880.9990887275758,1351.25869849454,949.9840086436728,1174.369205846652,952.4075391889069,1401.8593518092644,1087.6283301423407,1126.9829911117836,1090.6429847697507,1447.4824935211961,1173.2729574753776,1103.0210830188641,1170.2204168659277,1334.7976784838663,1158.2468801654925,1209.068748349717,1162.715165228829,1446.5024606539635,1211.4846149967893,1094.96629781967,1203.8261378192528,1231.386445075822,1237.557043994535,1293.7835625700336,1215.982028724849,1263.1636749411866,909.4652800081955,1273.2586168347025,1149.2662120562577
000014.jpg,1255.5746362393804,881.9022225941076,1352.1297094331348,950.0941280474866,1174.692207280394,952.7550455248116,1401.6303257844754,1085.9570207597078,1127.6989713333749,1092.0995688771382,1448.392974572302,1174.1124498479912,1099.8180181807063,1169.7396018398542,1332.4174965579857,1158.6474608757085,1211.5349869593329,1163.889490935318,1447.5286720432173,1214.8150988523196,1094.5127487254376,1206.5261288559266,1234.8982827938862,1239.211625299748,1297.8274839719425,1214.3026694411112,1262.5047852270416,908.1169893287599,1272.15976732648,1150.3303379506049
000015.jpg,1254.982768845297,882.615420613002,1351.6582461187177,950.1950146206918,1176.3283032405104,952.9565495707432,1402.7590480664626,1085.1222262896983,1131.9317649349719,1091.207923042999,1449.2275757512593,1173.6794161755602,1103.1422428715218,1170.2030207107616,1335.809966109443,1159.2401567905704,1212.0096385067955,1162.6246735824488,1449.1220243109374,1217.0903487002493,1096.013142403268,1206.6906576671752,1236.5670730804509,1242.902039133331,1293.5278956456505,1216.740048723148,1262.8877741506808,908.4463513051226,1272.647368861509,1147.791974056147
000016.jpg,1255.613438696016,881.7057919702697,1351.7499616679634,950.7542412155921,1175.5667955799809,952.4145805442245,1402.886473108029,1087.5277138770373,1129.6980859850207,1090.0842508261956,1449.0530763465101,1173.3624411041972,1101.224117306212,1170.0091321253592,1333.7587510843928,1157.6115504775169,1210.629566648356,1163.0489870706388,1448.0128354816284,1216.9938892498399,1095.048871235751,1205.5788906033592,1235.8629573757119,1238.9789838177037,1292.4541780856325,1214.943813324308,1261.973044739107,908.5863926109494,1273.9559812314785,1148.559311979491
000017.jpg,1253.7501897920758,882.5899723579555,1353.9970612952436,949.7271730216775,1174.5319762252311,952.3908578354329,1402.5541335734663,1087.766463627046,1129.9040881240976,1089.8331075694628,1449.7649257495223,1174.0070179001484,1100.512511886894,1169.6253649818302,1334.7836299630133,1156.637745301989,1212.3298810316478,1161.1935675467034,1447.8243525621715,1214.4581930053976,1095.1316712101363,1205.3575836320106,1230.3458453634885,1246.0145130804074,1298.5956993447069,1213.845590005188,1262.3991273805386,909.6087393183467,1272.2712671182787,1148.3371998577302
000018.jpg,1254.2943347461212,882.618326606156,1354.0535709095182,950.3032226093046,1174.5094881922826,954.4776696320257,1402.057765725006,1084.377863392502,1128.6464345685306,1091.008957946009,1447.2073034538214,1172.7978996106172,1102.937130953502,1170.7798857015625,1337.5254406737486,1158.9102241559838,1211.0788315885459,1161.4886251272835,1450.785672350805,1214.8219109403553,1095.3702713120977,1205.366704320135,1238.9670875725815,1242.782126145675,1288.6972058280107,1216.0136321556377,1263.2440057660237,908.2400597642444,1273.9876397979674,1147.9675469076308
000019.jpg,1255.723082109619,881.1102780272042,1352.470409031499,949.7981544562557,1176.1270296487273,951.215802595841,1403.0709504176232,1087.145531765176,1129.9006052571951,1091.1291144501752,1450.3208826987893,1173.0207877690461,1101.832514258027,1169.8874025969471,1333.8079140325185,1159.027357054781,1210.564544350438,1164.0364921023834,1448.3046544525826,1215.370240105607,1094.6099237955395,1205.5885046656747,1241.5867584472535,1239.7749456908864,1292.7393339911816,1213.4043989772904,1263.6687440283604,909.537052579021,1272.572193054618,1149.4090682421195
000020.jpg,1255.504156587413,881.7798159532749,1353.400007800755,949.9953354404012,1175.3654758486455,951.4399637691447,1401.260849006667,1087.835665542728,1129.0348650942026,1091.0470572590773,1451.269452372861,1173.7896130362392,1101.5712901535173,1169.0299278894538,1336.2870286563173,1158.7571971659568,1209.323287514879,1164.2159746129244,1452.4410742985149,1211.7839445013176,1095.597674052503,1204.3932549775782,1231.3062945582487,1241.4607523621244,1294.2004147095615,1217.2797633662126,1262.6488541183535,908.5663863658455,1274.6737759925422,1147.6248787137952
000021.jpg,1255.3492341124595,880.5100923252633,1354.773310774159,950.508839417022,1176.2920149666647,952.9498014064279,1403.9039214348145,1084.4671081601093,1130.5839195381136,1090.7717579049552,1450.9099828488565,1174.4525086508206,1101.5327885531194,1169.1892282848387,1334.0898692879096,1158.5390149726015,1210.4147925650673,1163.1985087704265,1449.3218795909927,1215.2431950165976,1094.8559502624173,1203.4818252315479,1235.802164099716,1239.5800302986474,1292.8440217444695,1212.0622762910075,1263.4323734903057,907.7831941230131,1272.9977609834868,1147.51575344694
000022.jpg,1256.0102070998041,881.2668659968729,1354.4033260786941,950.0363569901726,1179.6223683725332,954.4976664675104,1402.881571299781,1085.6591480201428,1129.9241023608413,1089.9741929212332,1448.8659468657393,1173.8434389437866,1101.9966128184778,1169.4279085488731,1328.824738941952,1155.955980583075,1210.6297005918987,1163.3745702643835,1449.5766098210318,1213.5158996761684,1094.7399077110497,1205.4094819011932,1235.1002091425896,1240.3731599322973,1297.8190780138048,1212.8597559256018,1262.3189904111973,907.6339611500499,1273.1422612474823,1148.3584123740097
000023.jpg,1256.0392100779313,879.9732036725001,1355.2375109071036,952.3325757057175,1180.3256687785147,951.8913726215752,1402.6617106932606,1085.9519744707397,1130.0190329155805,1090.364108738081,1448.5566158861707,1173.5267642581093,1101.5301936416033,1169.6341217916608,1334.5157703131558,1157.899941446049,1210.30961603115,1163.2338805918541,1451.0386766757535,1216.030269304656,1095.1097702042055,1207.4908536177743,1241.567224920461,1239.4047407634168,1292.7737962745089,1211.7785294580096,1263.089063751169,907.3757954545351,1273.553057273364,1148.4766894518857
000024.jpg,1255.5174171572999,880.4227861178163,1355.5776757180363,950.4385972064066,1176.7929503007122,951.3447985167793,1403.1557955904095,1088.256193261307,1133.785890109799,1089.7593899485591,1451.3658121292867,1175.350878298026,1103.9703751329791,1169.6785192876523,1337.375563423362,1161.5195368909745,1210.489452003507,1163.036777177587,1448.3173633274132,1215.7895317471937,1095.3320407862725,1206.9487005016613,1233.4662610723367,1242.3251478249176,1296.4367846838782,1211.9387003185166,1264.4671365417028,907.0812480809384,1273.471882792864,1148.4336656823841
000025.jpg,1257.1566275925288,879.7321696771784,1355.8477043419944,950.6178031943709,1177.961411575711,950.6070998337228,1403.0868625103901,1087.7484302592338,1134.8084714430624,1088.626122515479,1450.4002698375832,1173.2472596126563,1101.8654634403563,1169.9219739902246,1336.7207522264514,1159.6263940267725,1210.0413622849776,1162.9799078542244,1448.5204841097254,1212.741168991928,1093.9921370419468,1207.5079174157897,1238.7652815771203,1240.2079748184908,1296.699541202938,1215.3804202480646,1264.3328347885342,907.2599512043748,1271.9551796199542,1148.4739647964248
000026.jpg,1258.035925907966,878.0951412493166,1356.1802829435715,950.726073081735,1178.310344208606,950.2324027812291,1404.061985457042,1088.4978620863913,1133.3991193726356,1089.1325127431016,1449.9831317113533,1174.111434708544,1103.3054675916828,1169.0152354509828,1336.002386234357,1159.922692283657,1209.6510459188735,1163.434439144225,1448.9633560274895,1215.9673844454162,1096.846167663672,1206.0300143362533,1241.8456220307794,1237.890902465549,1293.1526645562485,1215.7464064526878,1264.161581106832,906.7719497645446,1272.7188699773858,1149.6479672089736
000027.jpg,1259.155673274028,878.3592185598947,1356.4824334958919,951.0452349107168,1179.3738475179136,951.1253003052402,1404.8411364197364,1084.1721183437555,1136.1884492446627,1088.3349165824907,1448.1189591240418,1172.1700314339184,1103.224710190425,1169.2203409198528,1337.7152197524122,1159.5721701966102,1211.737154297594,1163.2144444942958,1448.9183030860431,1216.8216113591322,1095.2623898150362,1206.2114748513409,1241.0221180357887,1241.207373595151,1298.2151007876596,1217.9679996254208,1265.3952593150207,907.0913208481751,1273.248508331124,1148.5224580383076
000028.jpg,1259.0858635440225,877.7777201151462,1356.6493127882964,950.0383067843669,1177.6217906762183,949.5363079735765,1404.445304937941,1086.2803371647692,1136.2824860901335,1088.075321598899,1450.0085446979665,1173.9602564298884,1102.3632411580036,1169.1484415045181,1337.4753040038124,1161.64963823765,1211.0889925360175,1163.2428074771728,1448.4922512254584,1213.3232521978084,1093.8054785068812,1207.1026798440653,1235.0638004852692,1238.5466527755857,1292.0843546674114,1212.5678862778811,1265.168350431519,905.6398340541169,1273.6933978825812,1147.949769091853
