img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1393.3552731223954,1141.5518997942754,1474.869554925605,1214.9384383084182,1304.117130799465,1215.9800596282464,1501.2427464735892,1357.7269713024461,1269.268478010525,1362.4105186276022,1547.0552336967428,1440.7515643115598,1234.8475140098255,1454.051228763003,1443.5075268155247,1433.0135610206705,1322.2166542412965,1432.238281280289,1570.1294123638068,1497.1313746611154,1222.1963165530203,1512.3136251353199,1384.5131553382396,1476.7000657631647,1390.0637324503166,1481.9897291273107,1389.477233332994,1171.3428857660529,1378.7763275942784,1424.655609328323
000001.jpg,1393.1765839672698,1141.6264129603915,1474.8846613172784,1213.9664859073769,1303.4600974771258,1215.0980591173286,1501.5479392838868,1355.8743193604155,1268.503944755999,1362.0576159302152,1545.7017109456785,1440.2539021969733,1234.1049499268165,1454.0461891754612,1436.0195894248457,1424.489167210521,1322.6218742614908,1432.8959076646552,1570.3286674374401,1497.4792767305912,1222.7445710251045,1512.6103353309009,1383.8872072315444,1477.2770811940954,1389.424212542538,1483.749580707377,1388.8671917296092,1171.0536681152366,1380.4470117701405,1424.1974187522449
000002.jpg,1393.5723644024129,1141.5376665191536,1475.2807061666401,1214.9322320531837,1303.663871147698,1215.0743146838076,1498.826819328617,1357.9450601048186,1268.2144566013403,1361.6771015325612,1546.290221865123,1441.122406985943,1234.1904827175063,1454.2906790049362,1443.6485515926752,1433.736342178742,1321.1629735284348,1433.0320226362037,1568.3597784805177,1498.1954924536242,1220.5876807771199,1512.57671486173,1384.7229760861776,1476.6652236445805,1390.267725189355,1481.861254109823,1388.847085794676,1171.3937300426228,1379.6086008735535,1423.7032080407878
000003.jpg,1394.8466712305267,1141.575569257963,1475.190266872359,1215.2034542845363,1303.6466932624562,1214.7974772630594,1499.3892766980396,1358.671140105003,1268.9209589330462,1361.7348219329972,1545.7417143701173,1441.3963352487294,1233.8765508313327,1453.5243346183813,1443.2692395806102,1433.0088070684878,1322.1286133380918,1432.3786957686768,1570.604091191004,1497.2076381281306,1223.00751215578,1511.8839816697937,1384.2261336174442,1477.315108088245,1389.7956464991173,1482.276229959072,1389.4956221262269,1171.4413616653792,1380.3592828396602,1425.2134911056341
000004.jpg,1394.5018487193906,1140.480495941646,1475.1232119984143,1214.9834307159101,1304.310775079754,1215.3944090428352,1501.2593963284285,1357.045282243798,1268.6963154895045,1362.350267048548,1544.815082257155,1439.949901998541,1234.4521304571947,1453.8008363776157,1439.8576332958748,1433.4543425071283,1322.1105223832058,1432.0961740413916,1569.8017997448928,1497.021113760152,1221.0262402449844,1512.6150301377795,1384.792842784242,1476.6866840578266,1390.3399264583054,1481.5041251382797,1389.5341705720125,1171.2533712100876,1379.3031854118885,1424.9762779037173
000005.jpg,1393.0332590675146,1141.2181719832727,1477.836212776511,1214.834784195372,1303.3381982666858,1213.8263006075658,1499.573544464619,1356.4909206486188,1269.4438463698523,1362.9929324675372,1546.8302141106751,1440.0430540658365,1233.8030932694614,1455.1320428675756,1440.9822894341357,1431.37903234101,1324.5172326557745,1432.9091281711783,1569.8264662317727,1497.59746399259,1223.5183613900285,1513.7146590247328,1383.6943795846205,1476.2746886119314,1389.251990830535,1481.0945721012142,1389.4044543855907,1171.0874919842506,1379.6111142772784,1425.0212508832954
000006.jpg,1393.7924174682728,1141.6847294826384,1475.3795369589266,1215.0420118011482,1304.4546913070867,1216.1740660980706,1500.4743945547857,1357.1691268651732,1268.5569509759764,1362.750785423667,1547.1531782798074,1441.4686477317773,1235.272547763455,1454.8735764436851,1436.0132641015578,1419.0594375737528,1324.0188857153419,1433.435912045089,1571.271349351462,1497.165612894927,1222.6740860343627,1513.2177077014508,1379.5435555769322,1476.8510712602367,1390.634518062906,1482.592561790296,1390.2194695302553,1171.7632485807683,1380.387771433429,1423.8116765192035
000007.jpg,1394.4584958662385,1141.4244354509608,1475.4278461872634,1214.1439812571225,1304.3892844503118,1215.2136034272412,1500.5745751001632,1356.3253859206975,1269.1551465171835,1363.0890046205968,1544.8977750810452,1441.466807877988,1234.4329595493953,1454.5149887359019,1443.899135539078,1433.1921427492262,1322.1069566760868,1433.633658879818,1571.4003366065074,1496.205445796278,1222.912454171973,1512.4969454206225,1385.4142229709767,1476.1439468122933,1390.9948454797968,1481.0620288622408,1389.996020175595,1171.2652102628763,1381.0405502407311,1424.4664768889645
000008.jpg,1393.237879141641,1141.2969897868206,1474.8424074287934,1214.8763213969485,1303.696000721268,1215.444384475335,1501.1925748249048,1356.905530064422,1268.2001783583064,1362.5314786730169,1545.6882237189793,1440.0203363680105,1233.6648106295609,1455.0234323119607,1443.0440073782838,1430.716449588668,1322.8637882409491,1433.3995546802585,1568.4909863065682,1497.8708328014588,1221.4354355447908,1513.670051406823,1383.6310081096397,1476.6409608047227,1389.195041375329,1482.2636645180412,1389.6365914511123,1171.4191699908542,1379.082684605659,1423.6416643217462
000009.jpg,1396.0115519620354,1142.4110012090136,1474.8154280234182,1215.0034572114403,1303.277162859387,1216.351334220187,1501.1443796999083,1356.2726975362802,1267.866542483403,1363.2950579371188,1544.9118649306008,1440.5526451722624,1235.060251650351,1454.3793754510664,1432.0348594853813,1427.4396296959933,1321.1698782277801,1432.2563626705876,1570.0165188310577,1496.122466699596,1220.3452412913505,1512.0993547423889,1382.9444275639382,1478.2759506580664,1388.5831154287735,1481.9450277137637,1390.3965700804276,1170.8228362577552,1379.537752850542,1423.6474051188914
