img_name,Head_x,Head_y,Head_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,Rknee_x,Rknee_y,Rknee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,Neck_x,Neck_y,Neck_z,Hip_x,Hip_y,Hip_z
000000.jpg,-0.5653611819180401,1.2141945221141703,-0.7058589621584535,-0.6967531677763165,1.053385907145467,-0.5295231898525485,-0.6853354999677346,1.3777173937273082,-0.5331833737208066,-0.593786294100273,0.9938121857132663,-0.27781863152032094,-0.6116919671351194,1.4361889175925886,-0.28471973457051614,-0.39699625055670723,1.0097181658904557,-0.16530893447476963,-0.41190080555482284,1.4019495070801438,-0.18710331228654803,-0.728742939078609,1.1002392472556528,-0.07903897939840215,-0.7135112481062783,1.3382176356412505,-0.08592251251389073,-0.3651299927183862,0.9145044812223231,-0.10250269064508861,-0.3846714277498121,1.538696882061476,-0.14528109076924314,-0.45087346338084694,1.2384470263077758,-0.051172048347527366,-0.5201898331238288,1.2006425693591987,-0.054532485947050104,-0.6921879701988162,1.2097511819584927,-0.6139493449028828,-0.7315250561356885,1.2168544101065888,-0.09835085129187605
000001.jpg,-0.5660291218081385,1.2137485553720293,-0.7053087407861364,-0.6981750926298468,1.0511691752524834,-0.528315450632825,-0.6914187292155568,1.3743565045990105,-0.5382216766420233,-0.5910529592347941,0.9952266002910369,-0.27624442135838884,-0.6112076353575372,1.4330830774943883,-0.28124987619335934,-0.40143183818339667,1.012121058555589,-0.16238560755052134,-0.41297090724522273,1.40450762729763,-0.18968825168331652,-0.7023184946829638,1.1116709321105736,-0.09069610507970888,-0.714592474278018,1.3428609563078047,-0.07888704159749906,-0.3614958988462862,0.9159354851828286,-0.10488769202498385,-0.3869291377401993,1.5400911307973177,-0.14257330607088545,-0.4744916113107254,1.246052107164986,-0.040422558482249495,-0.5069304941436431,1.1986567960391068,-0.06398562020825305,-0.6920862379728878,1.2087313619775446,-0.6140633155423459,-0.7306369349958901,1.218752919646621,-0.1003945850235851
000002.jpg,-0.5636645276950741,1.2159602092387867,-0.7051441209691371,-0.6908957826552029,1.0482299629857927,-0.5255084576263823,-0.6875835880604427,1.3769786482773938,-0.5323527269742436,-0.5934502038275518,0.992232818366644,-0.27696003651498935,-0.616786113681563,1.4384229156466264,-0.2821106210405287,-0.3973628614558295,1.0074446583692835,-0.1610186367911924,-0.4074883914455102,1.4006361850890465,-0.1887943763092995,-0.7284507791144003,1.100000547321534,-0.08068639572754267,-0.7267404573996378,1.3457850438066936,-0.07378845528516276,-0.36426592763038534,0.9183524740333711,-0.0974161097715173,-0.391388928456669,1.5398046088715287,-0.14358349061432935,-0.45202128321571583,1.2401943373504294,-0.04712729186541517,-0.4998913467726589,1.1922256469700125,-0.0637796311246838,-0.6925913288800323,1.211601772682841,-0.6129662453673508,-0.7287315416511115,1.2185840643127157,-0.09983067172410927
000003.jpg,-0.5659811500453296,1.214610351963393,-0.702686364935467,-0.6999376770332011,1.0542904010681258,-0.5285669637624301,-0.6882488027423577,1.3759976081140102,-0.5371881508614437,-0.5940618553269459,0.997216580909464,-0.27689875298715216,-0.6098670986061034,1.437477381561257,-0.2828253361107814,-0.39819404871753045,1.013092365017693,-0.16410590050369717,-0.41426384838167063,1.4098831383518868,-0.18392591811076098,-0.7312166716922477,1.1012778833043981,-0.07193638515225301,-0.7156398300020363,1.3375362671986255,-0.08083015709341156,-0.36651041014627117,0.9132560750127194,-0.10346090955960308,-0.3886751788952799,1.5403978637837412,-0.1479841829306459,-0.43634882365131195,1.2391156615638947,-0.05268297255889094,-0.5093937783731065,1.1921783488768034,-0.05521224517239583,-0.6927285134487523,1.2105239956719736,-0.6145958562508893,-0.730644739929697,1.217999936078658,-0.0964613758768175
000004.jpg,-0.563008628099867,1.2159617170580437,-0.7026845481444555,-0.6952017265652254,1.0525271505086908,-0.5282092318641542,-0.6844227604227743,1.3766409680785898,-0.5372825945390743,-0.5921218989186464,0.9960938017386962,-0.27664939791031984,-0.611488891061982,1.4359000103004655,-0.2815299755868095,-0.3990357260479871,1.0136192878033812,-0.1633372879035446,-0.4117746533638492,1.4022645976678971,-0.18752101687845882,-0.7323334210713573,1.09942528954417,-0.07121588552897934,-0.727047615367307,1.3434982288951993,-0.0749083147850638,-0.3639807160546113,0.9143074465980507,-0.10403123266195177,-0.3912644811230522,1.541922243145584,-0.14420401159032173,-0.441705243763777,1.2304512400333107,-0.049683539886747806,-0.5221376647318025,1.2020953155627176,-0.05416387618061883,-0.6916537195613218,1.2107043072829002,-0.6135487931566631,-0.7333935172787523,1.2164966640742139,-0.09972682365113313
000005.jpg,-0.563832385192337,1.215378598405158,-0.7014378193098668,-0.698101789867047,1.0541060055848717,-0.5267159404372518,-0.682568494105661,1.3771464168355239,-0.5362476697581277,-0.5921913163955161,0.9925556629130075,-0.2765763790906632,-0.6096715155299365,1.4337563243045501,-0.2817391101828059,-0.4015199875328184,1.0105007508389794,-0.1641704509167815,-0.4102484733880954,1.4049655790574367,-0.18528922863810018,-0.7310147346694044,1.099731342202791,-0.07305329560788512,-0.7263084427878286,1.345610762432412,-0.07708401525896294,-0.3636793089264895,0.916385007572308,-0.104210419608275,-0.38301803204636947,1.5396075118190302,-0.14334615382809782,-0.44980475480257914,1.2398419408891594,-0.05652930777299694,-0.5204286205733458,1.202805128604749,-0.059044936561472,-0.6925069991514244,1.2111110482487577,-0.6151710154974932,-0.7287379695523822,1.2167211443870372,-0.10076047503268092
000006.jpg,-0.5649600770135793,1.2149030508233096,-0.7024492841896307,-0.6991955905229132,1.055306654908976,-0.5299670004616132,-0.6855758133271268,1.373142342569637,-0.5352365731936383,-0.5920235330969413,0.9965389424709956,-0.27521863777527955,-0.6160796583581808,1.439044182084893,-0.2820563325770224,-0.40050051646161905,1.0086590512531584,-0.1610488168973668,-0.4095552091324491,1.4019019840258415,-0.18432021490000255,-0.7279098982170701,1.1027665428918212,-0.07963099122069765,-0.719325900584715,1.3415174724284118,-0.07791986969936668,-0.36608779264394425,0.9146171785784595,-0.10387431196137514,-0.39261898111247856,1.542719297656551,-0.14384171016205186,-0.45492061518606425,1.2425376095800214,-0.048611153070543686,-0.5149662108153198,1.1959451312604013,-0.05894970676241264,-0.6905692100534344,1.208064144402308,-0.612634822255629,-0.7328625966550897,1.2166063928628799,-0.09707924469377673
000007.jpg,-0.5641250480091377,1.2134086283683445,-0.7053933962009963,-0.6957893782559763,1.0551159803841657,-0.5268761114914162,-0.68436422219087,1.375377177059266,-0.5341134696720137,-0.591453044552865,0.993911072894185,-0.2767618209458735,-0.6084335791108897,1.4346221115400406,-0.2828809711701233,-0.39816999262879643,1.0097423623025221,-0.16178757148092063,-0.41089438944175305,1.403410815205319,-0.186249890806104,-0.7145369305280227,1.1101043439940785,-0.0749837211700581,-0.7183872864079175,1.3384892923167266,-0.08184046307761667,-0.3651088049462204,0.9161936584779407,-0.10670428547985926,-0.38382333125442697,1.5375219513211331,-0.14503659465620788,-0.4558886209778536,1.2451902548864735,-0.045481374447991316,-0.5044276220532993,1.1980393062212322,-0.06176855848070023,-0.6900277576275077,1.2094058349799974,-0.6123990534345364,-0.7311956043367822,1.2164263708303509,-0.1000404475575759
000008.jpg,-0.5641095048656138,1.2143117629724647,-0.7036167399678994,-0.6954038607045442,1.0500047142122193,-0.5251951557362198,-0.6897232153900996,1.3776311527630805,-0.5355952971686068,-0.5940880700754727,0.9941862279952072,-0.27676693062276503,-0.6094418749142447,1.432958566039541,-0.28059446107209435,-0.39745127069870595,1.0113281464904305,-0.16363408149735648,-0.41177376655660536,1.4057511285358504,-0.18723388336666133,-0.7272453179226543,1.0988743242492836,-0.07504789136131006,-0.7168030987602836,1.3419729153919364,-0.06986348445637033,-0.37268893707994327,0.9106932757739994,-0.10853706838848626,-0.385662444856059,1.5384747885196122,-0.146392837612193,-0.45040630494637085,1.240183650119695,-0.055078972676442454,-0.5096417673785842,1.193706826853509,-0.05695765441961606,-0.6904210685419735,1.2109691487049303,-0.6134095775892434,-0.7301879659805655,1.2177148305439962,-0.09603189676079033
000009.jpg,-0.5606996811191814,1.2142263380674094,-0.7043861819421513,-0.7010276242005653,1.0522642915749598,-0.5267685669783916,-0.6840947711800944,1.3758440035680972,-0.5344545439218521,-0.5953635557541944,0.9945379522099743,-0.2755717364010344,-0.611513807429096,1.4321706634758158,-0.2799703735883198,-0.3974037702145932,1.0102280513682713,-0.16255192590009965,-0.411862919022399,1.403114908065109,-0.1868409465917782,-0.7154499832928252,1.1070889998589468,-0.07875901065912709,-0.7260032258697757,1.343623594989943,-0.07232429966723102,-0.3643283721804768,0.9173633179969952,-0.10368890035022729,-0.3818131130864499,1.539986150369759,-0.14508140767043012,-0.45906249006295496,1.247210462911608,-0.043663997431912314,-0.50617770723434,1.1997924444319221,-0.06454779368270379,-0.6893095812511861,1.2105126814928528,-0.6151063962492892,-0.730053325116117,1.2185611410197097,-0.09880685863143127
000010.jpg,-0.5614343501829446,1.2119038227182146,-0.7026830882423153,-0.6978643252366381,1.0556444415199302,-0.5265888937717431,-0.6890622298686546,1.3764046322937875,-0.5358735214486581,-0.5940003385047665,0.9934265006456816,-0.2766811034643885,-0.6105180591466086,1.4318059550296383,-0.28194471241717495,-0.3997592579291564,1.0123942438494211,-0.1643806259119816,-0.4108478377525349,1.4047213846672955,-0.18510700692765839,-0.7189512686986393,1.0984674874855198,-0.08020835424229883,-0.72256401059808,1.3472159263611452,-0.0796290331414516,-0.36367929083090056,0.9171498927669262,-0.10381105685180146,-0.3864218763596086,1.5404219597971944,-0.14452047762425865,-0.4767602419787522,1.2461237687380946,-0.035363373273360865,-0.5066344206914848,1.1888404921591396,-0.06365486348460311,-0.6903748899959031,1.211584971632133,-0.6154920598356967,-0.7304818389669809,1.2172945686345824,-0.10038683612268123
000011.jpg,-0.5603257244070244,1.2149799957552088,-0.7022367958757536,-0.6983207304752518,1.0546208682460625,-0.5274019778805129,-0.6874853891424664,1.3744777454794548,-0.5352253590602444,-0.5946238668909557,0.9977501450805217,-0.27662792878615516,-0.6102607168476479,1.4330773116605227,-0.2812921157854237,-0.4025649244090962,1.0117528060613548,-0.16240163184785525,-0.40818178264252714,1.4032625029090853,-0.18738479742693423,-0.7317673764742499,1.0992546825138858,-0.07382828392274875,-0.7201543210374409,1.3369255682328405,-0.08227217901645457,-0.36336661045269886,0.9171130692305618,-0.10345345706909151,-0.3839218539524981,1.5394478122990811,-0.14375345846635265,-0.45200304921461143,1.2395372463309775,-0.04890183024805226,-0.5208395506754462,1.2015846611125487,-0.058419479699029955,-0.6920003924181269,1.2105218486428893,-0.613696130508547,-0.7324986358996263,1.2140937453688185,-0.09862192534548316
