img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1207.0857552170035,1116.2660466180816,1297.5245772376445,1189.4132261462767,1142.800358442875,1192.289866053022,1312.9921786870188,1333.7889703372844,1131.2805038490494,1339.2515379005458,1281.54291356537,1452.516697748132,1160.6209584551516,1451.2847363101578,1287.0687590753605,1410.8676731174837,1180.0464803842067,1399.625508083243,1377.632326631923,1473.0449387917622,1044.5556433376041,1458.229710036077,1217.1158524262169,1476.814927972783,1227.8020255309157,1486.3698778746136,1216.429263397802,1148.4686185959424,1230.6367136396739,1396.3324484612756
000001.jpg,1207.9673810655815,1117.4590352519588,1297.8722074137,1188.9664164779697,1141.8224166708553,1191.6325898557807,1312.7306967044954,1334.1069830891497,1129.983154014504,1340.0337101836478,1290.0505111435855,1451.5689613506408,1161.4347238603832,1450.8512481733253,1291.3086436934477,1409.5608167928294,1186.1064422193208,1405.7997226501157,1378.8130533239994,1468.1042581592721,1046.3775164191093,1456.0555821667476,1227.2210439164958,1473.9019815785998,1227.1586740615212,1489.6361763744248,1215.5957229883657,1148.8884946232852,1233.9694707430895,1398.5136448623023
000002.jpg,1207.1734648481395,1117.8132424174578,1298.899061399077,1189.503491784219,1141.3372826190057,1192.230063198265,1315.3859624820998,1334.7570569041818,1130.6026380376645,1338.3782432886055,1290.6094169424186,1452.9284179676674,1158.9879676813302,1449.446807765861,1283.0756006423956,1400.46459495966,1179.9463835753393,1401.0161660906554,1364.4713366162391,1479.5295922670225,1044.1174773391042,1458.7110392945674,1217.9861752179906,1472.6832000938189,1222.5616227742985,1488.371196841946,1216.933783229729,1148.5986761522493,1232.2659180088315,1397.4174080835314
000003.jpg,1207.4173314502802,1117.6443645080349,1298.2331235897555,1189.1268985718584,1141.8060479490389,1192.6592977831913,1313.4706045946698,1334.6720736162565,1129.87877737456,1340.187793249139,1290.7380318947623,1452.986249809468,1159.5049889778575,1450.6915435053638,1286.7238116558055,1409.8889396214906,1182.0329532260055,1403.674636718814,1375.6101136079924,1470.940696380783,1043.4970124146992,1457.5604352020164,1217.5407664453876,1471.089642866659,1227.7433611648896,1487.214227862344,1216.036151609348,1148.551517040753,1232.4156595475285,1396.6331625355162
000004.jpg,1206.8421520481709,1118.0722458491316,1296.760570500078,1189.056544698607,1142.6766593541654,1191.486035658001,1312.3614754228602,1335.2550542051347,1130.183998686641,1339.9634070898244,1291.5209543703108,1454.651307850181,1158.2698118670737,1450.694728369361,1288.487804416264,1409.608006812443,1184.1362847237224,1404.0839658977409,1375.8452469375748,1469.7622729275513,1047.1845211147063,1457.593286406735,1217.1225569019643,1473.0404945312744,1222.811519508245,1490.2622861506934,1217.697298933724,1148.516447279035,1233.0373445603639,1395.827023804149
000005.jpg,1207.9253129245615,1117.0131261338631,1296.795191735438,1188.5572550323545,1142.263019862593,1192.187827024247,1314.146274980756,1333.5490469182566,1129.747116950116,1339.748667118511,1289.6905341881047,1451.6343083299319,1160.1278391239684,1449.6036282292857,1283.7191473858331,1400.4040426498086,1180.5059252320857,1401.13325220232,1365.1495977281152,1479.3320511725965,1044.6454883719607,1457.9214761256333,1217.3798442429372,1472.5632248520008,1222.071215805249,1489.876816985838,1216.8215251641523,1148.2970516601326,1231.873737415933,1396.6764029713572
000006.jpg,1206.0989620429252,1118.8535968221474,1298.7635961836734,1190.0719284230931,1141.456113911727,1193.6740295808097,1312.4157771332111,1335.118195374773,1131.2118619900093,1338.9966211024393,1289.1797536686108,1452.8401532096073,1158.940955547107,1449.85963727421,1287.840100919997,1410.6850807213812,1180.0172783266937,1403.4023406462022,1365.6968083270926,1478.3376544976961,1062.8615750069787,1479.790132819415,1220.13829438891,1472.357355132108,1230.336687747366,1491.3774736948185,1215.7927148908448,1149.761089269585,1232.6284081185925,1396.4183295998516
000007.jpg,1209.1667167872058,1118.1120535850973,1297.6017939012409,1189.4590081170659,1142.1076720687968,1192.6138297145988,1313.5233780165015,1334.2453509393183,1128.978324068711,1337.9719486852894,1291.1926420381471,1452.6351163080296,1159.2682146778563,1448.7126544744885,1289.9678012621682,1410.8795821544145,1180.2226373916333,1404.16568774003,1377.397686454829,1468.0950539127118,1042.7942284861376,1456.537650807139,1220.3887186350048,1480.8674217105117,1225.790192012353,1489.4391168656425,1217.800511118258,1149.034332972596,1232.4342762385843,1397.3046339682069
000008.jpg,1207.062788615705,1116.9118049436122,1297.6994365255507,1189.3625578239134,1142.9809771501102,1192.1350393163918,1313.635067094716,1335.2314537456157,1132.4257728896223,1341.171342317109,1289.977959601623,1453.0469426371965,1157.193782646096,1451.5747145586565,1287.9305440921432,1411.7199488614663,1182.8323232454127,1403.2709775684052,1377.2304857026654,1466.6644642351882,1046.5836820763643,1458.2743405755261,1216.5025399506694,1472.5804376501512,1226.4997735627844,1485.4010803220642,1216.0919366840633,1148.8396981850663,1231.4950476752263,1397.0597365551564
000009.jpg,1207.167207065841,1117.3919239535858,1298.6729237282257,1189.2956649245707,1142.715536142365,1192.2633570999208,1313.9036360223624,1335.7481880540563,1130.43882044396,1339.714357147076,1290.9202746156452,1452.870391121527,1158.7762305752242,1448.7324749099723,1287.4163565235422,1410.818105607919,1182.0618776893973,1402.3545127847901,1377.3964740724684,1469.9963725806606,1045.8938430612263,1458.0229996697597,1217.8098255288965,1471.9179440244607,1223.0717616905436,1486.8924903328493,1215.8984836130999,1148.3611749881372,1233.2354596129217,1395.6519883061017
