img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1431.4359478103213,1090.2695203846652,1521.074589872212,1162.399142221413,1341.2534829331992,1169.2408312781877,1551.5575992924723,1306.816130986441,1316.3011249977453,1314.8425193762596,1618.1520369410032,1401.5149562133347,1273.1836336237993,1421.2555380125955,1496.7000942936588,1423.265726435566,1371.0691361340332,1423.3664990987113,1633.7791291765152,1465.4914147189456,1253.1261883124284,1498.9544402601914,1430.7360314169218,1507.6064694755717,1495.2963559216655,1463.9166484556035,1431.1231077216635,1120.0253284152886,1429.9845753955867,1404.8829236262236
000001.jpg,1431.2206823218035,1090.3411862815385,1521.9013245237295,1162.4408965757657,1343.4076232395653,1170.7036431443362,1552.9023812723656,1306.2860737941687,1317.4770093376649,1314.7167101654532,1619.2305809928741,1401.7986073572267,1271.7542591932797,1421.9548955836735,1496.525317806078,1421.6230800870546,1371.3077074582798,1421.2571161013757,1638.078373782856,1467.1828286587242,1255.643130063967,1500.490466293529,1433.5884225747518,1506.37732779613,1436.3937404769265,1473.2434457502493,1431.1283202008049,1121.384661583096,1430.1291575806454,1405.1386185909264
000002.jpg,1430.7570246200687,1090.8998276046807,1521.9348109881864,1162.3778147237215,1342.9297808670997,1170.1568270745388,1553.5061989896014,1305.8027938098808,1319.5239421465963,1314.160870081086,1618.4346503913584,1400.750228074115,1273.61141823739,1422.1273317646337,1487.1913476448979,1416.794549723142,1371.6213437248387,1426.243618743693,1633.9703715108249,1467.923892945075,1254.3203301865894,1500.0588053324627,1428.9958907696166,1508.9087903572783,1431.3952855116625,1475.9631831229083,1431.5354378351633,1120.948183747142,1430.9390490275414,1404.2811449006872
000003.jpg,1431.208774135051,1089.7468236577965,1521.862190795453,1162.2064595439178,1343.0077320312132,1170.9379446122387,1553.582153796502,1306.792623590152,1318.7562383033144,1316.9249082538427,1618.7612561924634,1400.8567098790418,1272.4803041060359,1421.5003746906775,1496.6077354846095,1423.6614600468356,1370.9497885676751,1426.1212337550053,1636.2396504064009,1466.3325445184687,1253.1180555466165,1499.5680711551431,1432.1309409371695,1508.732251282174,1499.9297749373095,1463.2178088440264,1432.5310406267063,1121.4135818127825,1429.1239329977564,1406.7390121378298
000004.jpg,1430.933204012869,1091.6888806592076,1521.0878633862987,1162.104430425829,1344.038174506071,1168.5545900210884,1552.562760188563,1307.406284773255,1316.5215053836564,1316.2506665527621,1618.812213565134,1402.6405973343205,1271.8343098034113,1422.064274701719,1496.0776027450243,1424.3404336883552,1371.22085493521,1424.2631233039313,1636.63944234817,1465.8318752230282,1251.9893212893162,1500.889923844563,1433.9860208605542,1507.1824930082703,1495.0849425616593,1463.159015418241,1431.3865016986626,1121.5361752517176,1430.224043553766,1405.6992027391323
000005.jpg,1430.294955774279,1091.0875510457656,1519.6880869959969,1161.736431990938,1341.5738230321974,1170.2462609699685,1553.3962958408906,1307.2065728668315,1316.559573176755,1317.0741276291694,1617.3933161582395,1401.9914063011313,1273.9224636808678,1423.2640028980366,1496.3966271041659,1424.8919767887198,1371.2906145786676,1423.868589166544,1635.931852356943,1466.4633245784157,1254.3404277999136,1500.708558748435,1433.1330983326618,1507.6256075880535,1442.4000233744034,1472.1255811040655,1431.1950445651973,1121.450572650207,1429.6410136077502,1406.5958025031657
000006.jpg,1431.9057253536182,1088.7617097578304,1521.7112561764468,1162.6872209968164,1341.6061484781897,1169.4595133428363,1553.3496929464732,1307.2484066340512,1314.8930870973493,1316.1321423175787,1618.9780530824123,1401.6632857454679,1272.6224549514359,1422.0915053827716,1494.4140360964993,1423.9676040425204,1369.4134777771615,1423.5329381049362,1634.222949655892,1466.3961954264269,1253.2264309349596,1499.4121971674238,1433.3146052936252,1506.7299016004893,1486.0360385064555,1464.936352032721,1431.1325735780295,1120.8152546611218,1427.00430110809,1405.05683405081
000007.jpg,1431.7274785862185,1089.1804000763977,1520.3218617030027,1162.294545784484,1342.9098384421918,1171.4972448710485,1551.9932946279628,1305.8559572248573,1319.467148959748,1314.9950730429323,1617.116947398691,1402.0707390979906,1273.6824107526836,1420.5767926004419,1496.1705752753546,1423.4097704804617,1371.0063046598214,1423.1857697893524,1636.6757350856617,1464.776544218818,1252.4370469097362,1500.6057250518113,1433.7865038510909,1509.2012822523204,1436.0232957437622,1480.8735660216917,1430.55496220115,1121.3907882239448,1429.1537874263156,1406.3937429758482
000008.jpg,1431.8614330819146,1089.8498323300896,1520.5682712668606,1162.1835634330214,1342.048273155379,1170.0632965540572,1551.6593366173036,1305.5105907196707,1317.4039885588074,1316.3807712012342,1616.6106115574548,1401.7605358845883,1272.5969784231092,1421.0748082250561,1495.8091861258774,1423.9250006782704,1370.0929592662592,1423.4616717007175,1635.6186439759433,1467.00259030045,1253.5986219479018,1499.3473751714994,1432.911540497783,1508.827986315234,1495.8580103854447,1463.7722403316966,1432.7033411785528,1120.9957919469773,1429.8073518017382,1405.6541245269557
000009.jpg,1431.4824469111873,1090.0420782502597,1519.37104374941,1162.5166122311082,1343.2983847514486,1169.7439539984675,1553.928968944247,1307.3668702609266,1317.8818430858805,1317.3672627702974,1619.2088988872295,1401.0362023927662,1272.8871460900032,1421.5628515695319,1495.5639466936989,1422.4577207180157,1370.5832988734146,1421.6796520328062,1636.3471116190708,1467.8144606907103,1254.135123002029,1500.1047275232831,1433.0415171933291,1505.8410584524388,1435.839169712237,1474.035674575837,1431.383005774266,1121.396177874498,1429.4744736135258,1405.3873665087922
000010.jpg,1430.3310076960663,1089.4356787212307,1519.5031399931104,1162.5198382253814,1343.0141896545604,1169.6512974429722,1552.7348711084373,1308.2909472128886,1317.2145274091743,1317.5478562126814,1617.413849493875,1402.135838050112,1271.664884215286,1421.9717482488861,1494.8916132529935,1422.3969897842967,1371.26192535344,1422.4087817694558,1635.2612543931814,1467.2549949771003,1254.0248779639112,1500.8991093657996,1430.722411630489,1507.7619161634134,1431.3341149171129,1477.3949985933527,1431.5762544229756,1120.1529933004977,1428.3111601247356,1404.878372063864
000011.jpg,1429.4059157558747,1090.0085941947443,1521.0238906415113,1162.7303681522246,1342.7553074739558,1170.7658815447032,1551.8532188729391,1307.7662380875784,1317.3828694924316,1315.906771037792,1619.3666200894022,1400.798669802786,1271.0491401113418,1420.3759248768952,1496.685380399234,1422.7372251362522,1371.4153898820778,1422.4155843037377,1635.682609818327,1467.0532491194367,1254.9038936767738,1499.9192684656048,1433.7696069343558,1507.8784265066686,1431.3564273239913,1477.1901474472531,1430.8278002847694,1121.5598997229745,1430.3307471637377,1404.5718919430037
000012.jpg,1431.8628953999494,1088.2595778288921,1520.4415819085175,1162.1226965218762,1342.4246210833048,1169.8830574358701,1552.1063926415611,1307.034245308853,1319.441570976862,1316.7526482154346,1618.4350687022704,1401.228015839572,1274.1052033530605,1422.2630319041853,1487.0298688152404,1417.1857362409448,1370.847868330757,1423.0962604313863,1635.4681227313067,1466.3070871579073,1252.783229994478,1499.1532313241594,1431.2856594786087,1508.3629278863393,1436.6241301275231,1473.7444162414147,1430.5289020576613,1121.484276549869,1428.9804517017992,1404.4832642281838
000013.jpg,1430.7054172795076,1090.706174975456,1520.6531297125257,1162.3836357806838,1342.4081164198788,1170.3208346949616,1551.4042267967152,1307.6853018851764,1318.2916039556803,1316.9191729739193,1617.8314991765385,1402.1691950865431,1272.4704976566193,1422.2548856415776,1496.07997053438,1424.4932859359126,1371.0463038096443,1424.5111736863535,1637.5377034728858,1465.1943834393294,1253.622791358708,1499.5656678898706,1430.8479492491304,1507.8051115506214,1436.8510989412866,1476.3681291458172,1429.7199546713723,1121.302780909754,1429.2515397499012,1404.3033917311607
000014.jpg,1430.715633662987,1089.0678929655062,1519.5579703371748,1162.675752327754,1342.8360641195427,1170.691371495408,1552.940378220962,1308.3954508655431,1318.5184525370655,1315.807486337155,1619.437294838604,1401.850901840569,1271.4720177171162,1420.4965500389285,1496.5371885984873,1422.878373511444,1371.673867651688,1424.512133746512,1633.984847666434,1465.4551675443342,1253.1410200969008,1501.1207873119479,1429.6973012284448,1507.2918350520729,1429.7880414469175,1475.7629642992165,1430.9294368255842,1120.3178131969578,1429.1465822213577,1405.9340344953641
000015.jpg,1431.894652503164,1088.5764792079608,1520.2424434063294,1161.5570387795376,1342.9524610326414,1171.1358264959554,1552.4251371694636,1307.2506940479327,1317.5471590933294,1315.3918600510165,1620.0263151375505,1399.8452505638147,1271.8045644429408,1422.7115429571966,1486.6835222071093,1416.0661417503277,1369.665220538948,1421.3493413523329,1636.9451088274016,1466.4878669541313,1255.1752323479598,1498.9194959838035,1434.235670930604,1510.0922803374388,1445.8089182662723,1475.5185781048092,1430.8900995529984,1122.2740755275727,1430.140101201858,1405.4330489928716
000016.jpg,1430.8098199903613,1089.4937913127203,1520.7086881470195,1161.5530591581048,1342.7883327059185,1169.7211350007283,1552.4706645640397,1307.411273665327,1320.073737188553,1316.5361929704068,1617.0878867368335,1403.0371434610774,1271.6100902345272,1422.57725043609,1495.5844567236938,1422.584941988075,1370.9643982332675,1422.5206941405515,1637.1391886703705,1464.6802539736689,1254.1152489126434,1499.195990228144,1433.3448468215452,1508.281962699939,1430.4374606932129,1476.8639136227437,1430.7139258049076,1120.7941033117186,1429.3183873711284,1404.490687277232
000017.jpg,1431.0416965130444,1090.4843167632114,1520.6740661870301,1162.3503196550034,1342.7278794781846,1170.9241723886673,1552.8542137062684,1306.6035573845588,1317.23162614449,1317.83602588053,1618.8225712438384,1400.332772231707,1270.7948042378866,1421.7674226089746,1487.317208431638,1417.4670871689896,1370.6511283400869,1421.867223307346,1636.2364116136628,1467.977590252556,1253.45600822921,1500.377494433813,1430.5388335233874,1506.1400194189434,1430.5135999363322,1477.029589394536,1430.836517110008,1121.5186668155252,1429.3807520691316,1404.3223677207877
000018.jpg,1432.476661328889,1089.9149307125438,1521.0549445399351,1162.2384035655261,1342.5961395143083,1170.2560443013133,1551.7151799927462,1307.4769054448423,1317.1034032179568,1313.769221740001,1617.620324716396,1400.2349318986576,1272.6465306633413,1422.0888554166543,1495.7263619561757,1422.4906364765325,1370.7868286159078,1421.7687746484646,1633.8411960754154,1467.5755515402377,1253.365815690103,1501.0535008381949,1434.557251169409,1508.1529257137029,1437.1548115777398,1476.0850011082232,1430.7963733184015,1121.2800161077237,1429.3167859732691,1404.8908149256697
000019.jpg,1430.9997698151449,1089.0982375128187,1521.1804051214071,1161.0484557557675,1343.1347284404944,1170.5954980001352,1552.6983942767306,1305.7884798316911,1317.423644770765,1317.2808360578256,1617.912034582054,1399.8887874759673,1271.936829103819,1420.839205849816,1496.2913475221083,1423.4817998812036,1370.7025834386827,1423.1799450724106,1633.8716574753325,1467.2116656403857,1255.5326296571816,1498.5281828953641,1430.991198342763,1506.9343686298596,1431.0168763137244,1478.2962315992452,1431.0812547566259,1120.3941484203585,1430.0430673476562,1405.255221871946
000020.jpg,1431.9512972987527,1089.7613994187282,1519.7337691898504,1162.6719209511114,1343.1773526831116,1171.342649789177,1552.6904451821595,1305.9851848506012,1318.0921601815094,1316.0196642998485,1618.3194359962886,1402.6390644815992,1272.6015636142665,1422.205413264102,1497.1132071511195,1424.5096110901713,1371.9867406885858,1426.213950941289,1634.2952796372929,1466.1487807828794,1255.898392320443,1499.6959222267687,1433.5645074702097,1507.9020090724575,1437.6505371505423,1475.6541228618396,1431.3203755871625,1120.500217373125,1429.0737842776089,1406.5785843592123
000021.jpg,1431.5285111870699,1089.2486139102475,1520.3930027642493,1162.1038341705912,1342.6893099407635,1171.6523484203035,1551.6860223457036,1308.1493209399873,1319.8197783706116,1319.9076041189187,1619.2709629365427,1400.714683868329,1271.6379741856747,1421.7958699055068,1494.2672814914727,1422.2404586271728,1370.0676526227123,1424.4734000102071,1635.7413937511112,1466.5179262912684,1251.8147810460375,1500.8092797570293,1429.5651767694367,1508.6976149993566,1488.801121858399,1466.764204894851,1431.9815689224824,1121.535140194659,1430.346053651499,1404.116251047903
000022.jpg,1429.8431811237526,1089.0497941251174,1520.8767162652703,1162.6880438603678,1341.5832566561228,1170.385840209262,1552.134214987316,1306.7780954045418,1316.6913291523902,1314.9029170829178,1617.7933503013155,1400.416396914284,1272.1042647711784,1422.305268696121,1494.496108338076,1423.1149352148316,1370.5956388134364,1422.1976129623945,1634.989785452884,1466.6244293595512,1252.8661500726598,1500.2548427350769,1431.0572908175177,1511.0483435880421,1437.4225377871173,1475.9856127752782,1430.9300040012963,1120.5833189875516,1429.642726708976,1404.7393871861357
000023.jpg,1431.8619619330857,1089.7557725317617,1520.765982543622,1161.372890504145,1342.8239632098332,1170.1767965367594,1552.3699341867982,1306.7983880387844,1318.0746352429692,1318.5702433373917,1618.4827300867155,1402.3212619989422,1271.8595220721834,1422.1352025120882,1496.1167846608241,1422.7646740915432,1370.3483380776888,1422.584714056723,1636.7290322200017,1466.5977356029173,1254.7844247792018,1499.6611779945895,1430.5086960458257,1507.2875392251499,1437.7446189663947,1476.881630831335,1430.874293118823,1121.830397702436,1430.7061658514394,1404.5311117861984
000024.jpg,1430.6577665880998,1088.5597309438301,1520.6969806213438,1162.847021439373,1341.2767425399124,1171.0903063755682,1552.9163162443676,1306.786741355366,1320.2969923006126,1316.2231179760693,1618.2954813683605,1398.4348095008472,1273.1901132464277,1422.7058101620578,1494.1482715410311,1423.398853034013,1368.28914023254,1421.4772568720607,1635.6836037130174,1466.55148550662,1254.217414833788,1500.7368741401951,1434.0078144011238,1506.6357094539646,1436.7966569814798,1474.0368506683592,1431.0000124236171,1121.449422584824,1430.8740469771487,1405.6247518085088
000025.jpg,1431.1106231981703,1090.3383912038373,1520.978914857439,1162.5448327448282,1342.3169001599429,1172.6289345922435,1551.5460384495561,1307.3119920109016,1318.3112292579935,1317.802096153082,1618.4968057070644,1400.5273460591084,1272.5991092398642,1423.0294981242732,1487.0564790587212,1417.1063881155824,1370.9895458495225,1423.6723796896242,1634.5694794874237,1465.5893998355734,1253.3380266430163,1500.6720213665012,1434.0998175115676,1507.770970968579,1435.1825974939711,1473.7417817246935,1430.6709025109571,1121.0486503298698,1429.7663573207765,1405.5078378336577
000026.jpg,1429.797264238101,1087.8818973909183,1520.182865114559,1163.166552124491,1343.237963998716,1170.3545798706036,1552.0546348568432,1306.3701450189692,1319.183041480198,1317.6818712512286,1618.4414456762408,1402.569177291606,1273.7555095654827,1422.5093180973572,1494.2061127226884,1422.4418480543238,1371.531052961921,1426.3238001963953,1636.099582515237,1467.5636502204313,1253.4139885420198,1499.6762683849124,1433.0281890120878,1505.184575608804,1435.6978848945578,1479.9535262659886,1432.0550215243393,1121.804046840574,1429.2689824984002,1407.093133123178
000027.jpg,1432.1136365393868,1088.1897269873684,1519.870161556082,1162.5708534989571,1342.7779832520296,1170.2697402599533,1552.88062072921,1307.7858261010201,1319.4339678511585,1316.5279824090585,1619.5227598141112,1399.6309705985095,1272.7101851576094,1421.9619486340755,1496.6042012644355,1422.8267680219737,1371.49613698681,1422.7166668320517,1635.1505053297124,1464.8761254108733,1252.123552646698,1501.2166551986631,1433.5415288818692,1506.4466006673276,1430.6028881447776,1476.8114966581456,1431.1448161229919,1120.8365951023247,1429.7734473862838,1405.5695727720854
000028.jpg,1430.5586593974142,1088.8585371491288,1520.8005370041972,1162.0806306162651,1342.9222224790094,1171.6717557953134,1552.2048699911566,1306.855640485811,1316.812810553191,1317.4349810118283,1619.4626447648461,1401.456213284067,1273.0213502233055,1420.498058481957,1496.5414339145714,1424.5920291762109,1371.1970843946679,1423.807626337237,1636.197745255975,1466.2709011392296,1254.294620044882,1500.5512745799174,1431.5953156103296,1508.817150692973,1435.7951849560852,1476.7971480587316,1430.8498885048007,1121.46181827068,1430.481068001014,1405.6804944166663
000029.jpg,1430.0023519877004,1089.3314182113982,1519.8217486880585,1162.113905453016,1343.4612820038067,1170.6577868512077,1553.0710440679793,1307.0656410950571,1319.8105665931087,1317.8164026400775,1619.365970762608,1399.6599707582166,1271.7646069211355,1421.8329383453172,1497.2158418273928,1424.2409555645042,1372.131043708545,1425.6184052553672,1634.8899887415662,1466.7800272530894,1255.1136690723145,1500.2679133682118,1432.1426840393824,1509.6587677666355,1435.5932024252895,1476.1549003721145,1431.3815451621049,1120.9413407602767,1430.3255420432508,1406.9283315531086
000030.jpg,1429.355402501631,1088.2864556527413,1520.9994566167768,1162.5426880698142,1342.90985051338,1169.7861029063658,1552.0035851922905,1308.4079623111218,1322.880779560931,1317.2840592249677,1619.1041961303656,1399.049127576534,1271.249479992978,1422.2967618847533,1496.1761882668688,1423.2028739988655,1368.6897551774205,1422.8658774972628,1638.2900152313393,1466.1031194985605,1253.9260788086283,1499.7117546655438,1429.3321095222534,1507.8996172280958,1428.8906974024417,1474.0073751935356,1431.0544041338628,1121.405691497476,1430.0009696323507,1405.2686219246216
000031.jpg,1432.2429833857202,1089.5379158949033,1521.9675837427833,1161.790659496451,1342.934325496968,1171.9720645138739,1552.9555763101198,1306.6220906015087,1317.5699906642092,1317.2254741884701,1617.8974098942056,1400.928871176123,1271.903035763595,1422.455645953748,1496.5408895218004,1424.0545278084167,1370.7289557347399,1423.2794529985454,1637.4195450511734,1465.4550929399304,1254.4541124436469,1499.7196878137072,1428.2538930014564,1509.8796319872308,1435.7912939707664,1474.4620203734892,1430.4712836009458,1121.1686326459662,1429.892602317524,1405.5516754493815
000032.jpg,1431.0934653168351,1089.1540843472417,1520.157334916288,1162.209498655076,1343.320111197548,1170.7377100839362,1552.274707646679,1307.4205830647695,1316.7905432847706,1317.5837777560857,1616.9226743299669,1401.1638272773296,1271.7228561529987,1422.1515803621116,1488.107754451865,1416.9709388837043,1372.2897924712136,1424.5427306325705,1636.3405777456403,1468.0383466664425,1253.3829776390444,1501.5566977472777,1429.5954193523442,1508.4306825201043,1447.167840881361,1471.4738796577994,1431.6839527224483,1120.909677402563,1428.9203365752528,1405.4837990940061
000033.jpg,1431.0899498790136,1088.1851892549123,1520.8979990687312,1162.1090450515344,1343.1790462685149,1171.0692212736467,1552.803804306555,1305.8287774169514,1318.6487377148017,1316.7315888180344,1618.760698720625,1398.902587047621,1274.3207998463745,1421.3536222082282,1488.751953880384,1421.5425188611994,1369.6572272360697,1425.407599331652,1634.722445110431,1467.496917977109,1254.7546281262441,1498.8372780993739,1431.9794543952187,1506.8934249757656,1436.4207630816618,1472.8909435767716,1431.0673031010149,1120.9302600981043,1430.8130885928508,1405.9830880833522
000034.jpg,1430.7823676028434,1089.0311981989826,1521.6410552851974,1162.8621774214378,1343.822736051689,1170.8650519521154,1553.010146680868,1306.3978756148656,1319.6682577176994,1318.5415801698737,1618.6376840888383,1401.074778457442,1273.358086166169,1421.336025121871,1494.692022923472,1421.0724356226808,1371.4419587237724,1425.5511732947969,1637.6703436868588,1466.0212114567764,1253.9577975451,1497.607399420183,1428.7424186526514,1508.8972872362024,1430.9315568694508,1474.8161967026344,1430.9565632475071,1121.6512678577799,1431.2576894303825,1405.8516493284676
000035.jpg,1431.564491562204,1088.6887451658104,1520.7743082544087,1162.0690618228937,1342.7852629324261,1169.9297612177872,1552.305020106992,1306.983623337046,1319.6664671196945,1317.7598297066202,1617.1688909655106,1401.0646836324497,1272.9361067098619,1421.0813038274166,1494.7968606076147,1425.1779489212227,1370.557514991585,1423.5006255675573,1635.581242051475,1466.7607304434166,1251.7804725331455,1499.074743826711,1431.4345552028392,1510.429533002699,1491.3890769359016,1469.7571351071124,1430.9334024509178,1120.4196186231397,1429.643925391853,1405.2482837883144
