img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1508.1594525661155,1097.8135930659755,1592.21967858561,1164.7237149149069,1416.3209831346846,1177.5825618621348,1624.2080818800189,1309.1336856289468,1385.6023047478589,1321.8022517148463,1690.8919236806414,1408.4062610236126,1334.9052900590664,1420.1616927635523,1564.2133547457101,1420.8144200827705,1434.747090993827,1423.7930198108254,1715.9540161063865,1471.3694919743853,1325.5872086851157,1485.3746812962202,1525.2504576562706,1485.6331043099824,1518.086477859494,1502.7566563820233,1503.9588873282298,1126.98434575049,1496.0643540319077,1403.4964174342745
000001.jpg,1509.1186047364292,1097.4271981060901,1591.2034909590152,1165.8837405081842,1417.7082166418809,1176.785689113787,1625.0573948507115,1310.2841835808433,1385.5083791981062,1321.6843744828657,1693.3399099874434,1408.4402816381773,1336.6642795268847,1420.5797895668557,1564.5762150099285,1421.6035788846148,1430.021631462472,1425.1136165623443,1715.740782274725,1469.040592811309,1320.3331561582008,1484.530082427051,1520.9119576829087,1481.4153002643686,1517.1881744919906,1503.1723764832893,1504.7816012666456,1126.7545369984805,1496.3087250960136,1405.17684381803
000002.jpg,1506.6928030594147,1099.1023922712377,1591.6704940887823,1166.0854155641005,1416.6792512158263,1177.3620896877146,1623.4172638295177,1309.6879237798478,1385.9477513716552,1320.8477504704292,1691.635897571118,1407.8692673129617,1335.4128942996301,1418.5905365807087,1564.4429325480203,1421.6416562366585,1435.0323298085132,1426.9577482085838,1715.8793524120772,1470.1672819527128,1322.0816514473015,1486.843122922786,1522.9678717127986,1487.171524480654,1520.684505105731,1502.7386576406766,1504.9898630996552,1126.4429754106081,1497.0706364536895,1406.8811431186562
000003.jpg,1506.2410731095638,1098.1490645954925,1590.826137977999,1165.5575827090502,1416.4577038967925,1177.9605191538071,1624.4149323587533,1309.7638199551973,1381.5606724065713,1320.1177718167783,1693.6737586778497,1407.7683664791648,1334.8409621486624,1419.9036269660396,1563.9677635077298,1420.6439267564829,1434.8768613194554,1426.5520708821136,1714.7025878240474,1468.4743811103683,1325.7055427690727,1485.7895807886791,1518.4857523745657,1480.5103435873546,1518.5896616354141,1503.1272901187606,1503.8192063992649,1126.1515196065754,1496.5675621770965,1405.1968763019265
000004.jpg,1507.3509232393603,1097.3926176993782,1589.988714057053,1164.8397165568422,1416.3100861996038,1176.8452452336153,1623.7989910701,1309.4891300908007,1385.3267107746917,1320.962429274569,1692.6979838234965,1407.604535567702,1335.724441685906,1418.7604145922535,1565.0441311001762,1420.082715331469,1435.1557403064755,1423.8488955143748,1715.1043310783205,1470.6080416633024,1323.089936681542,1487.1908993584752,1517.7791574483717,1484.1967452982599,1518.0651889286592,1502.1601769571812,1504.4792006968219,1125.2723680680908,1493.9633257160003,1405.1986689129049
000005.jpg,1506.0899838618168,1099.0258003610274,1590.3433819271352,1164.8209075764178,1416.7631416950276,1175.741366424119,1624.144524295467,1309.8557954685498,1381.1508914455228,1319.392649449922,1693.444295989722,1407.7807381626549,1335.3392904973116,1420.5699210442708,1563.9693813774895,1418.6541775747442,1429.6365459217384,1424.2842495341342,1713.4295022845567,1471.8414874252712,1322.8926030115156,1484.6156264953086,1516.928457841385,1483.2018159370386,1523.2397129349579,1505.1871443417997,1503.5529945448488,1126.8017112980808,1492.9940547491321,1406.8730645111061
000006.jpg,1506.430628935821,1098.2032379616753,1590.9907702211724,1164.9872023582473,1416.608864560996,1177.2770557035262,1624.6456412258347,1309.6871541981272,1386.2498802452317,1322.8824453390307,1693.1984766099424,1408.0310731033214,1335.4995456713555,1421.3873154795142,1563.9512092937057,1420.8695408107944,1430.3241323784591,1423.9689786013043,1712.6916585294812,1470.958005981609,1323.5365741466535,1485.7411191412791,1524.5007138235487,1482.2531468309455,1523.5388334766444,1502.3875274160284,1504.2420704330048,1126.798052720514,1493.2198927019992,1408.0883946553297
000007.jpg,1506.5019431464957,1098.5559288534807,1590.2223011918034,1164.7471827074116,1416.0300622741483,1178.4892167073735,1623.2732489621656,1309.9938298130917,1386.096520414054,1323.083410263345,1693.1279829606367,1407.9729083289435,1334.1532170930936,1421.6424715159364,1564.091544410572,1419.4212623279034,1434.8369390028838,1427.6193172219712,1713.8244154274287,1470.1601646505858,1323.5198886997716,1486.740873245686,1521.5270108691798,1487.323492180134,1523.827654383413,1506.221414736291,1504.2093480808799,1127.2817841948809,1496.2079685364847,1404.3135715591445
000008.jpg,1505.9784805595457,1098.2124658280202,1589.2893566326127,1165.3545620502045,1416.9397759769645,1176.8857832860947,1622.7918203648383,1308.457215477077,1385.5533738817223,1319.9452771718084,1694.0016140727835,1407.2665043113743,1335.9526932911597,1419.5873019596113,1558.6585730039203,1422.6180164225048,1429.6158220337138,1425.4051640484709,1716.5207339178974,1469.71027504847,1323.688553873397,1485.5631524925518,1516.8192500682462,1484.49748933312,1521.8225909627704,1500.969079197506,1504.2645605738905,1126.5353773395846,1492.3596594568342,1408.530062735879
000009.jpg,1506.5348873598432,1098.0066415653841,1590.5429824176888,1164.165975452392,1416.459210657848,1178.3739544747755,1624.6460952487716,1309.3056302103812,1386.0044949791177,1322.0860340410684,1692.9199866752597,1406.4768005026324,1335.072960798552,1420.534904243433,1563.8277351572908,1418.5288239151007,1431.5523924465892,1422.8671252346867,1714.1341721895787,1471.635216179316,1322.9723464888666,1487.562199578096,1353.5935797829163,1421.3556276139363,1517.0776658807022,1502.801328462282,1503.6341574344667,1127.1223356700214,1496.235659481832,1403.4726536101387
