img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000000.jpg,1319.772933641752,1096.587479718648,1407.5103929873708,1169.9727304591813,1243.4758094167942,1184.558947842775,1454.6020944112568,1314.376729453617,1206.3033049229539,1329.6769150968262,1502.8268041244055,1409.8765555015902,1183.8358751811834,1428.6513046544515,1391.4175054135387,1414.5001541314716,1269.3564730993257,1418.1536659642952,1513.71019525782,1460.1934882743842,1165.236278237353,1458.061929456129,1284.0877831414753,1462.2943907075737,1343.8648120057753,1492.7470550103187,1322.5246087358735,1135.179738142897,1330.7699338204548,1403.1567655407184
000001.jpg,1319.3337056415191,1097.526973201941,1406.7888490427717,1168.8375666667514,1243.3297226549,1184.5184987216207,1453.8571641831368,1314.5758424295489,1204.3559998555115,1330.4131604671184,1503.4476585948823,1409.9932098953498,1186.9424306623353,1424.7771349115312,1390.1976810558522,1411.5199977373477,1271.5821387460444,1418.149582682191,1513.5173059607546,1459.075862868824,1165.7671167882233,1458.2183964413516,1304.3358318737392,1461.4055016036161,1342.3592832808006,1496.1510801611919,1322.3269664373693,1135.6935936793304,1331.721570918624,1403.0373354246751
000002.jpg,1318.888899492983,1098.2292731576563,1407.9873846056055,1169.3071531150551,1242.8865729812894,1185.0657444517935,1453.1947846393234,1314.8002233221844,1204.5703316678498,1329.6869913567111,1503.2784402172217,1410.7980419524918,1183.1146636603457,1429.0474956205328,1393.742236359901,1412.9598012873794,1270.1315379909645,1416.6287440171238,1513.9830829400648,1459.9201721107745,1163.963913381356,1458.5632701472166,1286.8128872852592,1465.539437454888,1343.3963814147392,1494.1829003682374,1322.1193425343413,1135.1288787458157,1329.950247035647,1401.8772876715989
000003.jpg,1318.9211562711007,1097.7139458012537,1407.0008885115292,1169.8320724876178,1243.858940511858,1183.9136579247834,1455.175680386907,1314.2711473383872,1206.601171581043,1329.253769230838,1501.8186757844858,1409.3357645978394,1184.1969801083856,1429.1112355715493,1390.8582037671865,1413.5216139313504,1269.499830522782,1419.8737162296147,1512.5385514953375,1459.805473968117,1163.4265415612115,1458.8757450374835,1316.0513456178192,1461.1673468718088,1343.5448999475905,1494.4697353609092,1322.395898518102,1135.3325489875099,1330.6604467651666,1402.9746504897253
000004.jpg,1319.5500042659773,1096.7860650080331,1406.1596882434785,1169.7718741525089,1242.809133368189,1182.9780186446055,1455.144880211334,1313.0721570951132,1204.069356414262,1330.6050515623388,1505.5431708534877,1410.1331979248973,1185.099612892981,1427.9146920254063,1393.1133169827667,1415.1507373885318,1273.3354465007828,1417.7552344847118,1514.8714115085722,1458.5970268262872,1164.9008881223908,1458.4293888459238,1285.7027431134045,1456.9305219983576,1340.9973541816034,1495.6367497791564,1321.551740673879,1135.1490281340346,1331.0341078860477,1403.2182047312776
000005.jpg,1318.5855127149339,1097.3343285998947,1406.466061685951,1168.6764108781526,1243.222556836888,1184.708236142331,1454.9197988309236,1313.6212039906306,1206.1662064723812,1328.1294161346714,1504.1668270092666,1409.1806464057777,1184.5284861857197,1429.9715240505534,1391.0165229792945,1413.886269700633,1267.5712706560435,1416.5601469985093,1514.1802520324632,1459.9840916409662,1164.000948969463,1459.0853834986735,1304.701484404111,1460.7876663895656,1342.372947745791,1495.6003957269204,1321.6849961748692,1135.3080751474256,1330.6290683452062,1402.8315302377534
000006.jpg,1318.0087781104176,1097.5050791847693,1407.1658739244976,1169.2763558905126,1243.1416826025852,1184.400565946481,1455.2911861771533,1314.3721891281407,1205.5852534632163,1329.4136072859687,1504.180801570385,1409.9112112786243,1185.2079604976818,1428.338003476408,1391.1007445451862,1412.254216423299,1270.015777232178,1417.9401757449218,1512.9867501112647,1458.4404940964553,1164.1526041522536,1458.12810197904,1297.8069774646303,1457.808947980005,1342.2377634838397,1494.68327675706,1322.7378213052289,1135.4988139453426,1332.4272814016936,1401.6540941370863
000007.jpg,1317.7560071813646,1097.6538507210535,1406.729965279792,1169.9012243600619,1243.4031177507752,1184.054106271287,1455.1011384965532,1313.4057815412582,1207.7080754334993,1329.022442023484,1504.8252513909272,1408.4656996445233,1185.4817486259035,1430.3968438348113,1389.6023210415801,1412.9165983931696,1270.1143399777184,1418.6114008725747,1514.2106139197404,1461.0356239053247,1165.888589700524,1458.6759216626144,1298.6586589207795,1456.3351807843549,1341.7635301600278,1496.7834022283398,1321.6706428965215,1136.0800014969236,1331.9042820402299,1403.0557049691954
000008.jpg,1318.433953459407,1096.8380166649993,1407.3742978572989,1169.6546933900458,1242.9931055720115,1184.798366790625,1454.5132600801437,1313.5796660817632,1203.415439789916,1329.7621703057155,1503.7672228929898,1410.1832702122308,1183.5755288706416,1429.481098350111,1392.236295220606,1412.9019121578785,1270.0581216476653,1417.4823259564791,1513.106584634321,1458.6885970133535,1165.0701100378867,1458.365534560044,1293.1274975802023,1458.6746824914978,1342.6192617861814,1493.445108458124,1323.2405981334596,1135.3233003762746,1331.192570814049,1401.5545495001688
000009.jpg,1318.2600079976223,1096.1096007693022,1407.1606675272385,1170.1436496532572,1242.756087573018,1183.7266557551186,1454.6789932075205,1314.363650512237,1206.5197828041973,1328.9330951620534,1502.541274224609,1411.033172142173,1189.1803187744133,1426.329665904473,1391.2980414175793,1412.432588937993,1269.9984656490722,1417.6010828944532,1515.2694073743025,1459.376051127423,1163.7488850816333,1458.1676015975968,1298.0933729818266,1456.6066428217882,1343.0211967401763,1495.336406111528,1322.2071822111984,1135.4742720797194,1330.7965571603966,1402.2815690735306
