Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1331.83,843.76,0.99,1351.17,824.5,0.99,1312.2,825.99,0.99,1376.87,832.24,0.91,1286.45,836.88,0.91,1407.97,933.11,1.0,1260.22,944.08,1.0,1424.35,1085.97,1.0,1253.89,1090.09,1.0,1356.38,1178.02,1.0,1310.18,1182.48,0.99,1388.37,1131.8,1.0,1286.68,1137.92,1.0,1499.32,1180.57,0.99,1176.71,1199.77,0.99,1300.63,1235.27,0.98,1402.73,1240.06,0.97,-0.029012460222685364,-1.4829722863605743,0.06951273393126074,-1.5810899305904083,-0.12901502285153416,-1.5734993132538322,0.2004381470520662,-1.5416594754326245,-0.2601951546749102,-1.5180215798341599,0.3588731800503968,-1.0277899648685878,-0.3938205860429551,-0.9719046815248037,0.4423190270122176,-0.24906394737261625,-0.426067973788274,-0.22807512628087664,0.09605442273901973,0.21987318405813172,-0.13930565843534842,0.24259409232734577,0.2590234486430885,-0.01558878459726421,-0.2590234486430897,0.015588784597263051,0.8242442496451693,0.23286383788918427,-0.819251763074805,0.3306758196759348,-0.18795693062615368,0.511526098500395,0.3321786600210962,0.5359281502065685
1,0.033,1331.37,844.95,0.99,1350.81,825.68,0.99,1311.55,827.01,0.99,1376.36,833.87,0.92,1285.76,838.23,0.91,1407.38,934.07,1.0,1259.73,944.34,1.0,1424.14,1086.32,1.0,1253.74,1089.8,1.0,1356.28,1178.16,1.0,1311.31,1183.0,0.99,1388.41,1131.36,1.0,1286.87,1137.11,1.0,1499.43,1182.77,0.99,1177.39,1200.35,0.99,1299.06,1233.96,0.97,1401.35,1239.69,0.97,-0.03214185040591149,-1.482959361192046,0.067513264728207,-1.581743006697934,-0.13374495647372098,-1.5749250384300133,0.19849002355931378,-1.5397586757849488,-0.265952025368212,-1.5174080429668029,0.35750759925171954,-1.0261042243220555,-0.3993894043260872,-0.9734572061930743,0.4434242520113811,-0.24562627786271968,-0.43009589299138395,-0.22778678194364904,0.0955540815895048,0.22517237305895887,-0.1349752665371052,0.24998362600387267,0.26026184132506186,-0.014738089300956268,-0.2602618413250607,0.014738089300956268,0.8293827714788583,0.24880457885979607,-0.8214882819054743,0.3389247910026866,-0.19777234268900584,0.5112194627957795,0.3265960589091911,0.5405931155590767
2,0.067,1331.3,845.15,0.99,1350.68,826.07,0.99,1311.46,827.4,0.99,1376.25,834.24,0.91,1285.47,838.61,0.91,1407.14,933.84,1.0,1259.93,943.91,1.0,1424.06,1085.18,1.0,1253.57,1087.81,1.0,1356.02,1178.3,1.0,1311.56,1182.24,0.99,1388.57,1131.76,1.0,1287.31,1137.4,1.0,1498.89,1181.8,0.99,1177.22,1199.13,0.99,1299.33,1233.92,0.98,1399.97,1239.62,0.97,-0.03392002574563776,-1.478535098126474,0.06508149518063537,-1.5760040877690578,-0.1352714279735655,-1.5692098657447062,0.19570424492701224,-1.5342681524766097,-0.26803972151710653,-1.5119442801108816,0.3535038827707981,-1.0254677662920508,-0.3985092181351147,-0.9740257995362429,0.43993864717082476,-0.25235681804736076,-0.4309988813493101,-0.23892162712702614,0.092360552030289,0.22334089240952734,-0.1347605842123365,0.243468136601969,0.2586401963104834,-0.014405794066670917,-0.25864019631048457,0.014405794066672079,0.822203033698843,0.24122042405255903,-0.821028093048015,0.3297496478736281,-0.1972367762107016,0.5074721924053629,0.31687638509064425,0.5365902867954421
3,0.1,1330.97,845.28,0.99,1350.45,826.29,0.99,1311.53,827.38,0.99,1375.98,834.83,0.92,1286.0,838.58,0.9,1406.79,934.0,1.0,1259.12,943.49,1.0,1423.79,1085.59,1.0,1253.12,1087.26,1.0,1355.85,1178.75,1.0,1310.8,1182.33,0.99,1388.61,1131.04,1.0,1286.92,1136.6,1.0,1500.67,1182.37,0.99,1176.01,1200.15,0.99,1299.81,1235.13,0.98,1404.11,1240.25,0.97,-0.03482217270603592,-1.4786739827225657,0.06500651372716436,-1.575991577967251,-0.13444587210343928,-1.5704056812417793,0.19583948932467965,-1.5322268458245643,-0.26527884770095456,-1.5130093112185838,0.3537307536474154,-1.024012737324541,-0.40303013575662355,-0.9753795630816727,0.4408502438611938,-0.24716311841238434,-0.4337781911261924,-0.23860490966785397,0.09267976355977561,0.2302516879591217,-0.1381868855067369,0.24859802766296407,0.26056414587762144,-0.014246598987900093,-0.2605641458776203,0.014246598987900093,0.8348353266632699,0.248803014698761,-0.8289419493841008,0.3399197521105844,-0.19450707359199723,0.5191809149151708,0.3399966222490077,0.5454192554972024
4,0.133,1330.95,845.77,0.99,1350.53,826.92,0.99,1311.53,827.74,0.99,1375.98,835.21,0.91,1285.6,838.36,0.91,1407.1,933.76,1.0,1258.91,943.68,1.0,1424.09,1084.46,1.0,1253.02,1087.92,1.0,1355.69,1178.72,1.0,1310.7,1182.92,0.99,1388.76,1131.06,1.0,1286.89,1136.76,1.0,1497.71,1182.43,0.99,1177.43,1200.75,0.99,1299.72,1233.91,0.97,1401.14,1239.22,0.97,-0.03521135719840435,-1.4757527946397417,0.06507058810265086,-1.5722959340128213,-0.13467383818647927,-1.5680961794087933,0.19541663038619883,-1.5298374392964904,-0.26747827340897046,-1.5137042356346762,0.35480243926101185,-1.0250986390197274,-0.40417516411812043,-0.9742918516149026,0.44181930599568675,-0.2532656892307038,-0.4343416941397357,-0.23554477346248848,0.09149831219629004,0.22950122415425525,-0.13892480931006806,0.25101216237000795,0.2608713423855598,-0.014596708074974428,-0.2608713423855598,0.014596708074975592,0.8188753230060914,0.24850255291150347,-0.8214873655037185,0.34233121674783296,-0.19516054778839248,0.5121651956131553,0.3242773936024688,0.5393611675002136
5,0.167,1330.66,846.47,0.99,1350.39,827.63,0.99,1311.24,828.36,0.99,1375.99,836.19,0.92,1285.64,839.14,0.91,1407.17,934.84,1.0,1258.55,944.26,1.0,1423.72,1086.03,1.0,1253.47,1088.16,1.0,1355.77,1178.14,1.0,1310.82,1181.6,0.99,1389.57,1130.54,1.0,1287.46,1136.2,1.0,1498.93,1183.27,0.99,1179.42,1201.41,0.99,1300.52,1231.35,0.97,1401.81,1238.2,0.97,-0.040510054507631676,-1.4796097566186928,0.061242125687861,-1.576772000657369,-0.1406634928956942,-1.573007221562452,0.19326725559179414,-1.5326260978457409,-0.2726886227996273,-1.5174122645169676,0.3540697380294761,-1.0238651968682781,-0.41239802784250157,-0.9752840748489403,0.4394219216197142,-0.2441433456895393,-0.438596764557813,-0.2331584423030005,0.08898803189423393,0.2308892603827787,-0.14282953018318098,0.24873328184635626,0.26330246122052103,-0.014594965532348535,-0.26330246122051987,0.014594965532349707,0.8272973130288881,0.25734585867993354,-0.8204897672682144,0.3508980405727995,-0.19594901604296652,0.5053055557807585,0.32642697645583935,0.5406325924933352
6,0.2,1330.4,846.32,0.99,1349.99,827.31,0.99,1310.93,828.35,0.99,1375.83,835.42,0.92,1285.5,839.09,0.9,1407.48,934.0,1.0,1259.32,943.97,1.0,1423.62,1085.3,1.0,1253.42,1087.73,1.0,1355.25,1179.56,1.0,1312.37,1182.98,0.99,1389.25,1129.93,1.0,1287.34,1135.67,1.0,1498.77,1182.28,0.99,1179.33,1200.71,0.99,1301.87,1232.68,0.97,1402.96,1237.4,0.97,-0.04072173578495404,-1.477639375259489,0.06032181127359544,-1.5756913318487205,-0.1411463330912312,-1.5703271006623551,0.19360232459635815,-1.5338606444242773,-0.27231210142706225,-1.514931097833931,0.35685032175833437,-1.025393422932095,-0.4073463057145989,-0.9739690143474219,0.4400990634390379,-0.24500094360802163,-0.43777800186801547,-0.2324672111244952,0.08745244208155724,0.24118408680233638,-0.13371893606395735,0.25882415474211423,0.26282153855887713,-0.01480321490852732,-0.2628215385588783,0.014803214908526147,0.8277163457999381,0.2552136145205221,-0.8199278947505054,0.35027398064043436,-0.18787703938783556,0.515172510475138,0.33353654775605546,0.5395178673978719
7,0.233,1329.84,846.29,0.99,1349.53,827.6,0.99,1310.93,828.3,0.99,1375.45,835.6,0.92,1285.92,838.44,0.9,1407.06,934.23,1.0,1259.43,943.8,1.0,1423.33,1086.26,1.0,1253.55,1088.98,1.0,1354.95,1178.66,1.0,1311.66,1182.62,0.99,1389.45,1132.11,1.0,1287.97,1137.65,1.0,1497.88,1182.07,0.99,1178.49,1200.19,0.99,1301.19,1233.38,0.97,1402.63,1237.95,0.97,-0.045268676400830106,-1.4728396079498751,0.055220640209354264,-1.5682253533761998,-0.14177720748760342,-1.5646528535474988,0.1875052052949804,-1.5273967839053277,-0.2694175227959174,-1.512902641743168,0.34882909041676347,-1.0240315580413126,-0.40461112345634287,-0.9751903818117822,0.43186419357814965,-0.2481356309592261,-0.4346201220174345,-0.23425391733912945,0.08288199602587051,0.22343434642934773,-0.13805160052338625,0.24364448831742846,0.25895520186900667,-0.014136892179290551,-0.25895520186900667,0.01413689217928939,0.8123354253348405,0.24083752416630622,-0.8176941750778922,0.3333142340178323,-0.1914859908183903,0.5027017616101134,0.3262202700722689,0.5260250819203488
8,0.267,1329.71,846.5,0.99,1349.4,827.84,0.99,1310.85,828.45,0.99,1375.12,836.06,0.93,1285.7,838.73,0.9,1406.72,934.5,1.0,1258.51,944.44,1.0,1423.37,1086.88,1.0,1254.44,1091.54,1.0,1354.14,1179.1,1.0,1313.0,1183.5,0.99,1388.81,1133.1,1.0,1286.85,1138.89,1.0,1501.05,1182.5,0.99,1177.02,1200.57,0.99,1300.3,1234.97,0.97,1406.3,1241.07,0.97,-0.04130335890297032,-1.4725512174403388,0.058852199816179784,-1.5674675569882988,-0.13723702256184175,-1.5643647184500213,0.18968008047928356,-1.525655536029873,-0.26516552950885064,-1.512074259149216,0.3504172900031611,-1.024928608639669,-0.4034707423871487,-0.9743676003274113,0.4351095222364689,-0.24982936853687263,-0.42417328804417936,-0.22612571675265608,0.08296278124476135,0.21925877900400992,-0.12630078836955222,0.24163990944404384,0.2593159158711153,-0.014725766505431028,-0.2593159158711153,0.014725766505432183,0.8302382069141512,0.2365532888894908,-0.8179794513776779,0.32846852231026435,-0.19090086941237636,0.5034482693868902,0.3482809093702484,0.5344766547696634
9,0.3,1329.56,846.45,0.99,1349.16,827.83,0.99,1310.73,828.51,0.99,1374.94,835.94,0.92,1285.71,838.8,0.9,1407.2,934.39,1.0,1258.93,943.92,1.0,1424.23,1086.02,1.0,1254.45,1089.61,1.0,1355.34,1178.87,1.0,1312.11,1183.48,0.99,1389.45,1132.19,1.0,1287.48,1137.55,1.0,1499.78,1183.27,0.99,1176.48,1199.7,0.99,1300.41,1235.74,0.98,1404.52,1240.7,0.97,-0.045482524971785114,-1.473112841365745,0.054624997706145755,-1.5682149879097789,-0.14165725211593908,-1.564741869776055,0.18629703518762725,-1.5267929466384516,-0.2694475693303172,-1.5121854203701417,0.35106584547283265,-1.0239569462485425,-0.40622713347904,-0.9752822171097326,0.43804702461595246,-0.24950267769473877,-0.42910885294828127,-0.2311666569593428,0.08618951250969636,0.22473117335861875,-0.13460886531514665,0.24827687129460196,0.26040724712929897,-0.013688171468205942,-0.26040724712930013,0.013688171468207104,0.8239206643260351,0.24720429069448108,-0.8273427071930883,0.33112095383725654,-0.19436692732186933,0.5151962149246341,0.33737767400462554,0.5405295471941512
