Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1315.46,856.28,0.99,1335.34,837.74,0.99,1298.03,838.56,0.99,1360.13,842.53,0.92,1275.25,844.6,0.9,1392.43,934.11,1.0,1240.93,936.56,1.0,1439.83,1071.59,1.0,1206.31,1072.63,0.99,1439.82,1184.16,1.0,1219.52,1164.93,0.99,1372.82,1136.8,1.0,1270.65,1136.96,1.0,1508.76,1222.28,0.99,1158.36,1209.51,0.99,1274.58,1237.47,0.97,1379.98,1229.77,0.97,-0.031124697843249904,-1.3918072055483348,0.06748231301313184,-1.4837676673832103,-0.11757943623493755,-1.4797003761909453,0.19044346991100594,-1.4600087346869293,-0.23057076960055056,-1.4497413044820642,0.3506550619965766,-1.0057617500678397,-0.4008017863304819,-0.9936094776031451,0.5857643333543486,-0.3238456609060977,-0.5725208364234381,-0.31868714524761393,0.5857147322422479,0.2345140580125631,-0.5069977673382865,0.1391311194427324,0.2533872811669151,-0.0003968088968071344,-0.2533872811669163,0.00039680889680600664,0.9276647990651354,0.42359349734079665,-0.8103581689467548,0.36025287718808036,-0.23389404411130427,0.49893758662190596,0.2889016774310854,0.46074473030429286
1,0.033,1314.96,856.17,0.99,1335.2,837.77,0.99,1297.7,838.45,0.99,1360.73,842.62,0.93,1274.92,844.32,0.89,1392.96,935.09,1.0,1240.08,936.91,1.0,1440.85,1072.66,1.0,1206.74,1073.55,0.99,1441.06,1184.38,0.99,1219.85,1163.83,0.99,1373.26,1139.19,1.0,1270.02,1138.84,1.0,1509.59,1220.04,0.99,1152.13,1205.38,0.99,1273.51,1238.52,0.97,1383.41,1229.32,0.97,-0.03289351349888471,-1.3927793152084238,0.06677186273127145,-1.4833842026903836,-0.11788483729989724,-1.480035761196485,0.19248614411249096,-1.459501936153019,-0.2300576273454977,-1.4511308324182726,0.3511924225659461,-1.0041631347694946,-0.40161601212112286,-0.9952011295946488,0.5870113389524166,-0.3267438754818176,-0.5657881288955001,-0.3223613564677451,0.5880454164725913,0.2233853652510403,-0.5012321465646041,0.12219349363395896,0.25418610281623866,0.0008617312668130163,-0.25418610281623755,-0.0008617312668118966,0.9254993805562176,0.39898157653401223,-0.8346975259275562,0.32679311726849475,-0.23700071926667005,0.48998039830937223,0.30416651629134206,0.444677954568392
2,0.067,1314.27,856.63,0.99,1334.64,838.49,0.99,1297.34,839.01,0.99,1361.05,843.71,0.94,1275.35,845.02,0.87,1393.02,935.15,1.0,1240.85,937.46,1.0,1439.72,1071.21,1.0,1206.16,1073.37,0.99,1440.53,1183.94,0.99,1220.02,1164.95,0.99,1372.4,1138.86,1.0,1269.62,1138.78,1.0,1509.87,1217.36,0.99,1153.61,1204.6,0.99,1271.76,1240.33,0.97,1380.65,1229.75,0.97,-0.03327474963844846,-1.393145638052486,0.06729003524807946,-1.482701121500773,-0.1168565762525336,-1.4801339301340086,0.19767373524087142,-1.4569304697036363,-0.2254191496278275,-1.4504631222219797,0.35550663523214693,-1.0054997416710367,-0.39574242299970736,-0.9940954877148322,0.5860601675935033,-0.3337842467441386,-0.5670037086017504,-0.3231205287591173,0.5900590618378864,0.22275322013157217,-0.4985781848645261,0.12900136617992,0.2537076237269833,0.0001974762589817101,-0.2537076237269833,-0.0001974762589817101,0.9323841567829918,0.38774463451094027,-0.8264381438392089,0.3247497078957175,-0.2431426438714517,0.5011453762312905,0.29443710214199803,0.44891290573058107
3,0.1,1314.67,856.77,0.99,1335.03,838.55,0.99,1297.42,839.13,0.99,1360.98,843.82,0.94,1274.89,845.22,0.88,1392.92,935.18,1.0,1239.77,937.24,1.0,1439.47,1070.92,1.0,1206.03,1074.11,0.99,1440.4,1184.18,0.99,1219.86,1166.34,0.99,1372.94,1138.89,1.0,1269.79,1138.58,1.0,1509.26,1219.14,0.99,1155.57,1203.39,0.99,1269.8,1238.87,0.97,1376.36,1230.04,0.97,-0.03304749659663259,-1.3918203701074836,0.06745243330739172,-1.481756947850673,-0.11819601284635892,-1.4788939832463341,0.19554541862219763,-1.4557434591181475,-0.22940737928730567,-1.4488328549007785,0.35320591769560417,-1.0047771724761192,-0.4027648222258795,-0.9946087119848472,0.5829835079231263,-0.33474473214348954,-0.5693103838644746,-0.318998426819628,0.5875741235818075,0.22432314904166997,-0.5010434864886075,0.13626230672890882,0.25458172322200806,0.0007651026097800148,-0.25458172322200806,-0.0007651026097811372,0.9274771281589753,0.3968908086411155,-0.8183883044419351,0.3191465111957132,-0.25453236176331256,0.4942809666473232,0.27146334209586603,0.45069479861920275
4,0.133,1314.28,857.03,0.99,1334.51,838.61,0.99,1296.95,839.43,0.99,1360.77,843.95,0.94,1274.9,845.91,0.88,1393.08,935.34,1.0,1240.46,937.61,1.0,1439.66,1071.42,1.0,1205.43,1072.77,0.99,1439.92,1183.18,0.99,1219.42,1164.64,0.99,1372.01,1136.52,1.0,1269.35,1136.26,1.0,1507.35,1217.58,0.99,1159.5,1203.23,0.99,1270.04,1239.23,0.97,1373.69,1227.26,0.97,-0.03200748449500878,-1.3971266982071624,0.06916617352593528,-1.4892482395193614,-0.11867775110415121,-1.4851472805684385,0.20049688334452093,-1.4625419946438376,-0.22895353752836325,-1.4527397025172413,0.36208466834979497,-1.0054851183940072,-0.4011938134671332,-0.9941324637371837,0.5950391414400364,-0.32492597931886846,-0.5763847793827864,-0.31817440055820284,0.5963394454976462,0.23400471867523417,-0.5064184187444766,0.14128303702875383,0.2567100279888813,0.0006501520288054255,-0.2567100279888802,-0.0006501520288042884,0.9335683016692841,0.40604494783590933,-0.806088492329003,0.33427816619475575,-0.2532592210667617,0.5143202664791839,0.2651119926688216,0.45445626813461143
5,0.167,1314.4,857.12,0.99,1334.6,838.67,0.99,1297.11,839.41,0.99,1360.45,843.77,0.93,1274.82,845.54,0.89,1393.29,935.31,1.0,1240.1,937.33,1.0,1440.3,1072.52,1.0,1206.25,1073.53,0.99,1439.84,1185.82,0.99,1220.28,1165.66,0.99,1372.47,1138.03,1.0,1269.59,1137.75,1.0,1505.72,1217.97,0.99,1158.6,1203.89,0.99,1270.45,1237.62,0.97,1374.81,1228.06,0.97,-0.032884195526852324,-1.3925936015195306,0.06730596279025519,-1.484103919388375,-0.11864101915570499,-1.480433586855966,0.19551960598318918,-1.4588083843677186,-0.22919738692245464,-1.4500293457429028,0.3584030118809036,-1.00477833029108,-0.40140542141601937,-0.9947593144593687,0.5915683258654217,-0.32422924005887954,-0.5692983352295892,-0.3192197321430242,0.589286767804735,0.23772843010589173,-0.4997108143786472,0.13773666814188723,0.2551377100906962,0.0006943872358616437,-0.2551377100906962,-0.0006943872358605159,0.9160455613656812,0.3971894989125771,-0.8056379908637588,0.3273539826202564,-0.2508721884989771,0.4946517073745161,0.2667438967472321,0.44723497898285514
6,0.2,1314.24,857.55,0.99,1334.78,838.97,0.99,1296.83,839.66,0.99,1361.26,844.17,0.94,1274.67,845.82,0.88,1393.51,935.87,1.0,1240.26,937.9,1.0,1440.07,1072.74,1.0,1205.81,1073.6,0.99,1440.04,1185.29,1.0,1220.01,1164.94,0.99,1371.75,1138.21,1.0,1268.68,1137.83,1.0,1505.99,1218.35,0.99,1156.58,1204.7,0.99,1269.22,1238.56,0.97,1375.54,1227.03,0.97,-0.029702345622413782,-1.3942455023796156,0.07240412786450907,-1.486608612281613,-0.11624926399667564,-1.48317855061141,0.20403895833840022,-1.4607588721583415,-0.22640892575277105,-1.4525565507730722,0.3643570581413831,-1.0049086472921855,-0.39746460991465177,-0.99481730643637,0.5958116543220613,-0.32451366062445636,-0.5687191382313267,-0.3202385112963773,0.5956625212059656,0.23498407992827897,-0.4981294632793154,0.13382211617662979,0.25618583793323096,0.0009445097352736586,-0.2561858379332321,-0.0009445097352736586,0.9235068214232285,0.3993287738658481,-0.8134465817445313,0.3314732060422607,-0.2535014418435079,0.49979478307571756,0.2750263215999999,0.44247795545623264
7,0.233,1314.57,857.52,0.99,1335.1,839.08,0.99,1297.25,839.63,0.99,1361.22,844.12,0.94,1274.71,845.41,0.88,1393.0,935.59,1.0,1240.03,936.99,1.0,1439.91,1072.35,1.0,1205.46,1072.04,0.99,1439.92,1186.99,0.99,1219.66,1164.2,0.99,1372.63,1138.15,1.0,1269.73,1137.66,1.0,1508.48,1218.03,0.99,1157.05,1203.88,0.99,1270.57,1238.28,0.97,1377.69,1227.91,0.97,-0.03277648636114905,-1.3903230148820886,0.06902400758656292,-1.4817599904493466,-0.11865980614557999,-1.4790327487702801,0.19854319423606376,-1.4567685394266254,-0.23042712877497246,-1.4503719180339054,0.3561281770737787,-1.003203455091641,-0.40239211319322193,-0.9962613853631075,0.5887370991920049,-0.3250624150385921,-0.5738116492756574,-0.3265995876213386,0.5887866854043515,0.2433939233036254,-0.5033992277433869,0.1303869453655662,0.2551210625236139,0.001214862202492857,-0.2551210625236139,-0.0012148622024939846,0.928749757253116,0.39730952642768674,-0.813858503245884,0.3271450359571504,-0.250955820686494,0.49772160642969215,0.28021168597102825,0.4463007042261966
8,0.267,1314.25,858.02,0.99,1334.74,839.54,0.99,1297.01,840.17,0.99,1361.07,844.21,0.94,1274.71,845.78,0.87,1393.36,935.95,1.0,1240.35,937.99,1.0,1439.92,1071.54,1.0,1206.39,1073.18,0.99,1440.75,1182.81,0.99,1220.08,1163.83,0.99,1373.29,1138.59,1.0,1270.38,1138.31,1.0,1507.86,1217.91,0.99,1155.41,1203.39,0.99,1270.95,1238.89,0.97,1380.54,1229.66,0.97,-0.03763492203297862,-1.3914253376016001,0.06403146589790187,-1.4831185952376507,-0.12317560177570092,-1.4799926887273307,0.19467451100381086,-1.4599471930103582,-0.23382276872829386,-1.4521572355163868,0.35488962404861935,-1.0047556640313944,-0.40430871744986857,-0.9946336810455967,0.5859090004303573,-0.3319911184214347,-0.5728099636252068,-0.3238538379818713,0.5900272582137943,0.22010351237744608,-0.5048835189803198,0.1259293765586021,0.2553071737912858,0.0006946458911826957,-0.2553071737912858,-0.0006946458911815675,0.9230107279083466,0.39426116080955526,-0.8257603031428392,0.32221645838123014,-0.2524789726629015,0.4983588093595735,0.29127990744179255,0.45256179810520414
9,0.3,1314.49,857.79,0.99,1334.92,839.23,0.99,1297.05,839.99,0.99,1361.37,844.27,0.94,1274.86,846.14,0.88,1393.85,936.09,1.0,1240.87,938.12,1.0,1439.79,1071.89,1.0,1206.39,1072.65,0.99,1440.49,1184.81,1.0,1219.18,1163.8,0.99,1372.8,1138.94,1.0,1269.92,1138.64,1.0,1504.37,1217.32,0.99,1155.31,1203.53,0.99,1270.35,1236.8,0.97,1375.33,1228.89,0.97,-0.034056321794066806,-1.3929878346626794,0.06722033821361514,-1.484994433279545,-0.1205107980806049,-1.481226921698251,0.1983396557468095,-1.4600098827930688,-0.230512221750231,-1.450739821402253,0.35935120332632503,-1.0048349967477759,-0.3990092199715281,-0.9947717750240563,0.587087363911391,-0.33164016419549136,-0.5699352717123427,-0.3278726526141973,0.5905574403678464,0.22813274075151774,-0.506532017600828,0.12398087453705907,0.2550010470286405,0.0007435878120979665,-0.2550010470286417,-0.0007435878120968394,0.9072267032797745,0.3892930058934526,-0.8231517079919508,0.32093249970128784,-0.25286942863396294,0.48586027642451673,0.26754289479268517,0.4466484124665751
