Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1268.91,1137.97,0.99,1290.05,1121.14,1.0,1251.94,1120.56,0.99,1317.66,1125.21,0.96,1228.55,1124.8,0.88,1349.71,1221.87,1.0,1202.14,1223.6,1.0,1378.09,1366.26,1.0,1191.21,1371.31,1.0,1330.59,1478.39,1.0,1243.76,1478.37,1.0,1337.42,1430.48,1.0,1236.42,1429.88,1.0,1469.76,1487.93,0.99,1106.85,1471.6,0.99,1236.33,1520.02,0.96,1326.07,1527.07,0.97,-0.08669650374467512,-1.4066399422116342,0.015067188046686452,-1.487656164200689,-0.16838665746744802,-1.4904481670975198,0.14797615353199972,-1.4680640059418981,-0.2809813949792726,-1.4700376631620715,0.30225838257235704,-1.002762281790855,-0.4081138027470049,-0.9944344110813441,0.4388739725931161,-0.30769797442307845,-0.46072861595796016,-0.2833882940282641,0.21021856293892008,0.23207320630376416,-0.20776352590894986,0.2319769303418035,0.24309680394814523,0.0014441394293947033,-0.24309680394814523,-0.0014441394293947033,0.8801548442352248,0.2779968401585225,-0.8668206235038128,0.19938751721845818,-0.2435300457769644,0.43247162112279897,0.18846019553603668,0.4664088977135794
1,0.033,1268.78,1137.67,0.99,1289.74,1120.6,1.0,1251.95,1120.32,0.99,1318.11,1124.44,0.96,1229.5,1124.79,0.86,1350.91,1222.16,1.0,1203.34,1223.3,1.0,1379.32,1366.49,1.0,1190.93,1370.5,1.0,1330.02,1477.75,1.0,1243.92,1478.34,1.0,1338.02,1429.52,1.0,1237.27,1428.23,1.0,1468.37,1490.24,0.99,1107.12,1470.21,0.99,1233.17,1519.47,0.96,1327.56,1526.05,0.96,-0.09139432490325294,-1.410786344206295,0.010149542044649738,-1.4934845221070923,-0.17292978677029452,-1.4948410241464725,0.14759226653472526,-1.4748810655670177,-0.2816921824277571,-1.4731854380177927,0.306496791147856,-1.001461853823266,-0.40842823010700985,-0.9959389526629323,0.44413330164355713,-0.3022334990240886,-0.46855033835240373,-0.2828064519601054,0.2052920497097981,0.23678227562398543,-0.21183232739966734,0.2396406192069651,0.24404925083495174,0.003124799340715423,-0.24404925083495174,-0.003124799340715423,0.8755493966679232,0.29729195588063156,-0.8745804666397953,0.20025361356352833,-0.2639123164115925,0.43890107949166174,0.1933742103638132,0.4707788774171002
2,0.067,1269.24,1136.29,0.99,1290.08,1119.54,1.0,1252.41,1119.29,0.99,1317.97,1123.81,0.96,1229.6,1124.17,0.87,1349.91,1221.32,1.0,1202.62,1223.23,1.0,1378.99,1364.72,1.0,1191.26,1369.58,1.0,1330.23,1478.53,1.0,1243.3,1479.08,1.0,1337.62,1430.85,1.0,1236.83,1430.16,1.0,1468.32,1490.57,0.99,1107.0,1472.42,0.99,1232.64,1519.34,0.95,1325.56,1524.99,0.96,-0.08625144925251554,-1.4109797131959418,0.013691848074280501,-1.4913084190608095,-0.16696381460808063,-1.4925073549692403,0.14744513801882764,-1.4708305937448103,-0.2763547268933131,-1.4691041260366693,0.3006211896799545,-1.003197632020438,-0.4057438901311715,-0.9940377616800259,0.4400814145486317,-0.3154879949444967,-0.46022353781026926,-0.2921806808846013,0.20624095496827693,0.23031558800956742,-0.21065303911130176,0.2329532470081151,0.24168150042149253,0.0016545315536336262,-0.24168150042149253,-0.0016545315536347167,0.868485193349146,0.28805634135959746,-0.8643128963878061,0.2010135944075177,-0.26177566624679294,0.42602988570182065,0.18384483219878814,0.4531258372323585
3,0.1,1269.73,1136.87,0.99,1290.6,1119.97,1.0,1252.54,1119.72,0.99,1318.24,1124.67,0.96,1229.52,1125.16,0.88,1350.35,1221.31,1.0,1203.23,1223.69,1.0,1380.15,1364.04,1.0,1191.69,1370.57,1.0,1330.63,1477.88,1.0,1244.84,1479.47,1.0,1338.62,1428.78,1.0,1238.35,1428.21,1.0,1470.39,1489.29,0.99,1107.58,1470.74,0.99,1229.89,1519.57,0.96,1331.53,1526.77,0.96,-0.0908995234091158,-1.4134136771092276,0.010250732711825219,-1.4953226051611634,-0.17421398927969517,-1.4965342756944762,0.14421302687487433,-1.472543199134885,-0.28578461198712557,-1.4701683248895923,0.29983999017355295,-1.0041598377775405,-0.4132038852702856,-0.9926247343004034,0.4442711177444239,-0.31239289689867183,-0.4691345970879982,-0.28074406256854506,0.20426341850585067,0.23935339715058557,-0.21153344170572558,0.24705962174245374,0.24298840875052247,0.0013813044079768388,-0.24298840875052247,-0.0013813044079757366,0.8816357134489647,0.2946540402909751,-0.876789031315713,0.20474808671917527,-0.28399133959782225,0.4414115752858053,0.2086254324257756,0.4763076866452104
4,0.133,1269.28,1136.3,0.99,1290.07,1119.62,1.0,1252.33,1119.24,0.99,1317.61,1124.75,0.96,1229.38,1124.9,0.88,1350.24,1221.62,1.0,1202.24,1223.78,1.0,1378.69,1365.79,1.0,1191.39,1371.78,1.0,1331.15,1478.81,1.0,1244.67,1480.44,1.0,1338.11,1431.17,1.0,1237.01,1430.65,1.0,1470.72,1489.03,0.99,1105.02,1472.01,0.99,1229.74,1520.99,0.96,1329.99,1527.35,0.96,-0.08766650412839068,-1.4128790361742467,0.01203735915548469,-1.4928723233110937,-0.1689546466325607,-1.4946947123465848,0.14411260662243652,-1.468270071331955,-0.2790173528550199,-1.4675507072389973,0.3005982756437386,-1.0037047401001602,-0.40917429607408634,-0.9933458971615754,0.4370376652746315,-0.31229993155584357,-0.461208298797994,-0.28357332544375047,0.209047205413379,0.22971693368434945,-0.20569017297957717,0.23753402349448546,0.24242569932659472,0.001246897761125865,-0.24242569932659472,-0.001246897761125865,0.8783915151070059,0.27872960721783724,-0.875418143522782,0.19710576147028744,-0.27729087903192295,0.43200211662392984,0.20348412309450917,0.462503154165317
5,0.167,1269.43,1137.27,0.99,1290.55,1120.35,1.0,1252.37,1119.81,0.99,1318.41,1125.28,0.96,1229.49,1125.03,0.87,1349.81,1221.17,1.0,1202.68,1223.26,1.0,1379.47,1365.03,1.0,1191.31,1371.31,1.0,1330.51,1477.15,1.0,1244.31,1480.0,1.0,1337.65,1428.98,1.0,1237.2,1428.45,1.0,1470.06,1490.06,0.99,1106.26,1472.98,0.99,1228.72,1519.67,0.96,1329.39,1526.84,0.96,-0.08701542123241267,-1.4092919945029374,0.015111041475480301,-1.4911092174677842,-0.16950961885536156,-1.4937204054347473,0.1498289984376927,-1.4672700384360644,-0.2801466201222456,-1.468478921754103,0.30166474318332914,-1.0035907529692123,-0.4097872671486954,-0.9934844884304107,0.44508666003541864,-0.3079509364371314,-0.46476728045308746,-0.2775837874880041,0.20833895103075625,0.23420905403678105,-0.20848401702892294,0.24799032386241965,0.24286465859393663,0.0012814163171202071,-0.24286465859393772,-0.0012814163171213065,0.8831376191598534,0.2966357885802891,-0.876029385249789,0.21404488029189833,-0.28386998074180414,0.4398159287687711,0.20292315376594425,0.47448670233011486
6,0.2,1269.37,1137.25,0.99,1290.61,1120.45,1.0,1252.3,1119.77,0.99,1318.61,1125.32,0.96,1229.2,1124.75,0.88,1350.07,1221.97,1.0,1202.59,1223.09,1.0,1379.22,1366.23,1.0,1191.24,1371.4,1.0,1330.04,1477.47,1.0,1244.85,1479.58,1.0,1337.52,1430.04,1.0,1237.16,1428.88,1.0,1470.29,1489.34,0.99,1106.34,1470.11,0.99,1226.41,1521.46,0.96,1332.14,1528.89,0.96,-0.08671830113780615,-1.4101254744283795,0.01578012491489153,-1.4911976758259933,-0.16909344862931003,-1.4944791696920876,0.15090046057758147,-1.467696388873233,-0.28056772555102877,-1.4704470528492233,0.3027178091471611,-1.001289944523269,-0.4089803016933215,-0.995885131096762,0.4433877300245691,-0.30513067228399593,-0.46375229489944714,-0.28018166744913464,0.20605851188560126,0.2316831183987765,-0.2050451093681331,0.24186540083621444,0.24215494441263422,0.0027989212387267972,-0.24215494441263533,-0.0027989212387267972,0.8828666217674678,0.2889644892672092,-0.8734564555338181,0.1961657730245831,-0.2940315018545609,0.44396681717740977,0.21619253706030367,0.47982196339075955
7,0.233,1269.45,1137.68,0.99,1290.74,1120.74,1.0,1252.32,1120.06,0.99,1318.64,1125.15,0.96,1228.98,1124.59,0.88,1349.83,1221.76,1.0,1202.43,1223.14,1.0,1379.3,1365.1,1.0,1191.24,1370.85,1.0,1329.99,1477.11,1.0,1244.36,1479.72,1.0,1337.56,1429.85,1.0,1237.15,1428.86,1.0,1469.79,1490.21,0.99,1106.31,1471.03,0.99,1227.38,1521.26,0.96,1329.64,1529.56,0.96,-0.08641022865993586,-1.407634931269859,0.01633614208399232,-1.4893880322751267,-0.1690802770790765,-1.4926697388089867,0.15098263075264476,-1.4681052001952428,-0.2817200278147871,-1.4708077820466574,0.30150678779835205,-1.0018615704361582,-0.40985136380592346,-0.9952016365880308,0.4437301577290036,-0.31009713725463256,-0.463854740443996,-0.28234741288743725,0.20575817363397766,0.23046749341833192,-0.20749554768131573,0.243063455261529,0.24229128901826752,0.0023888893150884605,-0.24229128901826752,-0.0023888893150895577,0.880438428683352,0.293688604585334,-0.873730234445022,0.20112517617441097,-0.2894416902473975,0.44353711616818847,0.20406905997684446,0.48359324003735715
8,0.267,1268.96,1137.56,0.99,1290.27,1120.68,1.0,1252.17,1119.91,0.99,1318.68,1125.34,0.96,1229.54,1124.53,0.87,1350.5,1221.93,1.0,1202.44,1223.27,1.0,1379.6,1365.71,1.0,1191.83,1371.02,1.0,1329.91,1477.67,1.0,1244.18,1479.53,1.0,1337.32,1429.6,1.0,1236.39,1428.64,1.0,1468.66,1490.55,0.99,1106.7,1472.31,0.99,1227.96,1520.13,0.96,1328.88,1527.72,0.96,-0.08654085667072116,-1.4099945331609658,0.016515061499329974,-1.4916268137198796,-0.16773789402760333,-1.4953505611150433,0.15390683227413846,-1.4690908879257725,-0.2771773791607931,-1.4730080767440612,0.30778948437038567,-1.0019782114337368,-0.40823394332824425,-0.9954979237590366,0.4485181196941063,-0.30665301600952344,-0.4595442808122545,-0.2809736670896282,0.2082155118165917,0.2347895273184427,-0.20637781829689997,0.24378455349377284,0.24405053545056946,0.002321297077504765,-0.24405053545056946,-0.0023212970775036653,0.8792154482827874,0.29707766556481763,-0.8712359895788647,0.20886837661963986,-0.2848183153742457,0.4401275979660441,0.20323439517111305,0.4768331080040864
9,0.3,1268.93,1136.96,0.99,1290.23,1120.36,1.0,1252.28,1119.43,0.99,1318.38,1125.04,0.96,1229.42,1123.88,0.87,1349.92,1221.73,1.0,1202.44,1223.18,1.0,1378.98,1365.09,1.0,1191.58,1371.02,1.0,1329.71,1477.83,1.0,1244.4,1479.39,1.0,1338.15,1430.31,1.0,1237.59,1429.44,1.0,1469.68,1489.85,0.99,1106.76,1471.69,0.99,1227.66,1520.83,0.96,1329.15,1528.6,0.96,-0.09116763800721928,-1.4099455484099723,0.011359853521491608,-1.4898496028407995,-0.17131236730078966,-1.4943261552878269,0.14685980124605624,-1.467322435688012,-0.28134891454709604,-1.4729060925036592,0.2986775046646264,-1.0019053861147216,-0.4112170704834635,-0.9949258150951612,0.4385577348911212,-0.31184241965669285,-0.4634916506713422,-0.28329838093531895,0.20139672514372242,0.2308312608572457,-0.20924272566915733,0.23834031657484228,0.2420226419748176,0.002093871305867781,-0.2420226419748165,-0.002093871305867781,0.8751419359077457,0.2886894978607718,-0.871772487829336,0.20127638771235026,-0.28982066971566556,0.43781164281661555,0.198701166680996,0.47521251648694807
