Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1211.55,1108.33,0.99,1230.35,1091.41,1.0,1194.11,1092.99,0.99,1255.63,1098.35,0.95,1172.65,1102.79,0.9,1295.6,1185.09,1.0,1145.45,1199.62,1.0,1349.98,1312.63,1.0,1103.39,1319.02,0.99,1389.67,1425.34,0.99,1060.05,1423.2,0.99,1277.53,1398.59,1.0,1175.51,1405.19,1.0,1397.97,1466.56,0.99,1050.68,1498.59,0.99,1185.83,1500.45,0.94,1213.74,1484.25,0.92,-0.0714146879046076,-1.4004339199249545,0.018271092496636034,-1.4811511222860732,-0.15461256078746388,-1.4736137003161818,0.13886984401490532,-1.4480437118613594,-0.256987925011436,-1.4268626020219164,0.3295475377722297,-1.0342487867547694,-0.3867460753791933,-0.9649331277531699,0.5889684281030623,-0.42581663609654286,-0.5873941564258056,-0.3953330118005888,0.7783103761948374,0.11186869948984961,-0.7941485033720781,0.10165978618885756,0.24334423714188555,-0.015742716772558545,-0.24334423714188555,0.01574271677255963,0.8179056941379396,0.308509543539811,-0.8388482779656762,0.46130930663831304,-0.1941124683258839,0.47018247427375587,-0.06096724859190926,0.3929000464811945
1,0.033,1211.52,1107.34,0.99,1229.98,1090.34,1.0,1193.87,1092.48,0.99,1255.52,1097.03,0.95,1172.54,1102.93,0.9,1295.92,1185.0,1.0,1145.47,1199.79,1.0,1350.03,1313.98,1.0,1103.56,1320.04,0.99,1389.64,1426.56,0.99,1059.58,1425.27,0.99,1278.06,1399.41,1.0,1176.38,1406.14,1.0,1404.03,1465.5,0.99,1050.51,1495.0,0.99,1184.28,1503.04,0.95,1231.79,1489.0,0.94,-0.07459099792052348,-1.4036172911241913,0.013112812373289397,-1.484384613713293,-0.15844648284391472,-1.4742174331050175,0.13445383701597485,-1.4526002967649934,-0.2597857175983578,-1.4245692848075988,0.32639500363948737,-1.0346531574612714,-0.38839580127406226,-0.9643855868087532,0.5834726404216216,-0.4218667299587815,-0.5875110065510774,-0.3930755549652549,0.771660502054229,0.11300298634010415,-0.7964608211080592,0.10687417186128426,0.2415418047311718,-0.015987178853666337,-0.2415418047311718,0.015987178853666337,0.840027665116415,0.29800766525890543,-0.8395525632188324,0.4381627250458759,-0.2040087548221193,0.476360917611545,0.02171215671954055,0.40965661119089886
2,0.067,1210.75,1106.81,0.99,1229.28,1090.05,1.0,1193.67,1091.8,0.99,1254.99,1096.52,0.96,1172.87,1101.52,0.89,1295.93,1184.86,1.0,1145.88,1199.22,1.0,1349.5,1313.33,1.0,1104.41,1318.84,0.99,1389.75,1425.57,0.99,1059.36,1424.94,0.99,1277.54,1398.89,1.0,1176.27,1405.48,1.0,1401.77,1465.54,0.99,1051.64,1496.39,0.99,1184.63,1502.91,0.95,1238.24,1488.03,0.94,-0.07684417541250851,-1.4050045380668363,0.011297116471972023,-1.4847265052543104,-0.1580882803983112,-1.4764023141696994,0.1335913752064567,-1.4539507816443487,-0.25702723728968807,-1.43016737854546,0.32832987978015576,-1.0337456156931875,-0.385410047217487,-0.9654396819931792,0.5831452605816465,-0.42265485647034706,-0.5826695925196681,-0.39644554625537204,0.7746016555276987,0.11123497629350132,-0.796958054440654,0.10823826750304194,0.2408545231824435,-0.015673262642166765,-0.2408545231824435,0.015673262642167847,0.8317769565774265,0.30135950066601586,-0.8336796288253369,0.44810309778615837,-0.20108867320110135,0.47911665542710885,0.05391697482518033,0.40833724780481623
3,0.1,1211.41,1106.42,0.99,1229.94,1089.66,1.0,1194.09,1091.45,0.99,1255.21,1096.37,0.95,1172.7,1101.4,0.9,1295.99,1184.52,1.0,1145.48,1199.5,1.0,1349.64,1313.11,1.0,1104.11,1320.34,0.99,1389.75,1425.78,0.99,1059.32,1427.39,0.99,1278.0,1399.86,1.0,1176.31,1406.65,1.0,1397.5,1463.7,0.99,1050.44,1495.25,0.99,1184.92,1502.65,0.94,1226.06,1487.64,0.93,-0.0744999113359323,-1.4045208752874958,0.013177659769487393,-1.4838234166650908,-0.1564521796330659,-1.475353753832997,0.13274658701362974,-1.452074010182773,-0.25766228464898167,-1.4282737844590665,0.32570348661854165,-1.034978603116245,-0.38645793955937185,-0.964098408018609,0.5795567888206885,-0.426535059217382,-0.5822065157402261,-0.39232519202406374,0.7693434794325816,0.10658053368319317,-0.7941373527511139,0.1141984985768649,0.24058100932839036,-0.016063969449698793,-0.24058100932839036,0.016063969449697717,0.8060138073368992,0.28600489937760903,-0.836154451046641,0.4352886213622821,-0.19984145794049635,0.4703028699418889,-0.005181162458739185,0.3992807251878495
4,0.133,1211.17,1106.85,0.99,1229.59,1089.79,1.0,1193.76,1091.93,0.99,1255.19,1096.5,0.96,1172.82,1102.29,0.89,1295.58,1184.79,1.0,1145.65,1199.41,1.0,1349.19,1313.22,1.0,1104.41,1318.98,0.99,1390.39,1426.76,0.99,1059.06,1427.46,0.99,1277.19,1398.92,1.0,1175.96,1405.62,1.0,1397.69,1465.77,0.99,1051.88,1496.12,0.99,1183.75,1502.51,0.94,1228.87,1488.22,0.93,-0.07326835213532557,-1.4050591748015528,0.014339765120934609,-1.4861989402951363,-0.15607276697959863,-1.476020798550923,0.13609697477133045,-1.454285234171927,-0.25566635956082057,-1.4267471777705292,0.32819750984084006,-1.0343655451081228,-0.38489071058430563,-0.964830763659342,0.5831742289563753,-0.4235343562253002,-0.5810339655054891,-0.39613898405396136,0.7791272382374802,0.11647789313821012,-0.7967249599447641,0.11980719183958834,0.2407320768146388,-0.01593307235659425,-0.2407320768146388,0.01593307235659425,0.8138470675518505,0.3020149536250037,-0.8308740523388977,0.4463638330347491,-0.20368173840930387,0.4767555740373287,0.010915343599517114,0.4087903191191981
5,0.167,1211.04,1106.67,0.99,1229.63,1089.88,1.0,1193.76,1091.73,0.99,1255.49,1097.06,0.96,1173.01,1102.25,0.89,1295.86,1184.83,1.0,1145.96,1199.65,1.0,1349.11,1312.6,1.0,1104.67,1319.65,0.99,1389.67,1426.38,0.99,1059.15,1427.5,0.99,1277.98,1398.24,1.0,1176.93,1405.01,1.0,1399.02,1463.92,0.99,1051.97,1494.16,0.99,1183.18,1503.28,0.95,1232.39,1489.64,0.94,-0.07835798421015318,-1.4079853324828375,0.010382492577343758,-1.4881334016201186,-0.1608450976522152,-1.4793023159796206,0.133826749152096,-1.4538592422153738,-0.2598964636199692,-1.4290844668239209,0.32653535850719084,-1.0348838980712887,-0.3890212563634748,-0.9641397417511859,0.5807274181593789,-0.4249661617002077,-0.586121540739791,-0.39131256507019885,0.7743430038775533,0.11816947298948247,-0.8034139830941119,0.12351585997183782,0.24118410918172437,-0.016158499942209466,-0.24118410918172326,0.016158499942209466,0.8189757880606131,0.29736890809451777,-0.8376881424988579,0.4417213566181265,-0.21134936039625518,0.48525622204588104,0.023557517641006418,0.42014486629647607
6,0.2,1210.85,1106.69,0.99,1229.41,1089.78,1.0,1193.67,1091.66,0.99,1255.17,1096.49,0.96,1172.82,1101.76,0.88,1295.96,1184.83,1.0,1145.76,1199.95,1.0,1350.22,1313.33,1.0,1103.66,1320.41,0.99,1389.7,1425.85,0.99,1058.93,1427.56,0.99,1278.13,1399.14,1.0,1176.55,1405.91,1.0,1398.52,1466.03,0.99,1049.89,1497.31,0.99,1183.94,1503.05,0.95,1229.21,1487.21,0.94,-0.07843607721332896,-1.4071641541785835,0.009846129765408345,-1.4875979968515598,-0.16015419768179223,-1.47865561812742,0.13237574462382704,-1.455681315341467,-0.2593289830000394,-1.4306141154073106,0.3263968234310823,-1.035484646995477,-0.3880421576145116,-0.9635650904481436,0.5844890944799099,-0.42426354803170335,-0.5882943620220977,-0.39058693028334845,0.7722790476868344,0.11094733177688644,-0.8010563834746238,0.11908109114831116,0.24158692308459173,-0.01610103828787835,-0.24158692308459281,0.01610103828787835,0.8142321223394449,0.3020668940832247,-0.8440559067013358,0.450852854982733,-0.20643576416364068,0.47815564959792417,0.0088948128798614,0.4028113522626236
7,0.233,1211.27,1106.15,0.99,1229.83,1089.39,1.0,1193.8,1091.35,0.99,1255.53,1096.39,0.95,1172.49,1101.83,0.89,1295.85,1184.94,1.0,1145.57,1199.16,1.0,1349.9,1314.46,1.0,1104.15,1319.65,0.99,1390.28,1426.95,0.99,1059.56,1425.95,0.99,1278.33,1399.42,1.0,1176.88,1405.77,1.0,1401.4,1463.72,0.99,1049.31,1492.65,0.99,1183.39,1504.11,0.95,1233.6,1488.74,0.94,-0.07754279498937049,-1.4072343961202252,0.010562149914376609,-1.4867946804190832,-0.16047347319349056,-1.4774904944270937,0.13256091521751837,-1.4535654447334028,-0.26163276068804076,-1.4277415815719603,0.3239613127670382,-1.0332156133095436,-0.38942290706782984,-0.9657127945309181,0.580538482597187,-0.4183798124510653,-0.5860450416536704,-0.3937427077069676,0.7722237021668695,0.11561400501782158,-0.7977152729714564,0.11086697134843865,0.24079328287944918,-0.015071831900290617,-0.24079328287944918,0.015071831900290617,0.8250107165704084,0.2901624330410322,-0.8463723680826316,0.42749411709628093,-0.20989009369176628,0.4818951229474085,0.028458466847950205,0.40893321544899325
8,0.267,1210.83,1106.31,0.99,1229.49,1089.68,1.0,1193.84,1091.24,0.99,1255.17,1096.43,0.96,1172.81,1101.01,0.89,1295.88,1184.21,1.0,1145.66,1199.37,1.0,1349.9,1312.55,1.0,1104.53,1319.61,0.99,1389.51,1424.1,0.99,1059.25,1427.12,0.99,1279.16,1399.23,1.0,1177.95,1406.35,1.0,1399.87,1461.16,0.99,1051.26,1494.22,0.99,1184.03,1503.78,0.95,1235.73,1489.51,0.94,-0.08394762002153121,-1.4041630682078072,0.004428266556847757,-1.4829246434381622,-0.16441419627912246,-1.475536305653475,0.12605167316632082,-1.4509558741774948,-0.2640146729534686,-1.4292644722198866,0.31885887266288004,-1.0352197903698812,-0.39260016709081946,-0.963420302667405,0.5747037490275108,-0.42738692416039037,-0.5873965344524872,-0.39394995957071466,0.7623012231630717,0.10092658858441815,-0.8018477747670092,0.11522965275733893,0.2396710471757154,-0.016860565713774003,-0.2396710471757154,0.016860565713774003,0.8113673638357402,0.2764469721103949,-0.8396893253437104,0.4330228997781972,-0.2108754742712923,0.47830014927923115,0.033981617695598196,0.4107158030051979
9,0.3,1210.73,1106.62,0.99,1229.36,1089.94,1.0,1193.52,1091.78,0.99,1255.78,1096.86,0.96,1172.93,1102.1,0.87,1296.59,1184.9,1.0,1146.04,1200.21,1.0,1349.08,1311.05,1.0,1104.24,1320.51,0.99,1389.7,1424.19,0.99,1059.31,1427.39,0.99,1277.63,1399.8,1.0,1176.06,1406.59,1.0,1399.04,1463.57,0.99,1051.67,1493.15,0.99,1182.04,1500.8,0.94,1228.79,1488.45,0.93,-0.07647858593886867,-1.4074859835445217,0.011935689955708649,-1.4866459471473958,-0.15815382416461685,-1.4779136729849687,0.13731975700534654,-1.4538050030147889,-0.2558698703626497,-1.4289370048565717,0.3309959029665767,-1.0359846675473356,-0.38348446396464686,-0.9633264515545293,0.5801030066545205,-0.43730184929178084,-0.5818589530893571,-0.39240657017408304,0.7728774503924575,0.09963809567400285,-0.795087799892545,0.11482465943474644,0.2410155126841731,-0.016111994989913597,-0.2410155126841731,0.016111994989913597,0.8172032333691268,0.2865277459546505,-0.8313457208713192,0.4269085447180229,-0.21263562165628383,0.4632139237085494,0.009230583285826535,0.40460327919443084
