Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1401.2,837.17,0.99,1418.63,818.46,0.99,1382.39,819.71,0.99,1445.77,825.21,0.93,1360.6,830.94,0.86,1489.12,923.84,1.0,1327.06,932.44,1.0,1526.21,1041.19,0.99,1291.57,1048.89,1.0,1538.39,1119.64,0.99,1284.33,1127.97,0.99,1462.2,1124.8,1.0,1355.89,1129.17,1.0,1539.91,1169.58,0.99,1296.01,1181.31,0.99,1438.86,1219.2,0.97,1412.81,1242.32,0.98,-0.03945238514479426,-1.457475207232443,0.04820281856123048,-1.5515675113827418,-0.13404758776730227,-1.5452812804801297,0.18468946391874577,-1.5176218645086361,-0.243629164861639,-1.4888057820510616,0.4026959516213362,-1.0216131013689236,-0.41230131244052914,-0.9783638327589517,0.5892209949636459,-0.43146174423169087,-0.5907799802274946,-0.3927385618715995,0.6504740288786994,-0.036937892783749385,-0.6271898296154245,0.004953549951257905,0.26731568290268076,-0.010988331617766982,-0.26731568290268076,0.010988331617765839,0.6581180856562757,0.2142096042374121,-0.5684512880614158,0.273199595027525,0.14993917948910515,0.4637478261475063,0.018934127478667285,0.5800179529222209
1,0.033,1401.87,836.65,0.99,1419.26,817.99,0.99,1383.08,818.98,0.99,1445.76,824.33,0.92,1360.58,829.58,0.88,1488.5,922.67,1.0,1326.97,931.66,1.0,1525.13,1039.19,0.99,1292.6,1047.31,1.0,1537.36,1118.71,0.99,1285.26,1124.21,1.0,1462.11,1125.5,1.0,1356.87,1130.15,1.0,1530.99,1168.73,0.99,1294.58,1182.21,0.99,1436.71,1218.94,0.97,1422.86,1244.51,0.98,-0.03797323119233229,-1.4510309176414062,0.048687463090433036,-1.5440204837895597,-0.13161063461804523,-1.5390869537527605,0.1807466004390971,-1.5124259580993509,-0.2437363172725713,-1.4862632988132949,0.39373556384596137,-1.0223619744439694,-0.4112271703400651,-0.9775615350188941,0.5762761752075304,-0.4417004392037297,-0.5825053797994462,-0.40123552617463015,0.6372227129348561,-0.04542335988426695,-0.619083269163189,-0.018014859679827237,0.2622245965013856,-0.011586320540967922,-0.26222459650138447,0.011586320540967922,0.605478686334442,0.20384449106592828,-0.5726383197258478,0.27102023338517334,0.13564715919361015,0.4540591811140953,0.06662757231515676,0.581483790246372
2,0.067,1401.8,836.59,0.99,1419.17,818.13,0.99,1382.91,819.03,0.99,1445.45,824.86,0.92,1360.33,829.95,0.89,1488.54,923.27,1.0,1327.09,932.45,1.0,1525.14,1039.21,0.99,1292.16,1048.63,1.0,1538.8,1118.24,0.99,1285.37,1124.35,1.0,1460.14,1127.2,1.0,1355.52,1131.54,1.0,1531.22,1166.59,0.99,1291.26,1179.48,1.0,1423.15,1221.31,0.97,1419.66,1245.64,0.98,-0.029924073164080276,-1.4529303716383846,0.05627512266677881,-1.5445387282899476,-0.12366631894674614,-1.5400724487132194,0.18669048630724852,-1.511140882121745,-0.23572031099399993,-1.4858815898489142,0.40052602737527876,-1.0227780230708077,-0.40067490336116957,-0.9772219713881775,0.5821547301622352,-0.4474219629309263,-0.5740161762668617,-0.40067490336116846,0.6499429290712458,-0.05523299076554087,-0.6077117744068471,-0.024911914972418427,0.2595900940651827,-0.010768696312777755,-0.2595900940651815,0.010768696312778884,0.6123269299694668,0.18470547316203545,-0.5784824558435906,0.24867252176651297,0.07602600346164458,0.45625527142712347,0.05870676376966433,0.5769936959846825
3,0.1,1401.5,836.73,0.99,1419.27,818.14,0.99,1382.59,819.0,0.99,1446.23,825.38,0.93,1360.19,830.26,0.88,1488.96,923.44,1.0,1327.06,932.36,1.0,1525.43,1039.76,0.99,1292.1,1048.34,1.0,1538.7,1119.49,0.99,1284.12,1124.07,0.99,1460.85,1126.17,1.0,1355.12,1130.45,1.0,1531.24,1168.92,0.99,1289.49,1181.86,0.99,1434.56,1221.5,0.97,1417.4,1244.63,0.98,-0.03235866448551933,-1.4549174079703728,0.05630956495282866,-1.5476772495718865,-0.12671523278485355,-1.5433860465714935,0.19083378924421118,-1.5115513080336962,-0.23848610163229222,-1.4872012258919325,0.4040467011125632,-1.0222543705703073,-0.4037972125660278,-0.9777456138685594,0.5860236469548005,-0.4418442159125334,-0.5782396043029244,-0.39903198132721995,0.6522379072050468,-0.04400977960867892,-0.6180579763298247,-0.02115662874612249,0.2637842402508876,-0.010678109791674373,-0.2637842402508876,0.010678109791675508,0.6150142160621048,0.20263459749529134,-0.5912629064320228,0.2672022333384094,0.1326031624830672,0.464996753030932,0.0469786933124403,0.5804101546577751
4,0.133,1401.49,836.53,0.99,1419.47,818.04,0.99,1382.67,818.7,0.99,1446.85,825.5,0.93,1360.39,829.87,0.87,1488.95,923.7,1.0,1327.17,932.15,1.0,1525.22,1039.5,0.99,1292.27,1047.68,1.0,1537.26,1118.32,0.99,1284.3,1123.83,0.99,1461.92,1127.19,1.0,1356.52,1131.34,1.0,1534.21,1167.87,0.99,1294.16,1180.36,0.99,1429.33,1221.63,0.97,1416.24,1244.98,0.98,-0.03839213126794773,-1.453909514453124,0.050908065394109095,-1.5457426977835707,-0.13186430597205798,-1.542464715036242,0.18689468300295797,-1.5086915594577115,-0.24252105689700912,-1.486987340357979,0.395990249158275,-1.0209674597795149,-0.40751285517918523,-0.9789993473326642,0.5761303010455273,-0.44583048683923865,-0.5808486095454694,-0.40520336733447615,0.6359286529816318,-0.05435988055985569,-0.6204327345397183,-0.026993691260193187,0.2617419557336148,-0.01030577909197728,-0.2617419557336148,0.010305779091978409,0.6207803993765557,0.19173715751605683,-0.5714616589508478,0.25377049768897614,0.09987914098297841,0.4587437522075023,0.03486581649430682,0.5747148084955455
5,0.167,1402.21,836.42,0.99,1419.72,817.82,0.99,1383.26,818.91,0.99,1446.47,825.05,0.92,1360.8,830.54,0.88,1489.35,923.41,1.0,1327.31,932.84,1.0,1525.54,1039.72,0.99,1292.49,1048.52,1.0,1537.95,1118.04,0.99,1284.65,1122.43,0.99,1462.06,1128.16,1.0,1356.43,1132.74,1.0,1531.34,1167.97,0.99,1291.57,1181.36,0.99,1433.88,1222.1,0.97,1421.57,1245.75,0.98,-0.03477043400461205,-1.4532410391437518,0.05177260784624357,-1.545171397706054,-0.12843066490545263,-1.5397840809946075,0.18398427943450107,-1.5094371776842561,-0.23943904411563088,-1.4823028944311893,0.3959183533673783,-1.0232936256311342,-0.4049631144517335,-0.9766859223385258,0.5747871531722024,-0.44843233507299457,-0.57706069967428,-0.40493840198975495,0.6361234838043627,-0.061336330632160235,-0.6158098400575296,-0.03963878901449805,0.2610377358853767,-0.011318307586433827,-0.2610377358853756,0.011318307586433827,0.603453609067974,0.18544231469126798,-0.5816077926784372,0.25162228787133345,0.12175830017109354,0.4529794280771507,0.06091621877851513,0.5698693732383583
6,0.2,1402.11,836.51,0.99,1419.68,817.96,0.99,1383.1,818.95,0.99,1446.3,825.14,0.92,1360.48,830.31,0.89,1488.33,923.46,1.0,1327.38,932.58,1.0,1525.09,1038.4,0.99,1292.84,1048.38,1.0,1538.17,1119.03,0.99,1284.34,1125.67,1.0,1460.87,1126.88,1.0,1356.27,1131.2,1.0,1530.0,1168.61,0.99,1293.22,1180.37,0.99,1429.32,1222.23,0.97,1419.37,1246.4,0.98,-0.03213590258103702,-1.4552191303453104,0.05526778292187668,-1.5474979218125289,-0.12670300909272586,-1.5425730698689952,0.18769157962577715,-1.5117803087271042,-0.23922841410558185,-1.4860616374664295,0.39677393031942687,-1.0226778409612307,-0.4038876053489745,-0.9773095079056493,0.5796401499601256,-0.4508975557190673,-0.5757102176011445,-0.4012510684499112,0.6447078907898418,-0.04979572520683877,-0.6179942999446141,-0.016764394999704432,0.26017147136040636,-0.010745131513163296,-0.26017147136040636,0.010745131513164427,0.6040654257608832,0.19684483980365722,-0.5738198703904948,0.2553461113753279,0.10322290689729324,0.46358278042210904,0.05372565756581987,0.5838188122152457
7,0.233,1402.11,836.86,0.99,1419.61,818.04,0.99,1383.15,819.15,0.99,1446.15,824.45,0.92,1360.53,829.91,0.88,1489.16,923.35,1.0,1327.68,932.59,1.0,1525.86,1039.72,0.99,1293.07,1048.18,1.0,1539.74,1118.92,0.99,1284.44,1124.32,0.99,1461.35,1127.47,1.0,1356.26,1131.87,1.0,1527.1,1170.12,0.99,1292.16,1183.49,1.0,1433.51,1223.03,0.97,1418.73,1246.06,0.98,-0.03319280021652399,-1.45170781648999,0.05356956031957389,-1.5450145379350966,-0.1271936205459182,-1.5395113253525212,0.18515087738403413,-1.513234724733017,-0.23934016885029216,-1.4861648682457547,0.3983879703358952,-1.0229034414747267,-0.40220551419948114,-0.977092915111667,0.5803410350030253,-0.4459585331555433,-0.5737966740940159,-0.40401512914780663,0.6491559815310851,-0.05329687861503155,-0.6165829124612453,-0.026524493078179168,0.2605101848211011,-0.0109072681816811,-0.26051018482109994,0.010907268181679974,0.5864887679781545,0.20054499906772247,-0.5783083168418923,0.26683144251730184,0.12248366383110351,0.46286479883714793,0.049206653046902124,0.5770440653026526
8,0.267,1402.29,837.2,0.99,1419.5,818.33,0.99,1383.24,819.7,0.99,1446.03,824.33,0.92,1360.77,830.51,0.88,1489.42,923.06,1.0,1327.39,931.94,1.0,1526.42,1040.67,0.99,1292.77,1048.24,1.0,1538.29,1117.63,0.99,1284.96,1123.75,0.99,1461.66,1126.85,1.0,1356.38,1130.94,1.0,1528.53,1170.79,0.99,1291.0,1181.45,0.99,1429.77,1223.04,0.97,1421.32,1246.94,0.98,-0.03341676119716888,-1.4483658480547028,0.05203679901134169,-1.5420618783356204,-0.12800655329316651,-1.5352593578541758,0.18376735986734277,-1.512269817832944,-0.2395778198756901,-1.4815839955151873,0.3992136107358654,-1.0220414622614027,-0.405320983138913,-0.977949212717441,0.5829313171690371,-0.43806742297477175,-0.577221172239357,-0.40047977330722856,0.6418699435301648,-0.05593459359377447,-0.6160005043270073,-0.025546691881044997,0.26137567747681556,-0.010154127287995932,-0.26137567747681445,0.010154127287995932,0.5934081917791445,0.20802306245993848,-0.5860098300876464,0.2609536232863608,0.10303087590508953,0.4674622560040796,0.061073724030486574,0.5861339636730747
9,0.3,1402.31,837.02,0.99,1419.75,818.38,0.99,1383.33,819.56,0.99,1446.17,825.25,0.92,1360.86,830.92,0.88,1489.06,923.0,1.0,1327.2,932.89,1.0,1525.68,1039.5,0.99,1292.37,1049.46,1.0,1538.93,1117.78,0.99,1284.93,1125.51,0.99,1461.74,1126.6,1.0,1356.43,1131.28,1.0,1528.59,1170.31,0.99,1290.97,1183.94,0.99,1430.06,1222.42,0.97,1419.64,1244.61,0.98,-0.03370692567969267,-1.4523580434562,0.05306042249061495,-1.5450956220051981,-0.12813606950265338,-1.5392248954661523,0.18450499466145937,-1.5109160530871928,-0.23992863334364012,-1.4827067145478787,0.397890978779835,-1.024591036822999,-0.40739359546591836,-0.9753863881186217,0.5800825091695521,-0.44498117089176,-0.5806795322074217,-0.3954282587486255,0.6460038029342637,-0.05552314252182552,-0.6176949605553043,-0.017064908499091726,0.2619687338249731,-0.011641949238447925,-0.2619687338249731,0.011641949238446794,0.5945603178378767,0.2058236923053673,-0.5876448009825603,0.27363555902333164,0.10435465182753376,0.4650809465000191,0.05251315137256878,0.5754804565859769
