Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1487.85,1073.49,1.0,1508.11,1054.83,0.99,1469.06,1053.98,1.0,1530.96,1059.8,0.84,1439.03,1058.48,0.95,1563.67,1157.33,1.0,1402.09,1161.25,1.0,1606.39,1289.28,1.0,1363.58,1304.56,0.99,1661.89,1385.5,0.99,1324.72,1409.62,0.99,1538.98,1385.46,1.0,1425.81,1388.21,1.0,1688.32,1458.36,0.99,1306.79,1454.78,0.99,1490.21,1477.75,0.97,1512.65,1505.84,0.97,0.02397322555465633,-1.377065144165699,0.11301035657891727,-1.459070714990611,-0.058603659536452295,-1.4628062313465149,0.2134298256758756,-1.437228931121382,-0.19057725502799006,-1.443029968285845,0.35718128450132375,-1.008611389719794,-0.35291840113046813,-0.9913840672313878,0.5449239418239512,-0.4287274095297032,-0.5221592656785574,-0.3615760096259171,0.7888311862388814,-0.005866958041332263,-0.692938284020254,0.10013381196385852,0.24867552117511407,-0.006042747046315837,-0.24867552117511407,0.006042747046315837,0.9049837712818825,0.31433271453653777,-0.7717357055042128,0.2985995985904939,0.03434477684869716,0.399546434702403,0.13296240864457184,0.5229942634522294
1,0.033,1485.99,1074.48,0.99,1506.77,1056.83,0.99,1467.91,1054.4,0.99,1531.73,1063.85,0.84,1439.61,1059.44,0.89,1564.51,1157.86,1.0,1400.78,1161.78,1.0,1609.4,1287.69,0.99,1358.8,1309.66,0.99,1661.39,1389.27,0.99,1329.26,1415.86,0.98,1537.31,1391.95,1.0,1423.8,1394.76,1.0,1670.31,1455.95,0.99,1321.7,1454.9,0.99,1485.54,1476.64,0.98,1510.98,1510.3,0.98,0.023271810920525063,-1.3653723472460337,0.11224848634435115,-1.4409468574111224,-0.05414389127691341,-1.4513517333148704,0.21912326105939953,-1.4108883270225152,-0.17532001805719724,-1.4297712499589472,0.3594820397116142,-1.0083523666474477,-0.3415839404203909,-0.9915675462595072,0.5516939242051448,-0.4524408281356397,-0.521335664881037,-0.3583687608083315,0.7743068864421384,-0.017491324307330764,-0.6478212756615868,0.09636285276290656,0.2430159390605999,-0.006015987919657045,-0.24301593906059893,0.006015987919657045,0.8125009165085733,0.268021895965082,-0.6801920006954713,0.2635259619325982,0.0213449820494603,0.3566132056146955,0.1302750408936443,0.5007400051703248
2,0.067,1485.19,1075.26,0.99,1506.22,1057.43,0.99,1467.34,1054.92,0.99,1531.76,1063.95,0.86,1440.09,1059.38,0.88,1564.78,1157.85,1.0,1401.71,1161.38,1.0,1609.59,1287.54,0.99,1359.08,1308.37,0.99,1661.95,1390.05,0.99,1328.78,1415.69,0.98,1537.53,1390.16,1.0,1424.68,1392.96,1.0,1669.88,1457.62,0.99,1325.1,1457.25,0.99,1487.97,1473.7,0.98,1514.56,1509.14,0.98,0.017611184302874606,-1.3636273182372551,0.10827537179111185,-1.4404957187562881,-0.059343439884716895,-1.4513167891602574,0.2183829965390709,-1.4123868028065352,-0.17682318829434449,-1.4320889110719293,0.3607382733275443,-1.0075666789289566,-0.34228640825623413,-0.9923482014285526,0.5539224027306785,-0.4484493001676866,-0.5260721577865988,-0.3586473493650248,0.7796559670142791,-0.006509886976093086,-0.6567010156512487,0.10402885611465418,0.24325852491791675,-0.00603565679902615,-0.24325852491791675,0.00603565679902713,0.813843651597338,0.2847967772455043,-0.6725661706658336,0.28320163937719056,0.029596274232370438,0.3541206067657549,0.14423064157959936,0.5069089474496892
3,0.1,1485.04,1074.4,0.99,1506.05,1056.73,0.99,1467.09,1054.17,0.99,1531.52,1064.07,0.86,1439.65,1059.39,0.88,1564.59,1157.83,1.0,1400.92,1161.82,1.0,1609.41,1287.03,0.99,1358.02,1309.2,0.99,1661.92,1390.35,0.99,1328.9,1416.68,0.98,1537.07,1389.98,1.0,1423.67,1392.88,1.0,1669.34,1457.3,0.99,1323.39,1457.5,0.99,1485.73,1476.86,0.98,1510.55,1510.15,0.98,0.0201625716625884,-1.3687666154583085,0.11087255680840757,-1.4450562602715704,-0.057335963956995556,-1.4561089762150874,0.22083844551207332,-1.4133660512772674,-0.1758072629765702,-1.4335717976115092,0.3636170846730555,-1.0085603298459485,-0.34302276629392286,-0.9913336358558572,0.5571259630279166,-0.45074357207156274,-0.5282421076911458,-0.355025325013837,0.783836163884983,-0.004662864538672002,-0.6539667515486538,0.10901604592726963,0.24480038828024528,-0.006260327389883007,-0.24480038828024428,0.006260327389883007,0.8158717702525207,0.2843915621872966,-0.6777559956302085,0.28525505562038406,0.023141624006739768,0.36884121994323277,0.13030115905287146,0.512569701880612
4,0.133,1486.19,1073.47,1.0,1507.29,1054.85,0.99,1467.92,1053.66,1.0,1531.72,1059.92,0.88,1439.47,1057.71,0.93,1563.67,1157.78,1.0,1401.8,1161.7,1.0,1607.37,1288.33,1.0,1362.58,1304.17,0.99,1662.82,1386.91,0.99,1323.98,1409.8,0.99,1539.46,1384.9,1.0,1426.08,1387.86,1.0,1689.36,1456.26,0.99,1305.48,1454.4,0.99,1491.42,1479.7,0.98,1515.61,1506.6,0.97,0.015090010409543587,-1.3806477067982996,0.10818919743918147,-1.4628044301391467,-0.06552241362038483,-1.4680550477962677,0.21598128934127003,-1.44043415154956,-0.19105188617930488,-1.450185298627072,0.3569537550093718,-1.00864806421684,-0.35726261487155514,-0.9913519119345561,0.5497705546868683,-0.43262442124436257,-0.5303123833693,-0.362733846715951,0.7944316883737615,0.002338510385104538,-0.7006265359448464,0.10333568531915233,0.25013236553128904,-0.006530179943311201,-0.25013236553128904,0.006530179943310198,0.9115336989788134,0.3083303881341759,-0.7822537852362353,0.30012354036758265,0.03816625439840662,0.4117543191282388,0.14489939820157882,0.5304447518816633
5,0.167,1485.88,1072.74,0.99,1506.97,1054.1,0.99,1467.54,1053.01,1.0,1531.73,1059.57,0.89,1439.64,1057.66,0.92,1563.88,1157.19,1.0,1402.24,1161.47,1.0,1607.48,1287.49,1.0,1363.07,1304.02,0.99,1663.1,1387.14,0.99,1325.13,1410.11,0.99,1539.24,1384.89,1.0,1425.97,1387.99,1.0,1689.18,1456.25,0.99,1305.57,1454.61,0.99,1490.07,1478.04,0.97,1515.42,1505.31,0.97,0.014420296012966634,-1.3812662165702314,0.10728259919264806,-1.4633408173890687,-0.06633336165964492,-1.468140244153689,0.2163044401944935,-1.4392556206895495,-0.18918107425865435,-1.4476656253871871,0.3578655140317044,-1.0094207209076362,-0.35385865315481874,-0.9905752653548133,0.5498425846165369,-0.43569108106351434,-0.5263297966137159,-0.36290711370646656,0.794745443926821,0.003082200674527334,-0.6933850731730858,0.10422241423722398,0.24937205028834886,-0.006824872922167024,-0.24937205028834886,0.006824872922167024,0.9095794347720612,0.30738347012677003,-0.7795105663070162,0.30016231426073464,0.032869468621921145,0.4033279739809788,0.14448916447801152,0.5234017059729144
6,0.2,1485.98,1073.29,1.0,1506.99,1054.65,0.99,1467.8,1053.58,1.0,1531.51,1059.44,0.89,1439.67,1057.52,0.92,1563.76,1157.56,1.0,1402.38,1161.91,1.0,1607.92,1288.33,1.0,1362.12,1304.75,0.99,1663.75,1387.56,0.99,1324.6,1409.66,0.99,1539.59,1385.77,1.0,1426.72,1388.91,1.0,1688.8,1455.64,0.99,1307.11,1454.14,0.99,1492.39,1479.09,0.97,1516.68,1505.25,0.97,0.012411853004115288,-1.3798026321919807,0.10472089074445437,-1.4616988941377167,-0.06746336385068581,-1.466400020762285,0.21245138124388863,-1.4406536637342793,-0.19105466473767907,-1.449089330200793,0.35414421642360955,-1.0095559586851566,-0.3548911243919981,-0.9904439018469612,0.548164545153423,-0.4350079879424558,-0.5317765056117064,-0.36286546534862546,0.7934579091250141,0.000966586782620473,-0.6966234878114933,0.09806462267322053,0.24795147762379977,-0.006897914766889459,-0.24795147762379977,0.00689791476688846,0.9035169950553087,0.30008126024108317,-0.7734671370298909,0.2934908958141194,0.04057467698867413,0.4031106241159492,0.14729464494264052,0.5180465797221976
7,0.233,1484.38,1074.37,0.99,1505.4,1056.71,0.99,1466.51,1054.23,0.99,1531.07,1063.71,0.86,1439.17,1059.2,0.88,1564.42,1157.64,1.0,1400.74,1161.78,1.0,1609.5,1286.15,0.99,1357.95,1308.71,0.99,1662.07,1389.76,0.99,1328.26,1416.81,0.98,1537.38,1390.94,1.0,1423.94,1393.91,1.0,1668.67,1456.33,0.99,1322.54,1456.27,0.99,1486.74,1475.18,0.98,1510.34,1509.46,0.98,0.01598467394392437,-1.3666681374287186,0.10630667563781887,-1.4425523691087454,-0.06080191836197033,-1.453208818404695,0.2166095197616181,-1.4124736815798558,-0.17828067793909072,-1.4318529502591832,0.3599129810599719,-1.008860664495768,-0.3434126724726956,-0.991071269300111,0.5536197287460214,-0.4566589310189655,-0.5272793923814371,-0.3597196180687154,0.779510672087983,-0.011451386037785265,-0.6548559970575424,0.10478125648456697,0.2437233080912323,-0.006380978711486439,-0.2437233080912323,0.0063809787114854615,0.8078705774723652,0.27459693236195576,-0.6794345817240067,0.2743391150402798,0.026125488596521047,0.3555945409218951,0.12753363512249172,0.5028941707062292
8,0.267,1485.59,1072.63,0.99,1506.54,1054.07,0.99,1467.26,1052.87,1.0,1530.74,1059.57,0.88,1438.87,1057.48,0.93,1563.36,1157.29,1.0,1401.71,1161.76,1.0,1607.25,1287.84,1.0,1362.64,1304.15,0.99,1663.17,1387.08,0.99,1324.72,1410.86,0.99,1540.49,1385.0,1.0,1427.62,1388.31,1.0,1687.97,1456.39,0.99,1308.19,1455.78,0.99,1490.43,1478.91,0.97,1519.42,1505.49,0.97,0.0067580928464942265,-1.3825473004040623,0.09899395286867456,-1.4642607878509204,-0.07394278133997619,-1.4695439874703295,0.20553847852675394,-1.4400461229286297,-0.19893447900249184,-1.4492476955990998,0.349153454847685,-1.009817567254766,-0.3625375605501864,-0.9901376486724677,0.5423864809275655,-0.43504947532657445,-0.5345497348254404,-0.3632419871661079,0.7885835831920198,0.0018711331985404468,-0.7014988427987615,0.10656653898982642,0.24846447543445116,-0.007286412808434635,-0.24846447543445016,0.007286412808434635,0.8977697086598033,0.30701993788289944,-0.7742749175561188,0.30433431140969935,0.028066997978110707,0.4061679840738061,0.1557002954503304,0.5231908556437126
9,0.3,1484.73,1072.84,0.99,1505.98,1054.41,0.99,1466.74,1053.08,0.99,1531.04,1060.05,0.9,1439.34,1057.56,0.91,1563.78,1157.27,1.0,1401.81,1161.37,1.0,1606.96,1287.31,1.0,1363.05,1303.78,0.99,1662.67,1386.93,0.99,1324.87,1410.24,0.99,1540.22,1385.45,1.0,1426.94,1388.48,1.0,1686.77,1455.99,0.99,1305.61,1454.89,0.99,1489.29,1479.19,0.97,1516.33,1505.28,0.97,0.005051695238911603,-1.3798815364547679,0.0983982376970534,-1.4608404436314049,-0.07397438941153413,-1.466682838994668,0.20848126612063123,-1.4360651730683973,-0.19433651945167973,-1.4470031914552575,0.3523008331831989,-1.0089992503493128,-0.3591974953789296,-0.9909888586279776,0.5419810074581434,-0.4377623382901713,-0.5294615888225802,-0.3654132769120255,0.7867026959448766,-0.0001537472464020049,-0.6971778707544324,0.10224191885709354,0.24880697246254876,-0.0066550593799573725,-0.24880697246254777,0.006655059379956374,0.8925686570385806,0.30321153379638704,-0.7817827840600234,0.2983794774809072,0.02508276505581144,0.405123994268335,0.14386349484725383,0.5197315845145897
