Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1367.19,855.14,0.99,1384.9,838.39,0.99,1350.63,839.03,0.99,1410.02,848.02,0.9,1329.39,850.24,0.84,1443.53,937.34,1.0,1302.88,949.14,1.0,1470.64,1076.47,0.99,1271.45,1090.32,0.99,1411.25,1161.85,0.99,1333.82,1181.39,0.99,1422.58,1139.2,1.0,1322.72,1146.9,1.0,1532.18,1184.8,0.98,1233.16,1213.12,0.98,1362.08,1213.84,0.93,1393.14,1227.44,0.93,-0.027325854248613817,-1.4409133144172814,0.06130800632701777,-1.5247426291909587,-0.11020426933232083,-1.521539598656323,0.1870269548114814,-1.4765470291151073,-0.21650484520055413,-1.4654365169480885,0.35473563171093975,-1.029524080124966,-0.34918037562743093,-0.9704682046426145,0.4904140032640385,-0.3332152703063553,-0.5064792032893225,-0.2638996876427479,0.19318277912023513,0.09408902195493203,-0.19433386821862117,0.19188154796553927,0.24988642905371325,-0.01926823055992055,-0.2498864290537144,0.019268230559919414,0.7984054081101342,0.20894769503289615,-0.6981105144943436,0.3506817961905402,-0.05290005117359901,0.3542852055420059,0.1025470244604567,0.42234960440302216
1,0.033,1366.31,855.39,0.99,1384.22,838.59,0.99,1350.04,839.03,0.99,1409.61,847.84,0.91,1329.09,849.53,0.82,1442.49,937.76,1.0,1302.78,949.07,1.0,1469.77,1077.24,1.0,1273.22,1091.4,0.99,1411.1,1162.28,0.99,1334.96,1181.74,0.99,1421.81,1138.38,1.0,1322.83,1145.69,1.0,1531.84,1185.46,0.98,1233.05,1212.61,0.98,1354.11,1215.42,0.94,1394.04,1228.08,0.94,-0.03025874756717605,-1.4431811474863887,0.05991332712968358,-1.5277646681400587,-0.11217385953355784,-1.5255493854562723,0.18774520745091441,-1.4811933844468175,-0.21765152368203383,-1.4726846850477284,0.3532872407302411,-1.028470159614792,-0.3501153587057279,-0.9715273251747316,0.4906347671250103,-0.32622554885443883,-0.4989420771892094,-0.25493372430348776,0.19524696017555546,0.10192817712104439,-0.18809763878697106,0.19990408854487932,0.24916895459227045,-0.01840195047554539,-0.24916895459227045,0.01840195047554539,0.8031406675400883,0.21863329668962075,-0.7011873167521822,0.35532630774599794,-0.09168249470853208,0.3694739085219996,0.10935440884510245,0.43321363301458615
2,0.067,1366.12,856.23,0.99,1384.07,839.39,0.99,1349.86,839.89,0.98,1409.74,848.19,0.92,1329.0,850.09,0.81,1442.52,938.17,1.0,1303.07,949.18,1.0,1468.45,1076.43,1.0,1274.91,1090.86,0.99,1410.93,1161.77,0.99,1334.16,1180.51,0.99,1421.66,1140.25,1.0,1323.16,1147.31,1.0,1532.29,1186.74,0.99,1234.44,1211.73,0.99,1352.64,1216.38,0.95,1400.62,1230.2,0.95,-0.03143343923474755,-1.4369929176393292,0.05826930071178708,-1.5211485800738498,-0.11269062873506222,-1.5186498965098794,0.18655171488602354,-1.477171749347972,-0.21693570702390336,-1.4676767518048848,0.3503654093399174,-1.027508655175874,-0.34651743665140433,-0.9724876430972477,0.47994713896741836,-0.3365726760668013,-0.48724329497421187,-0.26446066841061877,0.19249858176827317,0.08990263463165206,-0.1911492926437293,0.1835532946092596,0.24612033105107625,-0.017640705961630303,-0.24612033105107625,0.017640705961630303,0.7989790564151481,0.21468689181632986,-0.6894867426419695,0.33957109634356636,-0.09879794811938626,0.3628088534884908,0.14097572667920436,0.43187246719663
3,0.1,1366.11,856.88,0.99,1384.48,839.95,0.99,1349.78,840.3,0.98,1410.74,848.7,0.92,1328.83,850.14,0.81,1442.7,938.8,1.0,1302.56,949.11,1.0,1468.21,1078.39,1.0,1275.27,1091.12,0.99,1409.24,1163.18,0.99,1334.98,1181.12,0.99,1421.5,1139.66,1.0,1322.29,1146.49,1.0,1532.27,1186.03,0.99,1234.4,1211.07,0.98,1354.65,1216.54,0.94,1396.28,1229.22,0.94,-0.029052634538610095,-1.437289324421331,0.06320266303688918,-1.5223128512560173,-0.11106292356462462,-1.5205551292009591,0.19508203779642072,-1.4783697998795549,-0.21627514371741186,-1.4711380291387433,0.3555871717383337,-1.0258819222773545,-0.3482047391070879,-0.9741044525983453,0.4836999992370256,-0.3248521460898817,-0.4852568387715057,-0.2609212839158981,0.18754894327474148,0.10096857690557445,-0.18538945617852642,0.19106438738485754,0.24911943583193324,-0.017150345194356268,-0.24911943583193324,0.017150345194356268,0.8054133559428743,0.2157227167858214,-0.6905085541721928,0.34147517466772037,-0.08660547668423868,0.36894585935677754,0.12246300660743246,0.4326256183800399
4,0.133,1365.53,857.15,0.99,1384.27,840.32,0.99,1349.39,840.28,0.98,1410.97,849.28,0.93,1328.82,849.82,0.8,1442.13,938.61,1.0,1303.02,948.26,1.0,1468.06,1077.71,1.0,1275.89,1090.28,0.99,1409.02,1163.42,0.99,1335.93,1180.96,0.99,1421.32,1138.85,1.0,1322.65,1145.31,1.0,1531.82,1186.36,0.98,1232.56,1210.97,0.98,1353.79,1215.39,0.94,1396.54,1228.52,0.94,-0.03249501134377255,-1.4343615154424305,0.06184372027238288,-1.5190851468778568,-0.11374512491286197,-1.5192865102324273,0.19625375944801537,-1.4739797554541243,-0.21729623000060647,-1.4712613501674259,0.35311581265822933,-1.0242850438601454,-0.34717559369840817,-0.9757061345700763,0.48364960725838374,-0.3240439783421511,-0.4837502889356699,-0.2607655441684549,0.18643729591271616,0.10742734966322143,-0.18150389372574643,0.19572518064226954,0.24835652744306339,-0.016260090881546615,-0.24835652744306452,0.016260090881546615,0.8046227944433392,0.22290923350925068,-0.7018771427738784,0.3467980374085888,-0.09159515591013674,0.36904868808860014,0.12361192928680255,0.4351462092262794
5,0.167,1365.56,857.73,0.99,1384.33,840.88,0.99,1349.48,840.91,0.98,1411.41,849.6,0.93,1329.29,850.3,0.78,1442.54,939.14,1.0,1303.6,948.8,1.0,1468.74,1077.7,1.0,1275.97,1090.47,0.99,1409.6,1162.12,0.99,1335.87,1181.84,0.99,1421.47,1138.85,1.0,1322.93,1145.34,1.0,1532.23,1186.39,0.98,1233.67,1210.82,0.98,1353.67,1214.28,0.94,1394.6,1228.76,0.94,-0.033513872472056436,-1.4352669195054484,0.061223384500908806,-1.5203134181732412,-0.11467397327787826,-1.520162000074723,0.19790345476345095,-1.4763012242039144,-0.21657835358071126,-1.4727681352384872,0.3550249683259656,-1.0243686728262207,-0.34624271861190387,-0.9756120451033202,0.48726344103196967,-0.32501894846958335,-0.48569878734728056,-0.2605653112002831,0.18876789615284448,0.1010715807609824,-0.18336731730569233,0.20060374418702817,0.24867899046659567,-0.016378390989731602,-0.24867899046659567,0.01637839098973275,0.8077146101962515,0.22356882246230836,-0.6991983062581185,0.3468736273557302,-0.0935259121848186,0.36433718138484383,0.11305884689368197,0.4374216502696888
6,0.2,1365.68,858.23,0.99,1384.5,841.49,0.99,1349.78,841.22,0.98,1411.08,850.08,0.93,1329.23,850.02,0.79,1441.78,938.71,1.0,1302.86,948.3,1.0,1468.94,1076.15,1.0,1275.17,1089.34,0.99,1410.12,1162.16,0.99,1335.14,1181.25,0.99,1420.81,1139.04,1.0,1322.16,1145.58,1.0,1531.67,1186.37,0.98,1231.45,1211.93,0.98,1354.13,1214.44,0.94,1393.88,1228.07,0.94,-0.029199209266604718,-1.4289253003371187,0.06546558287766624,-1.5131276712454664,-0.10917637159890663,-1.5144857740020525,0.19916325424826792,-1.4699198835451852,-0.21254308140574882,-1.4702216841577602,0.3535845676823344,-1.0241100786702244,-0.34518445063233993,-0.9758722807603649,0.49019964497449253,-0.33278547546572657,-0.48446543333557346,-0.26643964080138427,0.19433444444707218,0.09984570266013802,-0.18281572106713825,0.19586859756099514,0.24810525358746882,-0.01644813338532228,-0.24810525358746996,0.01644813338532228,0.8057321854213649,0.22162224983403758,-0.7043774796983547,0.3501893107908702,-0.08729582718723855,0.3628146364169127,0.11264707864351506,0.4313736755734699
7,0.233,1366.18,858.06,0.99,1385.22,841.38,0.99,1350.15,841.06,0.98,1412.05,850.28,0.93,1329.49,850.09,0.8,1442.29,939.18,1.0,1302.64,948.8,1.0,1469.29,1076.24,1.0,1275.98,1089.85,0.99,1411.11,1160.97,0.99,1335.4,1181.2,0.99,1421.75,1139.08,1.0,1322.99,1145.72,1.0,1531.42,1186.08,0.99,1232.35,1211.44,0.98,1351.82,1215.44,0.95,1398.44,1229.71,0.94,-0.03119802071696805,-1.433092925793691,0.0647648733785226,-1.5171612594865893,-0.1119903102311863,-1.5187740812360935,0.19998989693850222,-1.4723046545785081,-0.21611811443354179,-1.4732622674922757,0.3524015522666348,-1.0242426122944148,-0.35144393935286533,-0.9757571584499495,0.4884833873810388,-0.33345089670996225,-0.4858121513584217,-0.26485557167636875,0.1952522330493338,0.09359406215090645,-0.18633131274738848,0.19555463712736554,0.24887855622034388,-0.016733025651105318,-0.24887855622034274,0.016733025651104173,0.8016228101831846,0.22015016880730168,-0.7057103167673647,0.3479662924554981,-0.10357339672596283,0.3681265643242987,0.1313945719049087,0.44004833421624473
8,0.267,1366.1,858.09,0.99,1384.9,841.39,0.99,1350.11,841.11,0.98,1411.22,850.04,0.92,1329.26,849.95,0.8,1442.0,938.53,1.0,1302.53,947.84,1.0,1469.49,1076.66,1.0,1275.25,1089.14,0.99,1410.97,1161.88,0.99,1334.35,1179.88,0.99,1422.09,1139.14,1.0,1323.29,1145.56,1.0,1532.25,1186.43,0.98,1232.22,1211.09,0.98,1353.18,1215.01,0.94,1393.3,1228.53,0.94,-0.03308806766271729,-1.4272555559641587,0.061305812771133596,-1.5111054391155043,-0.11337307554235888,-1.512511305419838,0.19345724537852324,-1.4676742122137596,-0.2180599057043676,-1.4681260978115809,0.3480021198335179,-1.0233702505333668,-0.35226992825738945,-0.9766251959142631,0.486028065212589,-0.3298262768989143,-0.48924147390820993,-0.2671648073343159,0.1922020076067965,0.09805917472729303,-0.1925032646720118,0.18843629429161748,0.24803498369320084,-0.016117252988970234,-0.24803498369320198,0.016117252988971376,0.8011429554268669,0.22132352391085752,-0.7052929991778143,0.3451401777139813,-0.09795875570555383,0.36482230597465676,0.10348180190115099,0.4327055646696381
9,0.3,1366.46,857.39,0.99,1385.2,840.69,0.99,1350.36,840.46,0.98,1411.39,849.74,0.92,1329.44,849.81,0.81,1442.16,938.5,1.0,1302.66,948.53,1.0,1469.6,1076.49,1.0,1275.6,1090.0,0.99,1410.58,1161.54,0.99,1334.89,1180.4,0.99,1421.57,1139.36,1.0,1322.94,1146.26,1.0,1531.92,1186.31,0.98,1234.94,1212.92,0.98,1352.73,1215.33,0.94,1397.27,1228.96,0.94,-0.029077489386866506,-1.4321478896979003,0.06495394307385338,-1.5159432430647102,-0.10986223125546855,-1.5170973108056902,0.19636713497066544,-1.4705331863000617,-0.21483221882634607,-1.4701819482919378,0.35076132797047055,-1.0251633919983814,-0.349205845363063,-0.9748360031199919,0.48844662715521636,-0.3327729242686731,-0.4849844239322783,-0.26498398870067286,0.19230280944808276,0.09398125560241645,-0.1874858310509497,0.1886148103627787,0.24744717672360633,-0.01731101611470052,-0.24744717672360747,0.01731101611470052,0.8011488081024989,0.2182693336201341,-0.6890035297942236,0.35178995356569265,-0.09797031583754341,0.36388257641683036,0.12551741104615236,0.43227363428447296
