Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1447.32,859.88,0.99,1465.95,842.72,0.99,1428.7,843.23,0.99,1490.09,851.06,0.93,1405.8,854.16,0.94,1520.56,944.85,1.0,1381.02,958.81,1.0,1534.4,1095.44,1.0,1365.86,1095.41,1.0,1470.89,1189.63,1.0,1420.76,1192.03,1.0,1496.5,1147.0,1.0,1400.98,1154.51,1.0,1622.02,1181.17,0.99,1294.88,1221.0,0.99,1423.57,1240.88,0.96,1498.25,1226.49,0.96,-0.007137989710840869,-1.4621568712258677,0.08651042459406008,-1.5484159581540529,-0.10073613648256578,-1.5458523139621312,0.20785624967834798,-1.5064928354861589,-0.21584878745316308,-1.4909099002019295,0.36102142326236936,-1.035033641838461,-0.3404117346606472,-0.9648601655262545,0.4305916891764775,-0.27805485975714284,-0.41661731495384624,-0.2782056623566675,0.11134258598247732,0.1954150352175525,-0.14064855782346297,0.20747924317953576,0.24007773844348054,-0.018875458707187934,-0.24007773844348054,0.018875458707186793,0.871035814855241,0.1528887021515589,-0.7734162654295205,0.35310428678731715,-0.12652338100130703,0.4530361427390847,0.24887455674909384,0.38070116250035546
1,0.033,1448.62,857.72,0.99,1466.48,839.84,0.99,1430.34,839.56,0.99,1491.04,849.23,0.9,1408.02,851.62,0.9,1525.77,942.01,1.0,1377.96,954.92,1.0,1538.56,1092.04,0.99,1367.18,1093.89,0.99,1469.47,1190.96,0.99,1421.96,1194.74,0.99,1500.38,1146.9,1.0,1397.56,1153.71,1.0,1591.13,1195.09,0.98,1312.33,1229.22,0.99,1460.3,1222.19,0.94,1472.9,1233.16,0.94,-0.0017338684306604333,-1.449439699384529,0.08674296063100669,-1.5380156066422332,-0.09229133960911849,-1.5394027013867615,0.20841098536530253,-1.491498393602533,-0.20286260638719186,-1.479658549176028,0.3804602727847694,-1.0318746421836409,-0.3517771350318553,-0.9679196666413055,0.44382077915087864,-0.2886395546068313,-0.40518028269617573,-0.2794748214733433,0.10155515093864294,0.2014012029956354,-0.13380510374891438,0.22012698204676065,0.25468050291490935,-0.016868062875418362,-0.25468050291490935,0.016868062875418362,0.7042478174359751,0.22186085047741996,-0.6769022353295698,0.3909377920157563,0.056127798055356934,0.35611180610850474,0.11854706155910888,0.4104561966351835
2,0.067,1448.5,857.23,0.99,1466.36,839.33,0.99,1430.26,839.16,0.99,1491.33,849.11,0.9,1408.4,851.7,0.89,1525.87,941.88,1.0,1378.43,955.13,1.0,1538.55,1091.59,0.99,1366.71,1094.19,0.99,1469.67,1190.75,0.99,1422.82,1195.39,0.99,1500.1,1146.57,1.0,1397.32,1153.59,1.0,1592.49,1194.36,0.98,1313.08,1229.45,0.98,1459.89,1221.81,0.93,1468.81,1232.92,0.94,-0.0010416441870474892,-1.4525976198895443,0.08754771381611838,-1.541385386309291,-0.09151588214772807,-1.5422286220797583,0.21140416786645805,-1.4928745284553737,-0.19994608180893791,-1.48002758348179,0.38272983558366763,-1.0327158083011887,-0.34860358793183255,-0.9669930203089181,0.44562530363966735,-0.29012270714474814,-0.40673725398990157,-0.2772261600670189,0.10396601028815063,0.20173175755816253,-0.12841984763169015,0.22474713388149403,0.2549052132017194,-0.017410338554933548,-0.2549052132017205,0.017410338554933548,0.7131790533983907,0.2196381171545467,-0.6727533385201268,0.39369190059973824,0.05545515243423324,0.35579589303287373,0.09970022933167054,0.4109038307380915
3,0.1,1448.07,858.13,0.99,1466.09,840.15,0.99,1429.86,839.91,0.99,1491.24,849.41,0.9,1407.99,851.83,0.89,1525.79,942.32,1.0,1378.61,955.16,1.0,1538.23,1092.18,0.99,1367.43,1093.74,0.99,1469.06,1191.31,0.99,1423.5,1195.32,0.99,1499.84,1147.69,1.0,1397.38,1154.36,1.0,1588.73,1195.01,0.98,1313.08,1229.69,0.98,1459.66,1221.6,0.93,1469.04,1231.43,0.94,-0.002669080651961327,-1.447704402881364,0.08639912925234616,-1.5365749031077487,-0.0926764115264033,-1.5377611611752866,0.2107090892464274,-1.4908051126685762,-0.20077417793079824,-1.4788436771542348,0.3814808235524109,-1.0315749582729477,-0.3459919363652359,-0.968110151659668,0.44296853338646147,-0.2908556499344607,-0.4012517913447112,-0.28314497249546433,0.1010790728381284,0.1991183593781919,-0.12411225031615843,0.21893875458997172,0.2532166699998701,-0.01648404439682958,-0.2532166699998712,0.016484044396828455,0.692577001764238,0.21740650458606883,-0.6698898162225763,0.3888207953453026,0.05461729852622612,0.34883401298537686,0.100980217999167,0.3974211663349528
4,0.133,1448.01,858.64,0.99,1466.25,840.62,0.99,1429.99,840.35,0.99,1492.17,849.61,0.91,1408.6,851.92,0.88,1525.93,941.93,1.0,1378.93,954.63,1.0,1538.04,1091.33,0.99,1367.64,1092.84,0.99,1469.43,1191.1,0.99,1422.56,1195.08,0.99,1499.62,1147.09,1.0,1397.27,1153.8,1.0,1589.62,1193.52,0.98,1312.72,1228.31,0.99,1459.84,1221.62,0.93,1470.7,1231.92,0.94,-0.0021512898643305848,-1.443119859450724,0.08805451961933564,-1.5322376602673722,-0.09126909068097877,-1.5335729436314394,0.21624172256980898,-1.4877776697378677,-0.19705320607876542,-1.47635357873418,0.3832015980176472,-1.0312096691056278,-0.3437860113079519,-0.9684018960550487,0.4430915296430413,-0.2923528743216517,-0.39962063790173413,-0.2848851784707561,0.10378119035168565,0.20105905617096742,-0.1280141106625383,0.2207421220561096,0.2530856524301871,-0.016592132172023117,-0.2530856524301871,0.016592132172023117,0.6981801071193294,0.21302715150816473,-0.6712271651409312,0.38508088571522303,0.05635390345758632,0.3519955312499965,0.11006196765674346,0.40293411884219926
5,0.167,1448.1,857.73,0.99,1465.93,839.75,0.99,1429.93,839.61,0.99,1490.99,848.92,0.9,1408.25,851.69,0.89,1525.53,942.21,1.0,1378.78,955.4,1.0,1538.26,1091.89,0.99,1368.09,1094.8,0.99,1469.8,1190.75,0.99,1422.67,1195.63,0.99,1499.32,1147.03,1.0,1397.21,1153.73,1.0,1589.41,1194.93,0.98,1311.47,1228.39,0.99,1457.81,1222.36,0.94,1472.27,1233.0,0.94,-0.0008184015102730746,-1.4515466786755646,0.08761856169077095,-1.5407276432495838,-0.09094176782339379,-1.5414220445310276,0.21191639106924204,-1.4952443593150035,-0.19847476626414665,-1.4815051339607188,0.3832351072197766,-1.032525105415658,-0.3446462360081033,-0.9671025846853296,0.4463760237396466,-0.290110935368986,-0.39766873385550416,-0.27567730873325846,0.10681379711354312,0.20023556951352253,-0.12695143427541697,0.22444041418099875,0.2532332673151581,-0.01661603066312434,-0.253233267315157,0.016616030663123213,0.7000804919243561,0.22096840777377866,-0.6785044521080594,0.3869303140388886,0.04734328736701988,0.35702145884526504,0.11906501972187623,0.40979595623500753
6,0.2,1448.85,857.34,0.99,1466.43,839.27,0.99,1430.53,839.57,0.99,1491.41,848.47,0.9,1408.75,852.18,0.89,1526.31,942.17,1.0,1379.19,955.25,1.0,1538.4,1092.44,0.99,1367.88,1093.3,0.99,1469.81,1191.54,0.99,1422.49,1195.09,0.99,1499.18,1147.67,1.0,1396.93,1154.43,1.0,1589.0,1193.95,0.98,1313.17,1228.15,0.98,1458.1,1221.92,0.93,1473.65,1232.34,0.94,0.003927973070449642,-1.451176063549672,0.0907880568170141,-1.5404571621446896,-0.08658833718194178,-1.5389749081558401,0.2142104056218584,-1.4950013731533136,-0.19419997677239428,-1.4766708321578788,0.38664595299131577,-1.032044043969411,-0.34025140314033614,-0.9674177700555852,0.44638078874193965,-0.28958302095484123,-0.3961323785199511,-0.285333892853474,0.1074881184247146,0.20005488002834726,-0.12631274408310042,0.2175948855630627,0.2526007839330528,-0.016700061607701634,-0.2526007839330528,0.016700061607700514,0.696387628194506,0.2119623204054363,-0.6664460976197522,0.38093927513424647,0.049630804393300275,0.35015780063247776,0.1264609694819852,0.40164142251183954
7,0.233,1448.74,857.19,0.99,1466.36,839.25,0.99,1430.38,839.37,0.99,1491.1,848.45,0.9,1408.35,851.79,0.9,1526.31,941.54,1.0,1378.98,954.6,1.0,1538.34,1091.34,0.99,1367.49,1092.43,0.99,1469.92,1191.11,0.99,1422.33,1194.88,0.99,1499.83,1147.39,1.0,1397.54,1154.07,1.0,1588.8,1195.29,0.98,1312.36,1229.17,0.98,1456.42,1222.6,0.93,1473.35,1233.02,0.94,0.0002713387104596021,-1.4481593648767164,0.08719839467941642,-1.5366651187974372,-0.09030645627194951,-1.536073107065526,0.2092514800751035,-1.491277552684247,-0.1989899433886435,-1.4747998928127197,0.38295758908004063,-1.0320244516541541,-0.34388481477390276,-0.9675938414978211,0.44230676520413564,-0.29299647298503895,-0.4005699381043977,-0.2876190330868451,0.10476140939278211,0.19921194778810944,-0.13002057662099165,0.21781098303231985,0.25232033357164146,-0.01647765987152727,-0.25232033357164146,0.01647765987152727,0.6912476984727844,0.21983368978301562,-0.67254999460659,0.3869783354259376,0.03816008955277504,0.35456569310380004,0.12168307806324236,0.4059720451580873
8,0.267,1448.87,857.64,0.99,1466.59,839.59,0.99,1430.61,839.76,0.99,1491.66,848.64,0.9,1408.85,852.03,0.89,1526.85,941.75,1.0,1379.37,954.69,1.0,1538.85,1092.07,0.99,1368.06,1092.17,0.99,1469.27,1191.69,0.98,1422.99,1195.25,0.99,1500.3,1147.31,1.0,1397.71,1154.01,1.0,1587.97,1194.9,0.98,1312.81,1229.63,0.98,1459.29,1221.73,0.93,1472.75,1231.42,0.94,-0.0006667271971887294,-1.4471437282957444,0.0868473908336646,-1.536287623919723,-0.09084775401679249,-1.5354480415232645,0.21066110071140184,-1.4915922081082547,-0.1983143007634835,-1.4748499473788759,0.3844546567783155,-1.0317479908479419,-0.34390776574935,-0.9678409543175104,0.4437192965283289,-0.2893596035794403,-0.3997646887137374,-0.28886573158152284,0.10008316037783459,0.20263568074525531,-0.1284808002580505,0.2202175238710924,0.2533316413314109,-0.01654471193021164,-0.25333164133141206,0.016544711930212765,0.6863092219050513,0.2184889718783841,-0.6726289675627577,0.39001071675488147,0.05079473498573998,0.3509948289194555,0.11726990590533859,0.3988510255175916
9,0.3,1449.04,857.52,0.99,1466.83,839.47,0.99,1430.76,839.67,0.99,1492.17,848.67,0.91,1409.16,852.12,0.89,1527.02,941.72,1.0,1379.84,954.89,1.0,1539.08,1091.77,0.99,1368.05,1092.59,0.99,1469.68,1191.29,0.99,1422.63,1195.41,0.99,1499.97,1146.77,1.0,1397.48,1153.57,1.0,1588.69,1194.21,0.98,1313.04,1229.4,0.98,1459.71,1221.47,0.93,1471.27,1231.46,0.94,0.0015600251329787854,-1.4493376354481353,0.0896643016907176,-1.5387295517981738,-0.0889709571871711,-1.5377390596502511,0.21515965683254554,-1.4931669129937222,-0.19594410916284025,-1.4760809234420524,0.3877529136081046,-1.032340441172608,-0.3411502580483333,-0.9671165332318875,0.4474795901278532,-0.28922370719347756,-0.39953977016838615,-0.28516268938699413,0.10377881479861913,0.20364518561294087,-0.12923446300023506,0.2240493238601525,0.2537888506015371,-0.016838366514689184,-0.253788850601536,0.01683836651468806,0.693171167420121,0.21810637097261507,-0.6719746354545706,0.3923834643996438,0.05440278122466409,0.35311045073450176,0.11165322737460552,0.402585533523249
