Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1427.61,1078.11,0.99,1448.42,1060.19,0.99,1411.49,1059.12,0.99,1476.39,1068.03,0.92,1388.45,1065.49,0.81,1511.75,1161.18,1.0,1352.01,1168.54,1.0,1556.41,1295.84,0.99,1310.24,1310.75,0.98,1610.63,1398.46,0.99,1279.25,1420.6,0.98,1484.54,1393.59,1.0,1371.77,1396.96,1.0,1625.82,1465.03,0.99,1288.65,1477.38,0.98,1440.8,1509.57,0.94,1412.38,1483.28,0.93,-0.0023649883674220257,-1.3763147441345083,0.08793851241431411,-1.4540772974266123,-0.07231657090473892,-1.4587204855975144,0.20931231908731462,-1.420056180361317,-0.1722969965660162,-1.431078327981961,0.36275450013691357,-1.015838443801074,-0.3304257600684882,-0.9839002522703884,0.5565533634195811,-0.43149104277904243,-0.5116836758615244,-0.3667901683602206,0.7918371602665629,0.013821078807776178,-0.6461625556897791,0.1098960190916594,0.2446786588937121,-0.007311936512121082,-0.2446786588937121,0.007311936512120095,0.8577530745805728,0.30269681388899283,-0.6053719306370007,0.35628875212322847,0.05487206955238069,0.49597494578800727,-0.06845447980931588,0.3818913784861418
1,0.033,1427.47,1078.8,0.99,1448.45,1060.83,0.99,1411.39,1059.73,0.99,1476.88,1068.69,0.92,1388.8,1066.27,0.8,1511.83,1161.74,1.0,1352.96,1169.33,1.0,1555.4,1295.43,0.99,1311.14,1311.71,0.98,1610.09,1398.15,0.99,1278.42,1421.88,0.98,1485.41,1391.81,1.0,1373.86,1395.06,1.0,1621.91,1463.12,0.99,1286.56,1473.85,0.99,1439.25,1509.29,0.95,1427.23,1484.77,0.95,-0.00949908403463297,-1.3804823580770413,0.08255208596379808,-1.4593269493483383,-0.08005117238424038,-1.4641532738001144,0.20729063520380753,-1.4248406673565517,-0.17916632635299962,-1.4354585811504608,0.36063612573980114,-1.0165774944130819,-0.3364167521272493,-0.9832758556958234,0.5518024497069914,-0.4300035708148816,-0.5199048326484303,-0.35857396892858734,0.7917585263139587,0.020687381627388726,-0.6634660472503685,0.1248043627552614,0.2447165875434936,-0.007129797485579139,-0.2447165875434936,0.007129797485579139,0.8436195763321412,0.3057476540200504,-0.6277512463072219,0.35282625526329,0.042186463276211374,0.508321653964167,-0.010552100278657005,0.4007384943663821
2,0.067,1428.03,1078.79,0.99,1449.1,1060.79,0.99,1411.71,1059.55,0.99,1477.08,1068.71,0.91,1388.24,1065.88,0.81,1511.38,1162.16,1.0,1352.15,1168.75,1.0,1555.39,1296.96,0.99,1310.94,1310.57,0.98,1610.62,1399.37,0.99,1279.21,1420.56,0.98,1485.22,1392.98,1.0,1373.37,1396.02,1.0,1623.56,1463.5,0.99,1287.73,1474.46,0.99,1440.26,1508.17,0.95,1426.46,1483.29,0.94,-0.005522611064692148,-1.3782952879318737,0.08646269734088413,-1.4568778959670128,-0.07677084234988454,-1.4622913645205446,0.20861499583106136,-1.4223015484315513,-0.17923383182681307,-1.4346564806948534,0.35835852114246586,-1.0143268417157878,-0.3367919609372664,-0.9855568757740346,0.5504929977883806,-0.4258304215415251,-0.5167024763332708,-0.3664132384660677,0.7916106334428644,0.02126096117395101,-0.6552261514974353,0.11377015363309541,0.2441517974647302,-0.0066358646785227675,-0.24415179746473117,0.0066358646785227675,0.8481027972192368,0.30123333080136605,-0.6180303836941363,0.3490814076938731,0.04786990539473847,0.4962491697419029,-0.012376760765534546,0.3876305426355548
3,0.1,1428.14,1078.63,0.99,1449.07,1060.67,0.99,1411.89,1059.47,0.99,1476.9,1068.23,0.91,1388.47,1065.57,0.81,1511.26,1161.55,1.0,1352.97,1168.86,1.0,1555.23,1295.61,0.99,1310.71,1311.44,0.98,1611.03,1399.28,0.99,1277.77,1423.01,0.98,1485.09,1391.73,1.0,1374.12,1394.86,1.0,1624.4,1462.97,0.99,1290.73,1473.53,0.99,1439.46,1508.73,0.95,1431.95,1481.47,0.94,-0.006422514376705008,-1.3794815606457298,0.08533395381745355,-1.4582176413321657,-0.07766200831626967,-1.4634784039615492,0.2073398071305671,-1.4250748367670516,-0.18033455896639947,-1.4367361939288514,0.35797297708524,-1.0159628629553488,-0.33596545341898687,-0.9839160506046896,0.5507360877635575,-0.42824799787608525,-0.5212319773504331,-0.3588497708568041,0.7953615500298777,0.026238053614048452,-0.6656399115270032,0.13026963461010202,0.24324451207610692,-0.006860911262487543,-0.24324451207610792,0.006860911262486546,0.8539752136589231,0.30545303016856395,-0.6088236751296641,0.35174774130713615,0.043204013093809904,0.506063445102378,0.010280406971586527,0.38655645403822214
4,0.133,1428.14,1078.72,0.99,1449.05,1060.61,0.99,1411.93,1059.47,0.99,1477.11,1067.69,0.92,1388.72,1065.16,0.81,1511.53,1161.23,1.0,1353.14,1168.3,1.0,1555.01,1295.38,0.99,1311.15,1310.85,0.98,1610.13,1398.35,0.99,1278.29,1420.71,0.98,1484.67,1392.02,1.0,1373.43,1395.05,1.0,1623.37,1463.61,0.99,1288.25,1473.73,0.99,1439.8,1508.72,0.95,1427.75,1484.52,0.94,-0.003977384259189531,-1.3759782698424603,0.08741503866349733,-1.4551325873522587,-0.07482727309595508,-1.4601152445560774,0.2100583379083852,-1.4241876636653796,-0.17627242546494504,-1.435245666056312,0.36049961944826614,-1.015347527836198,-0.33178377924730823,-0.9844463116686517,0.5505399135027116,-0.42901115600078277,-0.515311652921323,-0.36139562359456767,0.7914557600593134,0.021045170558237458,-0.6589345614454513,0.11877518378402913,0.24310122252318833,-0.0066216891787594405,-0.24310122252318933,0.0066216891787604345,0.8493245156545484,0.3062804417172324,-0.6154018721910289,0.3505124512809631,0.04698558328162935,0.5034450614227535,-0.005681977513128185,0.39767286463992024
5,0.167,1428.1,1078.46,0.99,1449.18,1060.37,0.99,1411.81,1059.14,0.99,1477.23,1067.72,0.91,1388.37,1064.93,0.81,1511.57,1161.58,1.0,1352.27,1168.66,1.0,1554.97,1295.72,0.99,1311.06,1311.13,0.98,1610.23,1398.47,0.99,1278.3,1421.05,0.98,1485.82,1392.69,1.0,1374.2,1395.8,1.0,1622.85,1464.37,0.99,1291.03,1474.5,0.99,1439.13,1509.12,0.95,1427.08,1482.75,0.94,-0.00833577148102568,-1.3781736110657488,0.08366321428861573,-1.4571234048310626,-0.0794298643741682,-1.4624914670937115,0.20608121954660522,-1.4250459596030327,-0.18172854684287712,-1.4372222959548968,0.355950535074568,-1.0154148019019666,-0.3392789921125176,-0.9845157118047623,0.5453602116591229,-0.4299905157947742,-0.5191308993025981,-0.3627369877724701,0.786530228434756,0.018439075658289596,-0.6621046551761005,0.11698447882140539,0.24357036981990723,-0.006786452697902101,-0.24357036981990723,0.006786452697903093,0.8416074201051951,0.30604501314497423,-0.606547392896806,0.3502551519422451,0.03980221775233085,0.5013464653836566,-0.012787335308588861,0.38626044760635975
6,0.2,1428.16,1077.97,0.99,1449.1,1060.1,0.99,1411.99,1058.87,0.99,1477.04,1067.75,0.91,1388.61,1065.0,0.81,1511.25,1161.83,1.0,1352.78,1168.74,1.0,1554.82,1296.44,0.99,1311.18,1310.75,0.98,1610.32,1398.16,0.99,1279.12,1419.93,0.98,1485.57,1393.14,1.0,1374.47,1396.22,1.0,1624.7,1462.64,0.99,1290.46,1473.18,0.99,1438.22,1509.72,0.96,1432.36,1483.05,0.95,-0.00810797822199423,-1.3805794530580273,0.08317216369659013,-1.4584770717822455,-0.07859507921643205,-1.4638387993161452,0.20496620214956401,-1.4251297419982347,-0.1805114936412902,-1.437117344208173,0.35409197364119727,-1.0150229725760533,-0.3366990526165957,-0.9849013975685351,0.5440191839273838,-0.42824074221976133,-0.5180387805923901,-0.3658616194473187,0.7859507921643215,0.01516976570566752,-0.6577924267198902,0.11006798392761576,0.2421495646407545,-0.006713057237565318,-0.2421495646407545,0.006713057237565318,0.8486350539021087,0.29624634406814937,-0.6083599143341802,0.3421915539927856,0.03574485022599819,0.5014740939022936,0.010200359698638094,0.38521614810627297
7,0.233,1428.3,1078.21,0.99,1449.23,1060.19,0.99,1412.05,1059.0,0.99,1477.19,1067.96,0.91,1388.8,1065.3,0.81,1511.35,1161.66,1.0,1353.06,1169.05,1.0,1555.04,1295.99,0.99,1311.02,1311.3,0.98,1610.45,1398.83,0.99,1278.83,1420.67,0.98,1484.42,1392.33,1.0,1373.15,1395.71,1.0,1625.04,1463.42,0.99,1290.35,1475.66,0.99,1438.11,1508.51,0.95,1426.02,1483.18,0.94,-0.002120769525259121,-1.380948914993623,0.08940027411115714,-1.4597453414784876,-0.07317748042309762,-1.4649488790765448,0.21166154406214588,-1.425769301867644,-0.17484323601538962,-1.4374007388515369,0.36103368217107834,-1.0160453750290306,-0.33112427278392803,-0.9837309692730295,0.5520778482711749,-0.42865780734246806,-0.5149534497774744,-0.36171145387502784,0.7943703006311279,0.021032786425759956,-0.6557113281652543,0.11653300587245553,0.2432763145108458,-0.007389897933375442,-0.2432763145108458,0.007389897933375442,0.8581682952157099,0.30346681454215374,-0.6053375860395253,0.3569889155507411,0.040775620253681914,0.5006327895811403,-0.012090572654309573,0.38987177499392534
8,0.267,1428.58,1077.84,0.99,1449.64,1060.0,0.99,1412.26,1058.53,0.99,1477.36,1068.14,0.91,1388.63,1064.93,0.82,1510.97,1161.66,1.0,1352.43,1168.85,1.0,1554.66,1295.68,0.99,1311.37,1311.51,0.98,1610.42,1398.49,0.99,1278.95,1420.9,0.98,1485.69,1392.14,1.0,1374.62,1395.49,1.0,1624.76,1463.09,0.99,1288.9,1474.26,0.99,1436.95,1509.31,0.96,1435.29,1485.8,0.95,-0.006890812116857504,-1.3824281642057068,0.08524918990283523,-1.460480283675379,-0.07829275100391198,-1.4669117083177792,0.20652748315952293,-1.4248668166079381,-0.1816768083507928,-1.4389109479699143,0.3535752261738562,-1.0157057060247667,-0.34005610906840217,-0.9842486018214633,0.5447241667360759,-0.42935228386526453,-0.5196984871751719,-0.36009415319234345,0.7886807912668463,0.020453680410354027,-0.6615398388123228,0.11850009281592405,0.24297222279979114,-0.007328323997292491,-0.24297222279979114,0.007328323997292491,0.8514199949212801,0.303086355171612,-0.6180074067090018,0.3519564322162448,0.029728932275584694,0.5053043463088468,0.022466235060356953,0.402445303218488
9,0.3,1428.23,1077.64,0.99,1449.11,1059.95,0.99,1412.01,1058.67,0.99,1476.76,1068.16,0.91,1388.43,1065.3,0.82,1510.44,1161.31,1.0,1352.46,1169.36,1.0,1554.25,1295.81,0.99,1311.13,1312.06,0.98,1609.96,1398.24,0.99,1279.51,1420.49,0.98,1484.88,1392.64,1.0,1374.01,1396.41,1.0,1624.34,1460.68,0.99,1289.24,1474.0,0.99,1437.29,1510.57,0.96,1434.61,1483.84,0.95,-0.005301075570845815,-1.3825772282035185,0.08579888979478936,-1.45975914330496,-0.0760693436853388,-1.4653438155112823,0.206436535501678,-1.4239387067315945,-0.17894947698618568,-1.4364169586925968,0.3533832229305389,-1.017522912966798,-0.3358874920341703,-0.9824005604192231,0.5445273552422484,-0.43069602878681706,-0.5162113219461298,-0.35979686991748855,0.7875914869721128,0.016208638473818444,-0.6541701775429407,0.11328594831028369,0.24186429981053684,-0.00822430242884207,-0.24186429981053784,0.00822430242884207,0.8503317887900166,0.2886359295384879,-0.6117179427245674,0.34675142468553105,0.034227932389530355,0.5063072548302289,0.02253502495754235,0.38968359227163485
