Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1206.39,1108.91,0.99,1226.6,1091.71,1.0,1190.11,1091.47,0.99,1254.11,1097.0,0.96,1169.45,1097.94,0.83,1287.47,1189.01,1.0,1148.05,1194.41,1.0,1315.15,1330.93,1.0,1137.5,1334.95,1.0,1284.12,1445.98,1.0,1154.56,1445.39,1.0,1279.54,1392.28,1.0,1182.8,1393.47,1.0,1400.44,1458.46,0.99,1043.94,1451.88,0.99,1191.37,1492.62,0.97,1287.46,1496.27,0.98,-0.12290967300030128,-1.4084764040972795,-0.022667361001267056,-1.4937890100539053,-0.2036590465452945,-1.494979418509114,0.11378320817703363,-1.467550423687013,-0.3061333743978453,-1.4628879905707786,0.2792499834510478,-1.011177582171366,-0.4122781283206242,-0.9843933919291692,0.41654375861845505,-0.307249382324603,-0.4646064999975078,-0.2873100406998569,0.2626338654304253,0.2634026708910819,-0.37998829897308745,0.26047625010536085,0.239916904076859,-0.0029512209618717798,-0.23991690407686014,0.0029512209618717798,0.8395851633882574,0.32530391056193597,-0.9286673961197109,0.29266687874829694,-0.1974094021554487,0.4947387140199779,0.27920038309874745,0.5128428426096111
1,0.033,1206.44,1109.6,0.99,1226.53,1092.49,1.0,1190.55,1092.37,0.99,1254.69,1097.0,0.96,1170.19,1098.13,0.81,1288.66,1190.61,1.0,1147.52,1194.98,1.0,1315.71,1332.86,1.0,1136.82,1336.4,1.0,1285.1,1445.78,1.0,1155.91,1446.55,1.0,1278.66,1396.84,1.0,1181.2,1397.43,1.0,1398.23,1458.99,0.99,1042.96,1449.14,0.99,1187.85,1493.85,0.97,1289.98,1499.17,0.98,-0.1147629780609477,-1.4047838610793784,-0.01661107387855396,-1.4883766475682163,-0.1923953203933645,-1.4889629207639306,0.12096770271558378,-1.4663425466293114,-0.2918663392661139,-1.4608218073696742,0.28693187320219066,-1.0090005978730194,-0.4026231171563519,-0.9876504823291133,0.4190876227359765,-0.31402258045412607,-0.4548991437741529,-0.2967275211805724,0.2695391017293514,0.23766049671242218,-0.36163284955603847,0.24142241638491804,0.2380757735593862,-0.0014412549394630869,-0.2380757735593862,0.0014412549394630869,0.8222481569883988,0.302199404340567,-0.913462495021515,0.2540761461924051,-0.2055864672969219,0.4725117676953829,0.2933808783550405,0.4985032127053557
2,0.067,1206.4,1108.79,0.99,1226.27,1091.91,1.0,1190.62,1091.84,0.99,1254.03,1096.93,0.96,1170.43,1098.16,0.81,1288.23,1190.05,1.0,1147.37,1194.57,1.0,1315.37,1331.3,1.0,1135.88,1334.99,1.0,1284.18,1446.69,1.0,1156.28,1446.58,1.0,1278.52,1397.4,1.0,1181.06,1398.14,1.0,1399.09,1460.54,0.99,1044.17,1451.15,0.99,1189.16,1492.29,0.97,1285.87,1497.4,0.97,-0.11364875814153143,-1.4041136437682742,-0.01710319062241089,-1.4861312169802898,-0.19032158428404528,-1.48647133724835,0.11777878996796656,-1.4617397348994652,-0.28842198731429375,-1.455763335903566,0.2839518352198007,-1.0092826011611389,-0.40046732133497565,-0.9873205495664522,0.4158213220073666,-0.32296848882717566,-0.456295633906424,-0.30503929183947753,0.26427344828208377,0.23769547876373476,-0.35717487007199744,0.2371610040567838,0.23677229517900208,-0.001797778559741533,-0.23677229517900208,0.0017977785597426377,0.8226051626063006,0.3049907032297548,-0.901901773673842,0.2593659987000852,-0.19741552130356707,0.45925953909951295,0.2724849233252291,0.48408831866784313
3,0.1,1206.54,1108.62,0.99,1226.55,1091.52,1.0,1190.59,1091.45,0.99,1254.62,1096.59,0.96,1170.53,1097.87,0.81,1288.48,1190.41,1.0,1147.89,1195.11,1.0,1315.38,1333.2,1.0,1137.62,1337.55,1.0,1283.82,1444.97,1.0,1155.95,1446.19,1.0,1278.8,1396.51,1.0,1181.57,1397.17,1.0,1398.39,1460.75,0.99,1043.18,1450.35,0.99,1186.22,1491.75,0.97,1287.9,1497.44,0.98,-0.11566164961854422,-1.409854119393397,-0.01778093027546659,-1.4935003113357568,-0.19368251286302665,-1.4938427226478013,0.11952600585447765,-1.4686999491633732,-0.2918078117147075,-1.4624387137431263,0.28515524908069567,-1.0097709592199666,-0.40255341321032295,-0.9867804854112486,0.4167390247093213,-0.3113007985503985,-0.45279004427746083,-0.2900223813019038,0.26236043887885907,0.23543223498162505,-0.36312719642345637,0.24139997499154794,0.23780465621507857,-0.0016142247567831468,-0.23780465621507857,0.0016142247567820346,0.8227899248926734,0.3126215278968556,-0.9147518201275477,0.2617489901073495,-0.21505876191496262,0.46426082323095896,0.2823181267808967,0.4920939713100253
4,0.133,1206.67,1108.24,0.99,1226.43,1091.15,1.0,1190.74,1091.26,0.99,1254.36,1095.98,0.96,1170.89,1097.7,0.81,1288.57,1189.62,1.0,1148.43,1194.35,1.0,1316.48,1331.28,1.0,1136.45,1336.36,1.0,1284.29,1445.18,1.0,1156.8,1446.69,1.0,1277.26,1396.29,1.0,1180.35,1396.81,1.0,1396.7,1461.91,0.99,1043.51,1450.72,0.99,1185.66,1490.98,0.97,1284.84,1497.5,0.97,-0.1080681827069216,-1.4075960133830085,-0.011595298573703049,-1.491033340803894,-0.1858421221928618,-1.4904962953962704,0.12476541265305706,-1.467452165178214,-0.28275440711413613,-1.4590547278953627,0.2917865344241811,-1.0102800563606746,-0.39240931488903963,-0.9871871038328343,0.4280496010313744,-0.3186632159602822,-0.45089844201029267,-0.29386148259000167,0.2708905858366218,0.23742289247967768,-0.3515450415998175,0.24479506125706427,0.23656850205845759,-0.001269380054384411,-0.23656850205845648,0.001269380054384411,0.819702170118763,0.31910261674833906,-0.9046529891429517,0.2644704521000232,-0.21064385556314236,0.46102907129047765,0.27357581287474253,0.492861217269657
5,0.167,1206.82,1108.78,0.99,1226.81,1091.92,1.0,1191.18,1091.67,0.99,1254.96,1096.97,0.96,1171.26,1097.78,0.81,1289.17,1190.72,1.0,1147.88,1194.81,1.0,1315.39,1333.25,1.0,1137.1,1336.7,1.0,1284.43,1446.29,1.0,1156.46,1446.23,1.0,1278.62,1397.68,1.0,1181.02,1398.2,1.0,1399.6,1460.32,0.99,1043.56,1450.6,0.99,1186.7,1492.68,0.97,1289.61,1497.99,0.98,-0.11192995013585294,-1.4072027991862281,-0.01464822390908332,-1.4892523191553788,-0.1880423162282323,-1.49046894904816,0.12234430201805888,-1.4646763953212028,-0.28498338608502355,-1.4607345144685926,0.28882793654621247,-1.0084401855283238,-0.39876261365790305,-0.9885361204824269,0.416428079701085,-0.3148151510560145,-0.4512236946346212,-0.2980256585356363,0.2657606337790845,0.23529622126384694,-0.35700787573765913,0.23500423008957974,0.23748615507085297,-0.0012652950884922064,-0.23748615507085297,0.0012652950884922064,0.8262376927854396,0.3035734908467171,-0.9064379353175638,0.2562709206153913,-0.2098443239068681,0.46105406416829164,0.29096920515750624,0.4868952830909601
6,0.2,1206.8,1108.25,0.99,1226.71,1091.36,1.0,1191.04,1091.28,0.99,1254.92,1096.76,0.96,1171.25,1097.97,0.8,1288.84,1190.06,1.0,1148.23,1194.88,1.0,1315.13,1331.69,1.0,1136.41,1335.97,1.0,1284.54,1446.92,1.0,1156.17,1446.06,1.0,1279.05,1395.98,1.0,1181.73,1396.85,1.0,1399.06,1459.96,0.99,1043.9,1450.83,0.99,1187.72,1491.92,0.97,1287.38,1496.92,0.98,-0.11547351706276118,-1.4105733804319918,-0.018013672860998038,-1.493250264840218,-0.19261902909790835,-1.4936418664241524,0.12007483567399596,-1.4668171579246214,-0.28949147092376876,-1.460894183967608,0.2861139072623323,-1.0101118106607108,-0.4021748267009951,-0.9865178152286409,0.4148039777828929,-0.3168301565022142,-0.4600339607273552,-0.2958794717617048,0.26506532212583933,0.24722297495781204,-0.3633083694954702,0.2430132579305128,0.23819166342831657,-0.002129333612644976,-0.23819166342831546,0.002129333612644976,0.8256429895284444,0.31105403313917734,-0.9128722423499102,0.2663625023726226,-0.20887049483120046,0.46749886592111306,0.2789671783555239,0.4919739649170354
7,0.233,1207.3,1107.8,0.99,1227.3,1091.04,1.0,1191.48,1090.8,0.99,1255.28,1096.41,0.96,1171.25,1097.26,0.82,1289.66,1190.99,1.0,1147.77,1195.14,1.0,1314.65,1333.03,1.0,1136.9,1336.8,1.0,1283.55,1447.63,1.0,1156.0,1446.52,1.0,1279.36,1397.41,1.0,1181.33,1397.85,1.0,1399.0,1460.65,0.99,1043.04,1450.36,0.99,1185.63,1492.32,0.97,1288.11,1497.49,0.98,-0.11247206090984087,-1.4145271170969589,-0.014861246494703856,-1.4963249795768436,-0.18968221511221395,-1.4974963093498252,0.12169628287207292,-1.4701164759063787,-0.2884155538931251,-1.4659680162937359,0.28948927285169396,-1.0085149345371962,-0.40301065001649605,-0.9882606905460547,0.4114539854634077,-0.31528293056089324,-0.4560621276511225,-0.29688329204364,0.259669169047869,0.24402703603784254,-0.3628437998846671,0.23860963583780181,0.23921970342789753,-0.0010737189585666403,-0.23921970342789642,0.0010737189585655305,0.8231275952592476,0.30757167622209663,-0.9141496797013611,0.2573509122055077,-0.21823337832864106,0.46213840084846536,0.28192443473451995,0.4873707963747786
8,0.267,1207.71,1107.99,0.99,1227.83,1091.19,1.0,1191.94,1090.77,0.99,1255.7,1096.45,0.96,1171.62,1096.89,0.82,1289.18,1190.76,1.0,1148.05,1194.64,1.0,1315.58,1333.09,1.0,1136.97,1336.73,1.0,1282.77,1447.99,1.0,1156.92,1447.09,1.0,1279.38,1396.44,1.0,1181.83,1396.84,1.0,1399.96,1460.77,0.99,1043.27,1450.3,0.99,1185.96,1492.11,0.97,1288.99,1498.3,0.98,-0.11206989443800698,-1.4129274963760963,-0.013583487969664984,-1.4951626667870381,-0.18926326571065905,-1.497218546047312,0.12283878580134486,-1.4694152265274218,-0.2887286623029422,-1.467261448254754,0.28672173254886524,-1.0077724335836158,-0.4041026484092457,-0.9887800251791833,0.41594842890891637,-0.31107411188186695,-0.4583387012755095,-0.29325649162616235,0.25534509907659464,0.25135571432154086,-0.3606844364125156,0.24695025876381138,0.2387512164758159,-0.0009789901239388962,-0.2387512164758159,0.0009789901239400092,0.8289843621991129,0.3139131832412931,-0.9169955743412997,0.26266305025304515,-0.21853507041645875,0.46732093566265726,0.28579169193112214,0.4976206799985939
9,0.3,1207.76,1108.27,0.99,1227.93,1091.45,1.0,1192.03,1090.97,0.99,1255.84,1096.65,0.96,1171.78,1096.9,0.82,1289.25,1190.8,1.0,1148.33,1194.53,1.0,1315.35,1333.31,1.0,1136.27,1336.18,1.0,1283.13,1448.76,0.99,1155.84,1446.25,1.0,1278.5,1397.02,1.0,1181.0,1397.38,1.0,1398.76,1460.16,0.99,1043.62,1450.69,0.99,1187.56,1491.02,0.97,1283.67,1497.04,0.97,-0.10735814092120134,-1.4105951640001226,-0.00888548506032649,-1.4927126687884174,-0.18415411894259737,-1.4950560934197124,0.12737489298017884,-1.4673255686160547,-0.28301734557535435,-1.466105034953922,0.290487011587607,-1.007672591456842,-0.3975034030834114,-0.9894622292178206,0.4179107259142711,-0.31191958269465947,-0.4563819469446975,-0.2979078562533743,0.2606083475385965,0.2517228624782689,-0.3608385718729421,0.2394687045104556,0.23800406411589647,-0.0008787842367359286,-0.23800406411589647,0.0008787842367359286,0.8251295769482596,0.30737919747152515,-0.9087117221311145,0.26114538234993445,-0.205977260821532,0.45804187272519775,0.26324470024880314,0.48743232330935554
