Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1271.53,842.88,0.99,1290.67,823.37,0.99,1252.22,823.46,0.99,1320.51,827.03,0.93,1229.36,831.07,0.84,1361.83,925.91,1.0,1203.86,936.41,1.0,1383.85,1070.48,0.99,1186.21,1077.59,1.0,1313.17,1157.91,0.99,1246.81,1160.35,0.99,1339.82,1132.36,1.0,1234.66,1135.04,1.0,1421.24,1170.84,0.99,1135.5,1178.86,0.99,1265.43,1223.92,0.96,1315.96,1243.1,0.97,-0.07754667059997011,-1.4355265909537391,0.016930940812087958,-1.5318305720743892,-0.17286342485111048,-1.5313863199831097,0.1642251897429025,-1.5137643203623659,-0.2857034560360451,-1.493822337598274,0.3681862609835615,-1.025679356076877,-0.4115748818985042,-0.9738499454276293,0.47687993931655553,-0.31206241345194674,-0.49869765313271547,-0.2769664982408851,0.12799396363190485,0.11950381255412429,-0.1995679116713424,0.13154798036213913,0.25954194399404285,-0.006614420025713136,-0.25954194399404285,0.006614420025714258,0.661442002571354,0.1833280296679116,-0.7490090258968453,0.2229158271352418,-0.10765709012000892,0.4453380408357293,0.14176577846156196,0.5400130976216879
1,0.033,1270.96,843.05,0.99,1289.7,823.89,0.99,1251.99,824.01,0.99,1319.19,827.67,0.93,1229.63,831.8,0.84,1360.78,925.97,1.0,1203.85,936.7,1.0,1383.44,1068.94,0.99,1185.69,1077.04,1.0,1313.99,1156.93,0.99,1246.91,1160.85,0.99,1338.13,1132.64,1.0,1233.73,1135.39,1.0,1419.43,1171.56,0.99,1135.92,1179.64,0.99,1263.48,1223.17,0.96,1314.88,1242.49,0.97,-0.07384852683406676,-1.435359827005625,0.018597791994951894,-1.5298780483911103,-0.16742945896781733,-1.5292860762321197,0.16407495006687076,-1.5112309253829093,-0.2777336045930493,-1.4908572169109857,0.3692426341703327,-1.0263070651431794,-0.4049089567495124,-0.9733748879267776,0.48102671019304183,-0.32102156871923104,-0.4944940768100761,-0.2810634479873718,0.1384228231772816,0.1130420168605634,-0.19248961369841538,0.13237977405425275,0.2575078891608738,-0.006783014321766307,-0.2575078891608738,0.006783014321766307,0.6585690268769469,0.1852132892441563,-0.7400145297513917,0.22507274794951837,-0.11074812474447555,0.4398106486233272,0.14281328335646173,0.5351181662207997
2,0.067,1271.49,842.91,0.99,1290.11,823.55,0.99,1252.34,824.06,0.99,1319.84,826.91,0.93,1230.0,832.01,0.84,1361.93,925.68,1.0,1204.05,937.05,1.0,1383.72,1070.19,0.99,1185.49,1077.88,1.0,1311.98,1158.17,0.99,1247.2,1161.02,0.99,1338.67,1131.91,1.0,1233.81,1134.94,1.0,1419.18,1170.97,0.99,1135.6,1179.79,0.99,1260.42,1223.46,0.96,1317.93,1243.2,0.97,-0.07298867868683864,-1.437580067030979,0.01915024993342763,-1.5333808005480773,-0.16775025135483637,-1.530857124200261,0.16626573585612012,-1.5167542269624652,-0.27829717215917327,-1.4915174634843038,0.37454326032588614,-1.0280022409354108,-0.4067077627980523,-0.9717391035340985,0.48236856938257844,-0.3129111252042204,-0.49854978831857577,-0.27485804458714963,0.1273714297897781,0.12244778671903825,-0.19318495023282561,0.13655068395683373,0.25944382532548843,-0.0074968032685130736,-0.25944382532548843,0.007496803268511949,0.6578383013307344,0.18578711466422682,-0.745424715754941,0.22943187032645815,-0.1277673005894352,0.44552784308945803,0.1568143205142997,0.5432089629049289
3,0.1,1271.64,843.32,0.99,1290.05,824.09,0.99,1252.94,824.65,0.99,1320.13,826.98,0.94,1231.23,832.16,0.82,1361.36,925.86,1.0,1204.89,936.59,1.0,1383.45,1069.04,0.99,1185.81,1076.23,1.0,1312.29,1158.07,0.99,1247.75,1160.37,0.99,1338.07,1133.0,1.0,1233.83,1135.71,1.0,1419.0,1171.58,0.99,1137.17,1178.79,0.99,1261.44,1223.32,0.96,1313.42,1242.54,0.97,-0.07044068488555007,-1.4326138871884322,0.02018216687846056,-1.5272731723281356,-0.16249105577023318,-1.524516583681322,0.16825035705018654,-1.5130472059186848,-0.2693580906315417,-1.4875487609356552,0.3712041961718687,-1.0263124105669499,-0.3990162066263299,-0.9734942031021022,0.4799417733292301,-0.32151176333331916,-0.49293711980706595,-0.2861191341001173,0.12965811599478935,0.11673660671284745,-0.1880387255505278,0.1280583100836906,0.2565596433427638,-0.006669960029344759,-0.2565596433427627,0.006669960029344759,0.6549359276046565,0.18323930781723596,-0.73236653370177,0.21873038664496683,-0.12064997809537732,0.43792840886394685,0.1352205180856825,0.5325384692063858
4,0.133,1271.83,843.64,0.99,1289.92,824.27,0.99,1252.93,825.08,0.99,1319.46,826.78,0.93,1230.94,832.64,0.83,1361.79,925.34,1.0,1204.62,937.03,1.0,1383.16,1068.04,0.99,1186.19,1077.03,1.0,1313.14,1157.69,0.99,1247.54,1160.63,0.99,1339.07,1131.97,1.0,1234.51,1135.09,1.0,1416.87,1171.5,0.99,1137.29,1178.67,0.99,1263.23,1223.15,0.96,1317.17,1243.98,0.97,-0.07392153287479651,-1.432427350606598,0.015466203068056187,-1.5281399235868658,-0.16731170475538745,-1.5241374876491258,0.16143158282216585,-1.5157373134588084,-0.2759704285466155,-1.4867814188968893,0.37059592016107784,-1.028724861577797,-0.40602489012847726,-0.970961310822024,0.4761910510123082,-0.3236043574846532,-0.49709266090939197,-0.27918225985467865,0.13020269994992603,0.11938129908122228,-0.19394519821763073,0.1339086591515368,0.25833006274694853,-0.007708395139350149,-0.25833006274694853,0.007708395139350149,0.642761563927373,0.18762036118021513,-0.7387212008544152,0.22304933114761455,-0.11641653171993298,0.4428374181978112,0.15011605405991446,0.5457642584238809
5,0.167,1272.13,843.23,0.99,1290.12,824.07,0.99,1253.32,824.63,0.99,1318.47,827.29,0.92,1230.9,832.42,0.85,1360.84,925.18,1.0,1204.75,936.27,1.0,1383.67,1068.31,0.99,1185.04,1074.73,1.0,1312.28,1157.85,0.99,1246.25,1158.94,0.99,1337.52,1131.1,1.0,1233.47,1134.04,1.0,1417.29,1170.26,0.99,1137.32,1179.87,0.99,1267.31,1222.86,0.96,1312.61,1239.7,0.97,-0.06620825107215467,-1.4333479510076723,0.02291157210690014,-1.5282637826980952,-0.15939023406259695,-1.5254896247781249,0.163353316805413,-1.5123123746582645,-0.270455627929991,-1.4868991065699624,0.37324808657176034,-1.0273796625405447,-0.399998895085762,-0.9724414280182695,0.48634456034484874,-0.3183346213166276,-0.49763934616187067,-0.2865308823055356,0.13268896408288045,0.1252334146729589,-0.1944139778022256,0.13063311491004528,0.25772422461869876,-0.00728216453992299,-0.25772422461869765,0.00728216453992299,0.6528931126116553,0.18671073572087946,-0.734037231770795,0.23431726716894608,-0.09008582459761681,0.4472834260609757,0.13432373571429135,0.5307063177972355
6,0.2,1271.52,843.34,0.99,1289.94,823.84,0.99,1252.37,824.75,0.99,1320.04,827.08,0.93,1230.45,833.02,0.82,1361.65,925.51,1.0,1204.3,936.69,1.0,1383.87,1069.12,0.99,1185.48,1075.47,1.0,1310.51,1159.4,0.99,1246.34,1160.51,0.99,1337.84,1131.55,1.0,1233.16,1134.45,1.0,1417.72,1171.09,0.99,1136.84,1178.89,0.99,1259.31,1222.6,0.96,1314.52,1241.38,0.97,-0.06923678483680286,-1.4345584474841409,0.02198936514130244,-1.531133361956076,-0.16407830340796017,-1.5266265326140525,0.17106141260823785,-1.5150870684745852,-0.2726384123938476,-1.4856688637585191,0.37713742241219866,-1.0276066155785557,-0.4021478489805714,-0.9722369979479791,0.48718329931303866,-0.31636951469062724,-0.4953550228452798,-0.28492076049079124,0.12386351850990247,0.13074757651585117,-0.1939422384985123,0.13624491780117623,0.25921697556210666,-0.007181211588938996,-0.25921697556210666,0.007181211588938996,0.6548274457168859,0.18864299960184633,-0.7362475274563023,0.2272729653906213,-0.129707538975384,0.44374935059925047,0.14372328297310552,0.5367584220752999
7,0.233,1271.83,843.86,0.99,1290.08,824.41,0.99,1252.83,825.07,0.99,1319.53,827.25,0.93,1230.76,832.78,0.83,1361.96,925.27,1.0,1204.44,936.54,1.0,1383.37,1069.6,0.99,1185.79,1077.21,1.0,1311.27,1158.17,0.99,1247.48,1161.3,0.99,1339.0,1132.33,1.0,1234.46,1135.3,1.0,1416.44,1172.07,0.99,1137.3,1179.63,0.99,1262.01,1223.33,0.96,1320.12,1244.21,0.96,-0.07342046108949139,-1.4287671003492182,0.016507284875824698,-1.5246079035834867,-0.16704386784790268,-1.5213557220855627,0.1616235653513624,-1.5106136680469662,-0.27579484611938326,-1.4833643291325445,0.3706994152860675,-1.0276154401280466,-0.4054879022184032,-0.9720819772771365,0.47619821205962387,-0.3164224771048102,-0.4973866672733705,-0.2789238389242038,0.12092202115007418,0.12001042482111096,-0.19340624817198118,0.1354336491976276,0.25756291954011346,-0.007317408370329088,-0.25756291954011346,0.007317408370327967,0.6391522152965016,0.18850333818647433,-0.7363234564162844,0.2257555989808746,-0.12180897974041734,0.44108943452521965,0.16453081850859688,0.54397663100499
8,0.267,1271.6,843.93,0.99,1290.01,824.35,0.99,1252.62,825.08,0.99,1319.98,826.74,0.94,1230.65,832.34,0.82,1361.98,925.38,1.0,1204.82,936.27,1.0,1383.54,1069.46,0.99,1186.44,1076.2,1.0,1311.94,1158.59,0.99,1247.03,1160.49,0.99,1338.52,1132.18,1.0,1233.9,1134.87,1.0,1417.77,1171.95,0.99,1136.92,1178.81,0.99,1263.09,1223.59,0.96,1314.76,1242.98,0.97,-0.0720700361976354,-1.428550453980428,0.018745115506571448,-1.5251371280906048,-0.16569695522782768,-1.5215360927432895,0.16658488175182237,-1.513347437021998,-0.2740733204066108,-1.485723056275471,0.37376773735077246,-1.0267637018724638,-0.40149077659996585,-0.9730441471707361,0.4801216032248999,-0.31602784866539874,-0.4921579405501725,-0.28277993326690054,0.12692416368002354,0.12364376846637255,-0.19327200672302086,0.13301632621965884,0.2580413137233587,-0.006634784304299845,-0.2580413137233587,0.006634784304298723,0.6489756305380443,0.18954764824737255,-0.7364363931516011,0.2233875146618672,-0.11404922908208928,0.44428390213141433,0.14083501255595274,0.5399333204662634
9,0.3,1271.6,843.78,0.99,1290.13,824.42,0.99,1252.7,824.93,0.99,1320.13,827.21,0.93,1230.6,832.3,0.82,1361.95,926.42,1.0,1204.31,936.3,1.0,1383.19,1070.93,0.99,1185.66,1075.84,1.0,1310.51,1159.47,0.99,1246.19,1160.24,0.99,1338.34,1133.28,1.0,1233.74,1135.53,1.0,1417.04,1171.84,0.99,1136.23,1177.66,0.99,1260.46,1223.78,0.96,1319.22,1244.13,0.97,-0.07110993738928247,-1.4311859801772948,0.020141249579097957,-1.5265245111922883,-0.1641831933904891,-1.5240130106335255,0.1678765765651413,-1.5127851257825857,-0.27301488427020837,-1.4877193653039542,0.3738196223836854,-1.0242243994397409,-0.4024802758189775,-0.9755702317523373,0.47841623388980414,-0.31258332934796956,-0.4943224040953004,-0.2884039808312545,0.12050278171161614,0.12343286569683948,-0.19624175934646046,0.12722473908948118,0.2575519200456687,-0.005540074761976625,-0.2575519200456687,0.005540074761976625,0.6451109278390559,0.18434906552408414,-0.7377409778593048,0.21300971895937734,-0.12596898881009927,0.4401281616459208,0.16339527164656426,0.5403419584514542
