Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
0,0.0,1504.82,1085.24,0.99,1526.13,1065.42,1.0,1486.03,1065.6,0.99,1552.77,1068.01,0.94,1460.75,1069.24,0.9,1585.37,1171.04,1.0,1424.57,1173.41,1.0,1628.43,1304.19,1.0,1384.87,1311.29,0.99,1687.1,1406.46,0.99,1334.44,1420.71,0.99,1558.6,1397.98,1.0,1447.16,1399.45,1.0,1713.92,1475.78,0.99,1327.93,1466.73,0.99,1513.72,1481.99,0.96,1545.38,1504.85,0.96,0.008565134919422086,-1.3839977674567416,0.10264916849308311,-1.471503424210845,-0.07439305329498772,-1.470708720970899,0.22026524800515715,-1.4600685275916159,-0.1860047083274668,-1.4546380554519818,0.3641948347954582,-1.0051892230822674,-0.3457400595567035,-0.9947256304229719,0.5543055098626486,-0.4173295764218792,-0.5210162741448929,-0.38598294862399185,0.8133346159051936,0.03419431440769538,-0.7436656318698893,0.097108320903456,0.2460048029434224,-0.0032450382297818992,-0.2460048029434234,0.0032450382297808957,0.9317453986572154,0.34024336214707235,-0.7724073990479525,0.30028744924976497,0.04785879511677473,0.367660623925225,0.18763826498735622,0.46858793539842375
1,0.033,1504.62,1084.89,0.99,1525.9,1065.26,1.0,1485.89,1065.39,0.99,1552.31,1068.02,0.94,1460.48,1069.15,0.91,1584.8,1170.34,1.0,1424.42,1173.28,1.0,1628.21,1302.71,1.0,1384.38,1310.99,1.0,1686.95,1406.19,0.99,1334.14,1422.47,0.99,1559.0,1397.63,1.0,1448.01,1399.53,1.0,1715.11,1474.11,0.99,1329.55,1466.73,0.99,1516.28,1484.26,0.97,1552.3,1505.74,0.97,0.004916817757955593,-1.3832794282451937,0.09875527685151296,-1.46984187899738,-0.07767690117166347,-1.4692686177341199,0.21521550733369404,-1.457671101408178,-0.1897274296287724,-1.4526881381198449,0.3584867261283205,-1.0064703902026944,-0.3487412846529097,-0.993505866248979,0.549911891036746,-0.42275813314376176,-0.5253057537368382,-0.38624580037615625,0.8089377879895425,0.03355783241080718,-0.746849183476513,0.10534778137899783,0.24471641388143361,-0.004189216923818684,-0.2447164138814346,0.0041892169238196865,0.9331149970156016,0.3330647939537744,-0.7670897157715993,0.30052119300873514,0.05633394337030881,0.3778232695082672,0.21517141031344336,0.4725436690068384
2,0.067,1504.9,1085.16,0.99,1526.02,1065.53,1.0,1486.07,1065.68,1.0,1551.91,1068.36,0.93,1460.29,1069.52,0.92,1584.91,1170.46,1.0,1424.1,1173.22,1.0,1627.82,1302.23,1.0,1384.26,1310.77,1.0,1686.6,1406.49,0.99,1334.26,1423.69,0.99,1558.88,1396.67,1.0,1447.38,1398.37,1.0,1713.23,1475.07,0.99,1328.91,1466.78,0.99,1519.48,1483.11,0.97,1546.78,1504.92,0.97,0.007842817922993312,-1.3840579697323252,0.10142491652955807,-1.471037922177727,-0.07559235806003878,-1.4703732765910322,0.21614274479300424,-1.4584982754420937,-0.18982277955990853,-1.453358349571657,0.36236477386576244,-1.0060961794321353,-0.3501796047763669,-0.9938667006369591,0.5524977213661271,-0.422227186374034,-0.5267094726023873,-0.3843866976382355,0.812950171938755,0.03974580608432257,-0.7482580015005058,0.11595850002527552,0.24702660972140209,-0.0037663249912676107,-0.24702660972140209,0.0037663249912676107,0.9309469184298933,0.3436217683209815,-0.771963694092604,0.3068890222296736,0.07244636894968433,0.3792467717677988,0.1934118657280568,0.47588624007315883
3,0.1,1504.44,1086.02,0.99,1525.66,1066.59,1.0,1485.87,1066.41,1.0,1551.26,1069.16,0.93,1459.79,1069.59,0.92,1584.1,1170.35,1.0,1423.8,1173.37,1.0,1627.79,1302.14,1.0,1384.18,1311.61,0.99,1687.04,1405.56,0.99,1333.4,1421.82,0.99,1559.33,1396.92,1.0,1448.5,1398.73,1.0,1715.04,1474.06,0.99,1327.0,1466.88,0.99,1512.79,1485.15,0.97,1553.45,1506.61,0.97,0.0023233686354186493,-1.3798818235554031,0.09623171614699058,-1.4658685903862159,-0.07985749909737606,-1.4666651739183585,0.20952359627405137,-1.4544951477328343,-0.1952736019768193,-1.452592198183826,0.3548558362495467,-1.006682438746221,-0.3545460537648245,-0.9933175372624818,0.5482043613570197,-0.42345052929522825,-0.5298829401177211,-0.3815413845763514,0.8104131073542219,0.03423096456182839,-0.7546080054635087,0.10618901029878205,0.24523709129848012,-0.00400504498105419,-0.24523709129848012,0.00400504498105419,0.934326101243195,0.3373752531830663,-0.7829309754952745,0.30560042117868036,0.039275993598737034,0.38645364969123525,0.21921536258179627,0.4814241085789974
4,0.133,1504.35,1086.18,0.99,1525.89,1066.58,1.0,1485.63,1066.29,1.0,1551.8,1069.17,0.93,1459.51,1069.33,0.92,1584.23,1170.84,1.0,1423.66,1173.33,1.0,1627.95,1303.97,1.0,1384.73,1311.6,1.0,1686.95,1406.33,0.99,1333.33,1421.85,0.99,1559.66,1397.53,1.0,1448.79,1399.23,1.0,1713.4,1474.57,0.99,1327.25,1467.85,0.99,1512.9,1484.45,0.97,1554.99,1506.72,0.97,0.0005523759001065096,-1.3796140481060186,0.09573779100646108,-1.4662265892427198,-0.08217143889984348,-1.4675081013309668,0.21023426758053776,-1.4547813605925124,-0.19759590698610024,-1.4540743194403767,0.35354267110417087,-1.0055008984818823,-0.3560173151366468,-0.9944975705517607,0.5467416659254238,-0.4171984698324449,-0.5280492654658184,-0.3834814448899441,0.8074630907756963,0.03513110724677321,-0.7551862355896156,0.10371409900399736,0.24496766417923563,-0.003756156120724868,-0.24496766417923463,0.0037561561207238633,0.924345831238234,0.33668415863291895,-0.7820537993707959,0.3069884302431929,0.03833488746739257,0.380343949777338,0.22433090055125612,0.4787552401403136
5,0.167,1504.25,1086.01,0.99,1525.56,1066.4,1.0,1485.58,1066.33,0.99,1551.41,1068.87,0.93,1459.59,1069.53,0.92,1584.26,1170.98,1.0,1423.57,1173.57,1.0,1627.5,1302.44,1.0,1384.69,1310.66,0.99,1686.51,1405.26,0.99,1333.13,1421.61,0.99,1559.66,1396.76,1.0,1448.33,1398.48,1.0,1712.99,1474.78,0.99,1327.69,1466.92,0.99,1518.55,1482.9,0.97,1551.76,1505.45,0.97,0.0011315981447598527,-1.3828129328959478,0.09569770192837584,-1.4698350490478345,-0.08171913661075972,-1.4701456838326712,0.21041069032849283,-1.4588740787829113,-0.19705339458054794,-1.4559452365258867,0.3561871572121993,-1.0057466805029927,-0.35689717957753786,-0.9942531934640645,0.5480707014451213,-0.42237455458116274,-0.5294326143549658,-0.38589715556186066,0.8099358250617892,0.033903567944947796,-0.7582373215855265,0.10645897840304808,0.2470212185412959,-0.003816370213697818,-0.2470212185412949,0.003816370213698827,0.9274445265254287,0.34240828568483517,-0.7823780820070598,0.30752843698754684,0.06458984704695168,0.37844192072580063,0.21196386425267194,0.4785106978407956
6,0.2,1504.47,1086.01,0.99,1525.68,1066.46,1.0,1485.66,1066.52,1.0,1551.49,1069.07,0.93,1459.36,1070.01,0.92,1583.96,1170.67,1.0,1423.61,1173.55,1.0,1627.9,1302.73,1.0,1385.03,1310.29,0.99,1686.58,1405.26,0.99,1334.14,1419.68,0.99,1559.26,1396.29,1.0,1448.09,1398.16,1.0,1714.47,1472.52,0.99,1325.91,1465.34,0.99,1516.25,1484.81,0.97,1550.89,1507.2,0.97,0.0035315279083567397,-1.3824710163511218,0.09775002719922431,-1.469315507682402,-0.08002575505539672,-1.4690489772742243,0.21240252445039276,-1.4577214349266663,-0.19685491730668525,-1.453545791865213,0.3566398970093021,-1.0063966104121853,-0.3556626188459832,-0.9936031508196493,0.5518289992648758,-0.41976318201275364,-0.5270416713043358,-0.38618035058234573,0.8124957384628053,0.035692863828483135,-0.7531038791738421,0.09974900526055833,0.2469182123094233,-0.004153432194104473,-0.2469182123094233,0.004153432194105484,0.9363879565308063,0.3344734513958448,-0.789662966828903,0.302578645883896,0.05586033138060641,0.3890677633376061,0.20973722036861472,0.48852802732263817
7,0.233,1504.45,1086.27,0.99,1525.7,1066.71,1.0,1485.66,1066.6,1.0,1551.31,1069.29,0.92,1459.33,1069.86,0.92,1584.03,1171.0,1.0,1423.49,1173.0,1.0,1627.61,1303.06,1.0,1385.3,1309.9,0.99,1687.04,1405.88,0.99,1334.49,1420.07,0.99,1559.02,1396.31,1.0,1447.98,1397.7,1.0,1712.1,1474.81,0.99,1327.15,1466.04,0.99,1514.4,1482.34,0.97,1551.94,1505.96,0.97,0.004222125578352766,-1.3810128332519838,0.09866440825202855,-1.4679441767389056,-0.07928707401874674,-1.4684330544374524,0.21248402515898512,-1.4564777725366433,-0.19630661767982427,-1.453944497189632,0.35790291876287567,-1.0044436750900754,-0.35559186055156694,-0.9955549896619648,0.5515873742414066,-0.41752377627192877,-0.5253213088013403,-0.38712447210778966,0.8157146617377152,0.03944354158724106,-0.7511383621024914,0.10250876469968544,0.24674990748435188,-0.0030888181862691825,-0.24674990748435188,0.0030888181862681716,0.9270898901519415,0.34579208486707425,-0.7837598376236571,0.3068151992648091,0.04844333558320351,0.37925798550391077,0.21528396106884046,0.48423336040989823
8,0.267,1504.51,1086.33,0.99,1525.41,1066.75,1.0,1485.71,1066.97,1.0,1550.84,1069.25,0.92,1459.53,1070.58,0.92,1584.28,1170.9,1.0,1423.66,1173.52,1.0,1627.74,1303.03,1.0,1384.53,1310.14,0.99,1686.68,1406.52,0.99,1333.88,1420.52,0.99,1559.15,1397.24,1.0,1447.93,1398.97,1.0,1712.5,1475.06,0.99,1328.92,1467.09,0.99,1517.99,1482.67,0.97,1549.55,1505.67,0.97,0.004294022632753629,-1.3801741302337376,0.09681471647249457,-1.466851411830968,-0.07893033354844818,-1.4658775097905494,0.2093889386899389,-1.4557843431898505,-0.19482467635822873,-1.4498966626727765,0.357422048833524,-1.005797332242021,-0.3536149772209791,-0.9941990443061307,0.5498119700907071,-0.4208806204216907,-0.5268367355917474,-0.38940587720635256,0.8107291803736886,0.03725175304600063,-0.7510555462607831,0.09922733743625746,0.24617587485301354,-0.0038292057498266223,-0.24617587485301254,0.0038292057498266223,0.9250298652991477,0.3406665069108721,-0.7730126104447599,0.30538469208299,0.06396765674565813,0.37435466385443367,0.20367833127112256,0.4761716953527127
9,0.3,1504.56,1085.89,0.99,1525.4,1066.54,1.0,1485.88,1066.58,1.0,1550.42,1069.11,0.92,1459.41,1070.06,0.93,1583.64,1170.44,1.0,1423.61,1173.41,1.0,1626.74,1300.86,1.0,1384.97,1309.73,0.99,1686.29,1405.33,0.99,1333.63,1419.39,0.99,1559.22,1396.99,1.0,1448.3,1398.77,1.0,1712.44,1475.5,0.99,1327.69,1467.48,0.99,1516.3,1483.12,0.97,1550.51,1505.43,0.97,0.003540527349315812,-1.3807614096413787,0.0957712647989986,-1.4663979149029602,-0.07913078625721237,-1.4662208885354946,0.20650125764885682,-1.4550239707932828,-0.19627798492770607,-1.4508195945659699,0.35352165582920436,-1.0065719254105427,-0.3547165838095984,-0.9934277176262069,0.5442675667736042,-0.4293774542883004,-0.5257240547815613,-0.39012185730275856,0.8078155713383147,0.03297116094050456,-0.7529373974239161,0.09519592910473426,0.24544705849133275,-0.0039388366761145075,-0.24544705849133275,0.0039388366761135005,0.9235465590690822,0.34351966606738565,-0.7792258129925878,0.3080258793904927,0.05549776620052834,0.37724318906962023,0.2068995669756545,0.4759796455236713
